Mercury Chloride (Hg2Cl2)	Cl2Hg2(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-23.476	-260.537	-260.537	INFINITE
100	79.245	92.186	278.165	-18.598	-261.981	-244.855	127.899
200	95.479	153.076	201.673	-9.719	-261.310	-227.924	59.528
298.15	101.968	192.535	192.535	0.	-264.927	-210.485	36.876
300	102.048	193.166	192.537	0.189	-264.904	-210.147	36.590
400	106.023	223.084	196.589	10.598	-263.497	-192.096	25.085
500	109.328	247.106	204.367	21.370	-261.751	-174.442	18.224
600	112.131	267.293	213.217	32.446	-259.735	-157.165	13.682
700	114.558	284.762	222.217	43.781	-375.019	-127.101	9.484
800	116.817	300.210	231.019	55.352	-371.305	-91.936	6.003
900	118.826	314.086	239.491	67.136	-367.399	-57.247	3.323
1000	120.667	326.703	247.591	79.112	-363.317	-23.003	1.202
1100	122.340	338.283	255.316	91.264	-359.072	10.824	-0.514
1200	123.846	348.994	262.682	103.574	-354.680	44.258	-1.926
1300	125.169	358.960	269.709	116.027	-350.158	77.320	-3.107
1400	126.311	368.279	276.421	128.602	-345.521	110.030	-4.105
1500	127.277	377.028	282.839	141.283	-340.788	142.405	-4.959
