Iodine Bromide (IBr)	Br1I1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.917	49.815	49.815	INFINITE
100	31.904	221.168	290.519	-6.935	49.875	33.500	-17.499
200	35.387	244.574	262.265	-3.538	48.355	17.678	-4.617
250	36.103	252.554	259.552	-1.749	47.422	10.114	-2.113
298.15	36.531	258.952	258.952	0.	40.878	3.675	-0.644
300	36.544	259.178	258.953	0.068	40.825	3.444	-0.600
350	36.836	264.835	259.399	1.903	24.929	-1.903	0.284
400	37.042	269.768	260.394	3.750	16.448	-5.428	0.709
450	37.196	274.140	261.683	5.606	15.367	-8.098	0.940
500	37.316	278.066	263.128	7.469	-5.777	-8.748	0.914
600	37.494	284.886	266.203	11.210	-5.773	-9.342	0.813
700	37.627	290.676	269.296	14.966	-5.769	-9.937	0.742
800	37.734	295.708	272.290	18.734	-5.767	-10.533	0.688
900	37.827	300.158	275.144	22.513	-5.766	-11.129	0.646
1000	37.911	304.147	277.848	26.300	-5.767	-11.724	0.612
1100	37.989	307.764	280.406	30.095	-5.771	-12.320	0.585
1200	38.066	311.073	282.825	33.897	-5.781	-12.915	0.562
1300	38.143	314.123	285.117	37.708	-5.798	-13.509	0.543
1400	38.227	316.953	287.291	41.526	-5.828	-14.101	0.526
1500	38.323	319.593	289.358	45.354	-5.874	-14.690	0.512
1600	38.437	322.070	291.326	49.191	-5.939	-15.276	0.499
1700	38.576	324.405	293.203	53.042	-6.027	-15.857	0.487
1800	38.748	326.614	294.999	56.908	-6.139	-16.432	0.477
1900	38.962	328.715	296.718	60.793	-6.273	-17.000	0.467
2000	39.223	330.720	298.369	64.702	-6.427	-17.561	0.459
2100	39.538	332.641	299.955	68.639	-6.596	-18.114	0.451
2200	39.911	334.488	301.483	72.611	-6.771	-18.658	0.443
2300	40.347	336.272	302.957	76.624	-6.944	-19.194	0.436
2400	40.845	337.999	304.382	80.683	-7.104	-19.724	0.429
2500	41.408	339.678	305.760	84.795	-7.239	-20.247	0.423
2600	42.033	341.314	307.096	88.966	-7.337	-20.765	0.417
2700	42.718	342.913	308.393	93.203	-7.386	-21.280	0.412
2800	43.457	344.480	309.654	97.512	-7.374	-21.795	0.407
2900	44.245	346.018	310.882	101.896	-7.290	-22.311	0.402
3000	45.076	347.532	312.078	106.362	-7.124	-22.832	0.398
3100	45.942	349.024	313.246	110.913	-6.866	-23.359	0.394
3200	46.834	350.497	314.387	115.551	-6.508	-23.897	0.390
3300	47.745	351.952	315.503	120.280	-6.044	-24.447	0.387
3400	48.664	353.391	316.597	125.101	-5.469	-25.013	0.384
3500	49.585	354.815	317.668	130.013	-4.779	-25.597	0.382
3600	50.497	356.224	318.720	135.017	-3.972	-26.203	0.380
3700	51.393	357.620	319.752	140.112	-3.046	-26.833	0.379
3800	52.264	359.002	320.767	145.295	-2.001	-27.490	0.378
3900	53.105	360.371	321.765	150.564	-0.839	-28.176	0.377
4000	53.909	361.726	322.747	155.915	0.439	-28.893	0.377
4100	54.671	363.066	323.714	161.344	1.829	-29.643	0.378
4200	55.386	364.392	324.667	166.847	3.327	-30.429	0.378
4300	56.050	365.704	325.606	172.420	4.929	-31.251	0.380
4400	56.661	366.999	326.532	178.056	6.630	-32.112	0.381
4500	57.217	368.279	327.446	183.750	8.425	-33.012	0.383
4600	57.717	369.542	328.347	189.497	10.307	-33.954	0.386
4700	58.161	370.788	329.237	195.292	12.272	-34.937	0.388
4800	58.548	372.017	330.115	201.127	14.312	-35.963	0.391
4900	58.881	373.228	330.983	206.999	16.423	-37.032	0.395
5000	59.159	374.420	331.840	212.902	18.598	-38.145	0.398
5100	59.387	375.594	332.686	218.829	20.830	-39.302	0.403
5200	59.565	376.749	333.522	224.777	23.116	-40.503	0.407
5300	59.696	377.885	334.349	230.741	25.448	-41.749	0.411
5400	59.782	379.001	335.165	236.715	27.822	-43.039	0.416
5500	59.828	380.099	335.972	242.696	30.233	-44.373	0.421
5600	59.836	381.177	336.770	248.679	32.675	-45.751	0.427
5700	59.809	382.236	337.558	254.662	35.145	-47.174	0.432
5800	59.749	383.276	338.338	260.640	37.639	-48.640	0.438
5900	59.661	384.296	339.108	266.611	40.152	-50.149	0.444
6000	59.546	385.298	339.869	272.571	42.681	-51.701	0.450
