Magnesium Hydride (MgH2)	H2Mg1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-5.314	-67.997	-67.997	INFINITE
100	12.774	6.389	55.049	-4.866	-71.191	-60.806	31.762
200	25.284	19.372	33.974	-2.920	-73.946	-49.309	12.878
298.15	35.334	31.091	31.091	0.	-76.149	-36.716	6.432
300	35.510	31.310	31.092	0.066	-76.183	-36.471	6.350
400	43.304	42.620	32.581	4.015	-77.694	-22.989	3.002
500	49.999	53.029	35.644	8.693	-78.606	-9.195	0.961
600	55.229	62.621	39.352	13.962	-79.033	4.734	-0.412
700	59.538	71.468	43.316	19.706	-79.099	18.705	-1.396
800	63.095	79.659	47.353	25.844	-78.901	32.665	-2.133
900	65.898	87.259	51.370	32.300	-78.539	46.591	-2.704
1000	67.990	94.315	55.316	38.998	-86.701	61.184	-3.196
1100	69.486	100.867	59.163	45.874	-86.295	75.953	-3.607
1200	70.751	106.969	62.896	52.888	-85.790	90.682	-3.947
1300	71.761	112.673	66.508	60.015	-85.214	105.365	-4.234
1400	72.592	118.023	69.998	67.234	-212.000	123.169	-4.595
1500	73.204	123.052	73.369	74.525	-209.996	147.039	-5.120
1600	73.722	127.794	76.624	81.872	-207.978	170.776	-5.575
1700	74.088	132.274	79.767	89.262	-205.960	194.386	-5.973
1800	74.475	136.520	82.803	96.690	-203.945	217.878	-6.323
1900	74.883	140.557	85.737	104.158	-201.929	241.257	-6.633
2000	75.312	144.409	88.575	111.667	-199.908	264.531	-6.909
