Copper (Cu2)	Cu2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.930	485.428	485.428	INFINITE
100	31.964	203.874	273.337	-6.946	487.074	468.693	-244.820
200	35.442	227.321	245.038	-3.543	486.450	450.478	-117.653
250	36.156	235.313	242.321	-1.752	485.916	441.545	-92.256
298.15	36.585	241.721	241.721	0.	485.344	433.051	-75.869
300	36.598	241.947	241.722	0.068	485.321	432.726	-75.344
350	36.893	247.612	242.168	1.905	484.686	424.010	-63.280
400	37.103	252.553	243.164	3.756	484.021	415.387	-54.244
450	37.261	256.933	244.455	5.615	483.329	406.849	-47.226
500	37.386	260.865	245.903	7.481	482.616	398.390	-41.619
600	37.576	267.699	248.983	11.230	481.124	381.683	-33.228
700	37.720	273.503	252.082	14.995	479.541	365.233	-27.254
800	37.840	278.548	255.082	18.773	477.872	349.016	-22.788
900	37.945	283.011	257.942	22.562	476.108	333.014	-19.328
1000	38.041	287.014	260.652	26.362	474.239	317.214	-16.570
1100	38.131	290.644	263.216	30.170	472.237	301.607	-14.322
1200	38.216	293.965	265.642	33.988	470.065	286.190	-12.458
1300	38.299	297.027	267.940	37.813	467.634	270.963	-10.887
1400	38.380	299.869	270.121	41.647	438.637	256.749	-9.579
1500	38.459	302.519	272.193	45.489	435.910	243.852	-8.492
1600	38.537	305.004	274.167	49.339	433.191	231.137	-7.546
1700	38.614	307.343	276.050	53.197	430.479	218.591	-6.716
1800	38.691	309.552	277.851	57.062	427.776	206.205	-5.984
1900	38.767	311.646	279.575	60.935	425.080	193.969	-5.333
2000	38.843	313.636	281.229	64.815	422.392	181.875	-4.750
2100	38.919	315.533	282.817	68.704	419.711	169.915	-4.226
2200	38.995	317.346	284.346	72.599	417.038	158.083	-3.753
2300	39.071	319.081	285.819	76.503	414.372	146.372	-3.324
2400	39.149	320.745	287.239	80.414	411.714	134.777	-2.933
2500	39.228	322.345	288.612	84.332	409.064	123.292	-2.576
2600	39.308	323.885	289.939	88.259	406.422	111.914	-2.248
2700	39.390	325.370	291.224	92.194	403.788	100.637	-1.947
2800	39.475	326.804	292.469	96.137	401.162	89.457	-1.669
2900	39.562	328.191	293.677	100.089	-201.863	90.362	-1.628
3000	39.653	329.533	294.850	104.050	-202.882	100.456	-1.749
3100	39.747	330.835	295.990	108.020	-203.991	110.585	-1.863
3200	39.845	332.099	297.099	111.999	-205.193	120.752	-1.971
3300	39.948	333.326	298.178	115.989	-206.487	130.958	-2.073
3400	40.055	334.520	299.230	119.989	-207.872	141.204	-2.169
3500	40.166	335.683	300.255	124.000	-209.348	151.492	-2.261
3600	40.283	336.816	301.255	128.022	-210.910	161.823	-2.348
3700	40.405	337.922	302.231	132.057	-212.557	172.200	-2.431
3800	40.533	339.001	303.184	136.104	-214.284	182.621	-2.510
3900	40.666	340.055	304.116	140.164	-216.088	193.090	-2.586
4000	40.804	341.087	305.027	144.237	-217.963	203.605	-2.659
4100	40.947	342.096	305.919	148.324	-219.904	214.168	-2.729
4200	41.096	343.085	306.793	152.427	-221.907	224.779	-2.796
4300	41.250	344.053	307.648	156.544	-223.966	235.439	-2.860
4400	41.409	345.003	308.486	160.677	-226.076	246.147	-2.922
4500	41.572	345.936	309.308	164.826	-228.231	256.904	-2.982
4600	41.740	346.851	310.114	168.991	-230.426	267.709	-3.040
4700	41.913	347.751	310.905	173.174	-232.656	278.562	-3.096
4800	42.089	348.635	311.682	177.374	-234.916	289.462	-3.150
4900	42.270	349.505	312.445	181.592	-237.201	300.411	-3.202
5000	42.454	350.361	313.195	185.828	-239.509	311.406	-3.253
5100	42.641	351.203	313.932	190.083	-241.833	322.447	-3.303
5200	42.831	352.033	314.657	194.356	-244.172	333.534	-3.350
5300	43.023	352.851	315.370	198.649	-246.521	344.666	-3.397
5400	43.218	353.657	316.071	202.961	-248.878	355.843	-3.442
5500	43.414	354.452	316.762	207.293	-251.240	367.063	-3.486
5600	43.612	355.236	317.442	211.644	-253.606	378.326	-3.529
5700	43.811	356.009	318.112	216.015	-255.973	389.632	-3.571
5800	44.012	356.773	318.772	220.406	-258.341	400.979	-3.611
5900	44.212	357.527	319.422	224.817	-260.709	412.367	-3.651
6000	44.414	358.272	320.064	229.249	-263.075	423.795	-3.689
