Potassium Fluoride (KF)	F1K1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.000	-567.111	-567.111	INFINITE
100	31.606	20.497	107.023	-8.653	-568.949	-558.920	291.950
200	45.187	47.660	70.944	-4.657	-569.013	-548.781	143.327
298.15	48.982	66.547	66.547	0.	-568.606	-538.934	94.419
300	49.022	66.850	66.547	0.091	-568.599	-538.750	93.805
400	51.045	81.245	68.496	5.099	-570.678	-528.399	69.002
500	52.718	92.820	72.240	10.290	-570.278	-517.872	54.102
600	54.266	102.571	76.504	15.640	-569.704	-507.442	44.177
700	55.856	111.056	80.846	21.147	-568.969	-497.121	37.096
800	57.404	118.614	85.103	26.808	-568.089	-486.915	31.792
900	59.078	125.468	89.213	32.630	-567.077	-476.828	27.674
1000	61.170	131.797	93.159	38.639	-565.926	-466.860	24.386
1100	63.848	137.748	96.944	44.884	-643.560	-452.406	21.483
1131.000	64.852	139.536	98.087	46.878	CRYSTAL <--> LIQUID
1131.000	71.965	163.582	98.087	74.074	TRANSITION
1200	71.965	167.843	101.977	79.040	-613.355	-436.813	19.014
1300	71.965	173.604	107.268	86.236	-610.122	-422.232	16.965
1400	71.965	178.937	112.199	93.433	-606.900	-407.900	15.219
1500	71.965	183.902	116.816	100.629	-603.688	-393.798	13.713
1600	71.965	188.546	121.155	107.826	-600.487	-379.910	12.403
1700	71.965	192.909	125.249	115.022	-597.296	-366.221	11.253
1800	71.965	197.023	129.123	122.219	-594.114	-352.720	10.236
1900	71.965	200.914	132.800	129.415	-590.942	-339.396	9.331
2000	71.965	204.605	136.299	136.612	-587.781	-326.239	8.520
2100	71.965	208.116	139.636	143.808	-584.629	-313.239	7.791
2200	71.965	211.464	142.825	151.005	-581.488	-300.390	7.132
2300	71.965	214.663	145.880	158.201	-578.357	-287.683	6.533
2400	71.965	217.726	148.810	165.398	-575.238	-275.111	5.988
2500	71.965	220.663	151.626	172.594	-572.130	-262.670	5.488
2600	71.965	223.486	154.336	179.791	-569.035	-250.353	5.030
2700	71.965	226.202	156.947	186.987	-565.954	-238.154	4.607
2800	71.965	228.819	159.468	194.184	-562.889	-226.070	4.217
2900	71.965	231.344	161.903	201.380	-559.841	-214.094	3.856
3000	71.965	233.784	164.258	208.577	-556.811	-202.224	3.521
