Beryllium Oxide ((BeO)3)	Be3O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.325	-1048.871	-1048.871	INFINITE
100	37.082	221.244	320.437	-9.919	-1049.940	-1045.917	546.331
200	50.124	250.834	278.710	-5.575	-1051.695	-1041.313	271.963
250	56.935	262.750	274.345	-2.899	-1052.982	-1038.572	216.998
298.15	63.458	273.337	273.337	0.	-1054.368	-1035.673	181.446
300	63.706	273.731	273.339	0.118	-1054.423	-1035.557	180.306
350	70.315	284.051	274.139	3.469	-1055.921	-1032.294	154.061
400	76.597	293.854	275.995	7.144	-1057.380	-1028.818	134.350
450	82.418	303.217	278.504	11.121	-1058.758	-1025.165	118.998
500	87.701	312.179	281.426	15.376	-1060.043	-1021.362	106.701
600	96.611	328.989	287.973	24.610	-1062.350	-1013.404	88.225
700	103.530	344.425	294.950	34.632	-1064.384	-1005.082	75.000
800	108.857	358.612	302.034	45.263	-1066.249	-996.482	65.064
900	112.975	371.682	309.056	56.363	-1068.035	-987.653	57.322
1000	116.187	383.758	315.930	67.828	-1069.812	-978.627	51.118
1100	118.723	394.955	322.612	79.578	-1071.639	-969.420	46.034
1200	120.750	405.376	329.079	91.556	-1073.559	-960.044	41.790
1300	122.389	415.108	335.327	103.715	-1075.609	-950.502	38.192
1400	123.730	424.229	341.355	116.024	-1077.818	-940.797	35.102
1500	124.840	432.804	347.168	128.454	-1080.212	-930.927	32.418
1600	125.766	440.892	352.776	140.985	-1126.417	-919.315	30.013
1700	126.547	448.540	358.186	153.602	-1128.033	-906.321	27.848
1800	127.210	455.793	363.409	166.291	-1129.677	-893.233	25.921
1900	127.778	462.686	368.454	179.041	-1131.359	-880.051	24.194
2000	128.268	469.253	373.331	191.844	-1133.088	-866.780	22.638
2100	128.694	475.522	378.049	204.692	-1134.870	-853.421	21.228
2200	129.065	481.517	382.617	217.581	-1136.711	-839.974	19.944
2300	129.391	487.262	387.043	230.504	-1138.615	-826.445	18.769
2400	129.679	492.775	391.334	243.458	-1140.587	-812.830	17.691
2500	129.935	498.074	395.499	256.439	-1142.629	-799.132	16.697
2600	130.162	503.175	399.542	269.444	-1144.743	-785.351	15.778
2700	130.366	508.091	403.472	282.470	-1146.932	-771.486	14.925
2800	130.549	512.835	407.294	295.516	-2022.067	-738.872	13.784
2900	130.713	517.419	411.013	308.579	-2021.218	-693.059	12.483
3000	130.862	521.853	414.634	321.658	-2020.398	-647.274	11.270
3100	130.997	526.147	418.162	334.751	-2019.610	-601.516	10.135
3200	131.120	530.307	421.602	347.857	-2018.860	-555.784	9.072
3300	131.232	534.344	424.958	360.975	-2018.151	-510.075	8.074
3400	131.335	538.263	428.233	374.104	-2017.489	-464.384	7.134
3500	131.429	542.072	431.431	387.242	-2016.879	-418.715	6.249
3600	131.516	545.775	434.556	400.389	-2016.327	-373.060	5.413
3700	131.595	549.380	437.611	413.545	-2015.839	-327.422	4.622
3800	131.669	552.890	440.599	426.708	-2015.420	-281.793	3.874
3900	131.737	556.311	443.522	439.878	-2015.078	-236.176	3.163
4000	131.800	559.647	446.384	453.055	-2014.817	-190.567	2.489
4100	131.859	562.903	449.186	466.238	-2014.646	-144.963	1.847
4200	131.914	566.081	451.932	479.427	-2014.569	-99.362	1.236
4300	131.964	569.185	454.622	492.621	-2014.594	-53.761	0.653
4400	132.012	572.220	457.261	505.820	-2014.728	-8.160	0.097
4500	132.056	575.187	459.848	519.023	-2014.975	37.446	-0.435
4600	132.098	578.090	462.388	532.231	-2015.342	83.058	-0.943
4700	132.137	580.931	464.880	545.443	-2015.836	128.682	-1.430
4800	132.173	583.714	467.326	558.658	-2016.461	174.316	-1.897
4900	132.208	586.439	469.730	571.877	-2017.224	219.966	-2.345
5000	132.240	589.111	472.091	585.100	-2018.130	265.632	-2.775
5100	132.271	591.730	474.411	598.325	-2019.182	311.318	-3.189
5200	132.299	594.298	476.692	611.554	-2020.387	357.023	-3.586
5300	132.326	596.819	478.935	624.785	-2021.747	402.757	-3.969
5400	132.352	599.292	481.141	638.019	-2023.266	448.516	-4.339
5500	132.376	601.721	483.311	651.255	-2024.949	494.304	-4.695
5600	132.399	604.106	485.447	664.494	-2026.798	540.126	-5.038
5700	132.421	606.450	487.549	677.735	-2028.815	585.981	-5.370
5800	132.442	608.753	489.619	690.978	-2031.003	631.875	-5.691
5900	132.462	611.017	491.658	704.224	-2033.364	677.804	-6.001
6000	132.480	613.244	493.665	717.471	-2035.900	723.779	-6.301
