Hypochlorous Acid-D (DOCl)	Cl1D1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.319	-75.344	-75.344	INFINITE
100	33.286	202.209	272.143	-6.993	-76.301	-72.767	38.010
200	34.993	225.626	243.654	-3.606	-77.365	-68.814	17.972
250	36.758	233.619	240.871	-1.813	-77.840	-66.621	13.920
298.15	38.540	240.246	240.246	0.	-78.241	-64.422	11.287
300	38.607	240.485	240.247	0.071	-78.255	-64.337	11.202
350	40.306	246.566	240.724	2.045	-78.609	-61.988	9.251
400	41.785	252.048	241.802	4.098	-78.909	-59.593	7.782
450	43.057	257.045	243.222	6.220	-79.166	-57.162	6.635
500	44.157	261.639	244.837	8.401	-79.386	-54.705	5.715
600	45.987	269.858	248.339	12.912	-79.746	-49.734	4.330
700	47.488	277.063	251.938	17.588	-80.023	-44.709	3.336
800	48.767	283.490	255.487	22.402	-80.240	-39.649	2.589
900	49.872	289.299	258.927	27.335	-80.408	-34.564	2.006
1000	50.830	294.604	262.233	32.371	-80.538	-29.463	1.539
1100	51.659	299.489	265.401	37.497	-80.639	-24.350	1.156
1200	52.376	304.015	268.432	42.700	-80.716	-19.230	0.837
1300	52.997	308.233	271.334	47.969	-80.775	-14.103	0.567
1400	53.534	312.180	274.112	53.296	-80.822	-8.973	0.335
1500	54.000	315.890	276.774	58.673	-80.860	-3.840	0.134
1600	54.406	319.388	279.330	64.094	-80.894	1.296	-0.042
1700	54.760	322.698	281.784	69.553	-80.927	6.434	-0.198
1800	55.070	325.837	284.145	75.045	-80.961	11.574	-0.336
1900	55.342	328.821	286.419	80.566	-80.999	16.716	-0.460
2000	55.583	331.666	288.610	86.112	-81.044	21.860	-0.571
2100	55.796	334.384	290.726	91.681	-81.097	27.006	-0.672
2200	55.986	336.984	292.770	97.270	-81.162	32.156	-0.763
2300	56.156	339.476	294.747	102.878	-81.239	37.308	-0.847
2400	56.310	341.869	296.661	108.501	-81.330	42.464	-0.924
2500	56.449	344.171	298.515	114.139	-81.436	47.624	-0.995
2600	56.577	346.387	300.314	119.791	-81.559	52.789	-1.061
2700	56.696	348.525	302.060	125.454	-81.699	57.959	-1.121
2800	56.807	350.589	303.757	131.129	-81.857	63.135	-1.178
2900	56.912	352.584	305.406	136.815	-82.034	68.316	-1.230
3000	57.013	354.515	307.011	142.512	-82.228	73.503	-1.280
3100	57.111	356.386	308.574	148.218	-82.440	78.698	-1.326
3200	57.207	358.201	310.097	153.934	-82.670	83.899	-1.370
3300	57.303	359.963	311.581	159.659	-82.916	89.108	-1.410
3400	57.400	361.675	313.030	165.395	-83.177	94.325	-1.449
3500	57.499	363.340	314.443	171.139	-83.453	99.550	-1.486
3600	57.600	364.962	315.824	176.894	-83.740	104.783	-1.520
3700	57.704	366.541	317.174	182.660	-84.039	110.023	-1.553
3800	57.812	368.081	318.493	188.435	-84.346	115.273	-1.585
3900	57.924	369.585	319.784	194.222	-84.661	120.530	-1.614
4000	58.041	371.052	321.047	200.020	-84.981	125.795	-1.643
4100	58.162	372.487	322.285	205.830	-85.303	131.069	-1.670
4200	58.289	373.890	323.497	211.653	-85.627	136.350	-1.696
4300	58.421	375.263	324.685	217.488	-85.950	141.639	-1.721
4400	58.559	376.608	325.849	223.337	-86.270	146.935	-1.744
4500	58.701	377.926	326.992	229.200	-86.585	152.239	-1.767
4600	58.849	379.217	328.113	235.078	-86.893	157.549	-1.789
4700	59.002	380.485	329.214	240.970	-87.194	162.867	-1.810
4800	59.160	381.728	330.295	246.878	-87.484	168.190	-1.830
4900	59.322	382.950	331.358	252.802	-87.763	173.520	-1.850
5000	59.488	384.150	332.401	258.743	-88.029	178.855	-1.868
5100	59.659	385.330	333.428	264.700	-88.281	184.195	-1.887
5200	59.833	386.490	334.437	270.675	-88.518	189.540	-1.904
5300	60.011	387.631	335.430	276.667	-88.739	194.890	-1.921
5400	60.191	388.755	336.407	282.677	-88.942	200.243	-1.937
5500	60.375	389.861	337.369	288.705	-89.128	205.600	-1.953
5600	60.560	390.950	338.316	294.752	-89.295	210.960	-1.968
5700	60.747	392.024	339.249	300.817	-89.444	216.323	-1.982
5800	60.935	393.082	340.168	306.901	-89.572	221.689	-1.997
5900	61.124	394.125	341.074	313.004	-89.681	227.056	-2.010
6000	61.314	395.154	341.966	319.126	-89.771	232.425	-2.023
