Methinophosphide (CHP)	C1H1P1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.353	151.192	151.192	INFINITE
100	29.196	180.303	244.749	-6.445	151.654	140.524	-73.402
200	32.275	201.236	218.271	-3.407	150.755	129.490	-33.819
298.15	37.166	215.062	215.062	0.	149.900	119.219	-20.887
300	37.254	215.293	215.063	0.069	149.882	119.029	-20.725
400	41.430	226.606	216.577	4.011	148.097	109.082	-14.245
500	44.593	236.205	219.567	8.319	146.984	99.458	-10.390
600	47.011	244.556	223.051	12.903	145.893	90.055	-7.840
700	48.936	251.951	226.661	17.703	144.819	80.834	-6.032
800	50.551	258.594	230.245	22.679	143.765	71.766	-4.686
900	51.944	264.630	233.735	27.806	142.737	62.828	-3.646
1000	53.166	270.167	237.105	33.062	141.736	54.003	-2.821
1100	54.254	275.287	240.346	38.434	140.762	45.277	-2.150
1200	55.225	280.050	243.459	43.909	76.242	37.717	-1.642
1300	56.095	284.505	246.447	49.476	76.091	34.513	-1.387
1400	56.869	288.691	249.316	55.125	75.956	31.319	-1.169
1500	57.568	292.639	252.074	60.847	75.833	28.136	-0.980
1600	58.195	296.374	254.727	66.636	75.721	24.959	-0.815
1700	58.764	299.920	257.282	72.484	75.617	21.790	-0.670
1800	59.279	303.293	259.745	78.387	75.519	18.627	-0.541
1900	59.743	306.511	262.123	84.338	75.426	15.468	-0.425
2000	60.170	309.586	264.419	90.334	75.337	12.315	-0.322
2100	60.563	312.532	266.641	96.371	75.249	9.166	-0.228
2200	60.923	315.358	268.791	102.445	75.162	6.021	-0.143
2300	61.254	318.073	270.876	108.554	75.074	2.881	-0.065
2400	61.568	320.687	272.897	114.696	74.986	-0.256	0.006
2500	61.852	323.206	274.859	120.867	74.896	-3.389	0.071
2600	62.128	325.637	276.766	127.066	74.804	-6.519	0.131
2700	62.383	327.987	278.619	133.292	74.709	-9.645	0.187
2800	62.626	330.260	280.423	139.542	74.611	-12.768	0.238
2900	62.856	332.462	282.180	145.816	74.510	-15.887	0.286
3000	63.078	334.596	283.892	152.113	74.405	-19.002	0.331
3100	63.300	336.668	285.561	158.432	74.296	-22.114	0.373
3200	63.509	338.681	287.190	164.773	74.184	-25.222	0.412
3300	63.718	340.639	288.780	171.134	74.068	-28.326	0.448
3400	63.923	342.544	290.333	177.516	73.949	-31.428	0.483
3500	64.132	344.400	291.852	183.919	73.827	-34.525	0.515
3600	64.337	346.209	293.337	190.342	73.703	-37.619	0.546
3700	64.551	347.975	294.790	196.787	73.577	-40.710	0.575
3800	64.772	349.700	296.212	203.253	73.450	-43.797	0.602
3900	64.990	351.385	297.605	209.741	73.322	-46.881	0.628
4000	65.220	353.033	298.970	216.251	73.195	-49.961	0.652
4100	65.471	354.647	300.309	222.786	73.070	-53.038	0.676
4200	65.714	356.227	301.621	229.345	72.948	-56.113	0.698
4300	65.977	357.777	302.909	235.929	72.830	-59.184	0.719
4400	66.258	359.297	304.174	242.541	72.718	-62.253	0.739
4500	66.547	360.789	305.415	249.181	72.613	-65.319	0.758
4600	66.852	362.255	306.635	255.851	72.518	-68.384	0.777
4700	67.178	363.696	307.834	262.552	72.433	-71.446	0.794
4800	67.513	365.114	309.012	269.287	72.361	-74.506	0.811
4900	67.873	366.509	310.172	276.056	72.304	-77.565	0.827
5000	68.249	367.884	311.312	282.862	72.265	-80.623	0.842
5100	68.647	369.240	312.435	289.706	72.244	-83.681	0.857
5200	69.065	370.577	313.540	296.592	72.245	-86.738	0.871
5300	69.496	371.896	314.629	303.520	72.270	-89.796	0.885
5400	69.948	373.200	315.701	310.492	72.321	-92.854	0.898
5500	70.425	374.487	316.758	317.510	72.401	-95.914	0.911
5600	70.919	375.761	317.801	324.577	72.511	-98.975	0.923
5700	71.433	377.021	318.829	331.695	72.655	-102.038	0.935
5800	71.965	378.268	319.843	338.865	72.834	-105.104	0.947
5900	72.521	379.502	320.843	346.089	73.052	-108.174	0.958
6000	73.090	380.726	321.831	353.369	73.311	-111.248	0.969
