Phosphorus Nitride (PN)	N1P1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.703	105.772	105.772	INFINITE
100	29.105	179.230	237.189	-5.796	106.341	98.177	-51.282
200	29.168	199.412	213.832	-2.884	105.534	90.075	-23.525
250	29.361	205.938	211.624	-1.422	105.177	86.251	-18.021
298.15	29.710	211.137	211.137	0.	104.780	82.641	-14.478
300	29.726	211.321	211.138	0.055	104.764	82.503	-14.365
350	30.230	215.940	211.501	1.553	103.598	78.899	-11.775
400	30.809	220.013	212.315	3.079	103.077	75.407	-9.847
450	31.409	223.677	213.378	4.635	102.584	71.978	-8.355
500	31.991	227.017	214.577	6.220	102.116	68.603	-7.167
600	33.033	232.944	217.157	9.473	101.244	61.983	-5.396
700	33.879	238.102	219.788	12.820	100.437	55.504	-4.142
800	34.548	242.672	222.369	16.242	99.673	49.138	-3.208
900	35.075	246.772	224.856	19.725	98.934	42.866	-2.488
1000	35.494	250.490	227.237	23.254	98.211	36.675	-1.916
1100	35.830	253.890	229.507	26.821	97.496	30.556	-1.451
1200	36.103	257.019	231.671	30.418	33.214	25.580	-1.113
1300	36.328	259.918	233.734	34.040	33.281	24.941	-1.002
1400	36.516	262.618	235.702	37.682	33.344	24.297	-0.907
1500	36.675	265.143	237.581	41.342	33.403	23.649	-0.824
1600	36.812	267.514	239.379	45.016	33.458	22.996	-0.751
1700	36.930	269.749	241.100	48.704	33.509	22.341	-0.686
1800	37.033	271.863	242.751	52.402	33.556	21.683	-0.629
1900	37.124	273.868	244.336	56.110	33.600	21.022	-0.578
2000	37.206	275.774	245.861	59.826	33.642	20.359	-0.532
2100	37.279	277.591	247.329	63.551	33.680	19.694	-0.490
2200	37.346	279.327	248.744	67.282	33.716	19.027	-0.452
2300	37.407	280.988	250.110	71.020	33.750	18.358	-0.417
2400	37.463	282.582	251.430	74.763	33.781	17.688	-0.385
2500	37.515	284.112	252.707	78.512	33.811	17.017	-0.356
2600	37.563	285.584	253.944	82.266	33.839	16.345	-0.328
2700	37.608	287.003	255.142	86.024	33.866	15.672	-0.303
2800	37.651	288.371	256.304	89.787	33.891	14.997	-0.280
2900	37.692	289.693	257.433	93.555	33.915	14.322	-0.258
3000	37.730	290.972	258.530	97.326	33.937	13.646	-0.238
3100	37.767	292.210	259.596	101.101	33.959	12.969	-0.219
3200	37.802	293.409	260.634	104.879	33.979	12.292	-0.201
3300	37.836	294.573	261.645	108.661	33.999	11.614	-0.184
3400	37.869	295.703	262.630	112.446	34.018	10.935	-0.168
3500	37.900	296.801	263.591	116.235	34.036	10.256	-0.153
3600	37.931	297.869	264.529	120.026	34.053	9.577	-0.139
3700	37.961	298.909	265.444	123.821	34.069	8.896	-0.126
3800	37.990	299.922	266.338	127.618	34.085	8.216	-0.113
3900	38.018	300.909	267.212	131.419	34.100	7.535	-0.101
4000	38.046	301.872	268.066	135.222	34.115	6.854	-0.089
4100	38.073	302.811	268.902	139.028	34.129	6.172	-0.079
4200	38.099	303.729	269.721	142.836	34.143	5.490	-0.068
4300	38.125	304.626	270.522	146.648	34.156	4.807	-0.058
4400	38.151	305.503	271.307	150.461	34.168	4.125	-0.049
4500	38.176	306.360	272.076	154.278	34.180	3.442	-0.040
4600	38.201	307.200	272.831	158.097	34.192	2.759	-0.031
4700	38.226	308.022	273.571	161.918	34.203	2.075	-0.023
4800	38.250	308.827	274.297	165.742	34.214	1.391	-0.015
4900	38.274	309.616	275.010	169.568	34.224	0.708	-0.008
5000	38.298	310.389	275.710	173.397	34.234	0.023	-0.000
5100	38.321	311.148	276.397	177.228	34.243	-0.661	0.007
5200	38.345	311.892	277.073	181.061	34.251	-1.345	0.014
5300	38.368	312.623	277.737	184.897	34.259	-2.030	0.020
5400	38.391	313.340	278.389	188.735	34.267	-2.715	0.026
5500	38.414	314.045	279.031	192.575	34.274	-3.400	0.032
5600	38.436	314.737	279.663	196.417	34.280	-4.085	0.038
5700	38.459	315.418	280.284	200.262	34.285	-4.770	0.044
5800	38.481	316.087	280.895	204.109	34.290	-5.455	0.049
5900	38.503	316.745	281.497	207.958	34.294	-6.140	0.054
6000	38.525	317.392	282.090	211.810	34.296	-6.826	0.059
