Magnesium Boride (MgB4)	B4Mg1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.519	-104.683	-104.683	INFINITE
100	17.238	8.033	97.487	-8.945	-104.848	-104.578	54.626
200	46.275	28.702	57.635	-5.786	-105.028	-104.205	27.215
298.15	70.333	51.923	51.923	0.	-105.018	-103.801	18.185
300	70.710	52.360	51.925	0.130	-105.018	-103.793	18.072
400	79.496	73.935	54.807	7.651	-105.503	-103.339	13.495
500	87.027	92.491	60.529	15.981	-106.763	-102.664	10.725
600	94.140	109.006	67.256	25.050	-108.386	-101.695	8.853
700	99.956	123.955	74.305	34.755	-110.174	-100.440	7.495
800	105.730	137.684	81.380	45.043	-112.005	-98.924	6.459
900	111.043	150.450	88.354	55.887	-113.807	-97.180	5.640
1000	115.729	162.403	95.167	67.235	-124.164	-94.526	4.938
1100	118.512	173.561	101.793	78.945	-126.005	-91.473	4.344
1200	121.629	184.004	108.213	90.949	-127.787	-88.254	3.842
1300	125.525	193.897	114.427	103.311	-129.422	-84.892	3.411
1400	128.867	203.325	120.443	116.036	-258.297	-78.244	2.919
1500	131.587	212.311	126.270	129.062	-258.286	-65.382	2.277
1600	133.888	220.879	131.917	142.339	-258.193	-52.525	1.715
1700	135.562	229.046	137.393	155.811	-258.064	-39.674	1.219
1800	137.235	236.842	142.703	169.451	-257.921	-26.832	0.779
1900	138.909	244.307	147.855	183.258	-257.759	-13.998	0.385
2000	140.582	251.475	152.858	197.233	-257.573	-1.173	0.031
