Lithium Bromide (LiBr)	Br1Li1(l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	65.270	84.603	84.603	0.	-338.226	-332.088	58.181
300	65.270	85.007	84.605	0.121	-338.221	-332.050	57.815
400	65.270	103.784	87.165	6.648	-351.534	-327.150	42.721
500	65.270	118.349	91.999	13.175	-352.786	-320.957	33.530
600	65.270	130.249	97.413	19.702	-351.102	-314.748	27.401
700	65.270	140.311	102.841	26.229	-349.369	-308.825	23.045
800	65.270	149.026	108.081	32.756	-347.614	-303.153	19.794
900	65.270	156.714	113.066	39.283	-345.861	-297.701	17.278
1000	65.270	163.591	117.781	45.810	-344.107	-292.444	15.276
1100	65.270	169.812	122.233	52.337	-342.352	-287.363	13.646
1200	65.270	175.491	126.438	58.864	-340.597	-282.441	12.294
1300	65.270	180.715	130.415	65.391	-338.843	-277.666	11.157
1400	65.270	185.552	134.182	71.918	-337.086	-273.026	10.187
1500	65.270	190.056	137.759	78.445	-335.326	-268.511	9.350
1600	65.270	194.268	141.160	84.972	-333.563	-264.115	8.622
1700	65.270	198.225	144.402	91.499	-477.034	-252.652	7.763
1800	65.270	201.956	147.497	98.026	-474.514	-239.526	6.951
1900	65.270	205.485	150.457	104.553	-472.004	-226.539	6.228
2000	65.270	208.833	153.293	111.080	-469.503	-213.685	5.581
