Fluorosulfuric Acid (HSO3F)	F1H1O3S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.014	-742.051	-742.051	INFINITE
100	39.145	237.149	352.791	-11.564	-746.601	-729.513	381.058
200	59.278	270.467	303.667	-6.640	-750.497	-710.811	185.645
250	67.997	284.656	298.466	-3.453	-751.965	-700.713	146.406
298.15	75.243	297.267	297.267	0.	-753.120	-690.734	121.014
300	75.501	297.733	297.268	0.139	-753.160	-690.347	120.200
350	81.950	309.869	298.212	4.080	-754.119	-679.799	101.454
400	87.477	321.182	300.384	8.319	-757.096	-669.040	87.368
450	92.198	331.765	303.290	12.814	-758.366	-657.964	76.374
500	96.227	341.693	306.639	17.527	-759.549	-646.741	67.565
600	102.624	359.833	314.023	27.486	-761.115	-624.019	54.326
700	107.389	376.027	321.745	37.998	-762.077	-601.087	44.854
800	111.041	390.616	329.457	48.927	-762.646	-578.046	37.743
900	113.926	403.867	337.000	60.181	-816.071	-553.870	32.146
1000	116.264	415.996	344.302	71.694	-814.954	-524.795	27.412
1100	118.199	427.170	351.334	83.420	-813.742	-495.837	23.545
1200	119.826	437.527	358.090	95.324	-812.461	-466.992	20.328
1300	121.210	447.174	364.576	107.377	-811.130	-438.257	17.609
1400	122.397	456.201	370.802	119.559	-809.764	-409.626	15.283
1500	123.425	464.682	376.781	131.851	-808.376	-381.093	13.271
1600	124.318	472.676	382.527	144.239	-806.977	-352.653	11.513
1700	125.100	480.237	388.054	156.711	-805.575	-324.301	9.965
1800	125.786	487.407	393.376	169.256	-804.177	-296.031	8.591
1900	126.392	494.225	398.506	181.866	-802.788	-267.839	7.363
2000	126.929	500.722	403.456	194.532	-801.412	-239.719	6.261
2100	127.406	506.927	408.236	207.250	-800.052	-211.668	5.265
2200	127.832	512.864	412.858	220.012	-798.708	-183.680	4.361
2300	128.214	518.554	417.331	232.815	-797.383	-155.755	3.537
2400	128.556	524.019	421.663	245.653	-796.077	-127.887	2.783
2500	128.865	529.273	425.863	258.525	-794.789	-100.072	2.091
2600	129.144	534.333	429.938	271.425	-793.518	-72.308	1.453
2700	129.397	539.211	433.895	284.353	-792.264	-44.593	0.863
2800	129.626	543.921	437.741	297.304	-791.026	-16.924	0.316
2900	129.836	548.474	441.482	310.277	-789.802	10.700	-0.193
3000	130.027	552.879	445.122	323.271	-788.593	38.284	-0.667
3100	130.202	557.145	448.667	336.282	-787.395	65.827	-1.109
3200	130.362	561.281	452.122	349.310	-786.209	93.330	-1.523
3300	130.510	565.295	455.491	362.354	-785.034	120.798	-1.912
3400	130.645	569.193	458.778	375.412	-783.868	148.230	-2.277
3500	130.771	572.982	461.987	388.483	-782.711	175.627	-2.621
3600	130.887	576.668	465.122	401.566	-781.564	202.993	-2.945
3700	130.994	580.256	468.185	414.660	-780.424	230.325	-3.252
3800	131.094	583.750	471.181	427.764	-779.292	257.629	-3.541
3900	131.187	587.157	474.111	440.878	-778.168	284.902	-3.816
4000	131.273	590.479	476.979	454.001	-777.053	312.145	-4.076
4100	131.353	593.722	479.787	467.133	-775.945	339.361	-4.324
4200	131.429	596.888	482.537	480.272	-774.846	366.551	-4.559
4300	131.499	599.981	485.233	493.418	-773.756	393.714	-4.783
4400	131.565	603.005	487.875	506.572	-772.675	420.852	-4.996
4500	131.626	605.962	490.467	519.731	-771.604	447.964	-5.200
4600	131.684	608.856	493.009	532.897	-770.545	475.054	-5.394
4700	131.739	611.689	495.504	546.068	-769.497	502.121	-5.580
4800	131.790	614.463	497.954	559.244	-768.462	529.166	-5.759
4900	131.838	617.181	500.359	572.426	-767.440	556.190	-5.929
5000	131.884	619.845	502.722	585.612	-766.434	583.193	-6.093
5100	131.927	622.457	505.044	598.803	-765.443	610.176	-6.249
5200	131.968	625.019	507.327	611.997	-764.470	637.138	-6.400
5300	132.006	627.533	509.572	625.196	-763.516	664.084	-6.545
5400	132.043	630.001	511.779	638.399	-762.582	691.011	-6.684
5500	132.077	632.424	513.950	651.605	-761.669	717.919	-6.818
5600	132.110	634.804	516.087	664.814	-760.780	744.815	-6.947
5700	132.141	637.143	518.191	678.027	-759.915	771.692	-7.072
5800	132.171	639.441	520.261	691.242	-759.075	798.556	-7.192
5900	132.199	641.701	522.301	704.461	-758.264	825.402	-7.308
6000	132.226	643.923	524.309	717.682	-757.482	852.239	-7.419
