Aluminum Chloride (AlCl)	Al1Cl1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.323	-51.656	-51.656	INFINITE
100	29.527	193.170	257.245	-6.407	-50.681	-59.849	31.262
200	32.545	214.524	231.068	-3.309	-50.903	-68.982	18.016
250	33.787	221.927	228.523	-1.649	-51.166	-73.473	15.351
298.15	34.660	227.957	227.957	0.	-51.463	-77.743	13.620
300	34.689	228.171	227.957	0.064	-51.475	-77.906	13.565
350	35.338	233.570	228.382	1.816	-51.818	-82.284	12.280
400	35.814	238.321	229.334	3.595	-52.188	-86.611	11.310
450	36.170	242.561	230.572	5.395	-52.579	-90.891	10.550
500	36.445	246.387	231.965	7.211	-52.990	-95.126	9.938
600	36.835	253.068	234.942	10.876	-53.876	-103.472	9.008
700	37.099	258.768	237.948	14.574	-54.862	-111.661	8.332
800	37.291	263.735	240.868	18.294	-55.973	-119.701	7.816
900	37.439	268.136	243.658	22.030	-57.237	-127.593	7.405
1000	37.559	272.087	246.306	25.780	-69.271	-134.575	7.029
1100	37.660	275.671	248.815	29.541	-70.560	-141.042	6.698
1200	37.749	278.952	251.192	33.312	-71.846	-147.393	6.416
1300	37.829	281.977	253.445	37.091	-73.128	-153.637	6.173
1400	37.901	284.783	255.585	40.878	-74.407	-159.782	5.962
1500	37.969	287.400	257.619	44.671	-75.684	-165.835	5.775
1600	38.033	289.853	259.558	48.471	-76.959	-171.804	5.609
1700	38.095	292.160	261.409	52.278	-78.232	-177.693	5.460
1800	38.153	294.340	263.178	56.090	-79.503	-183.507	5.325
1900	38.211	296.404	264.873	59.908	-80.774	-189.250	5.203
2000	38.266	298.365	266.499	63.732	-82.044	-194.926	5.091
2100	38.321	300.234	268.061	67.562	-83.314	-200.539	4.988
2200	38.375	302.018	269.565	71.396	-84.584	-206.092	4.893
2300	38.428	303.725	271.013	75.236	-85.856	-211.586	4.805
2400	38.482	305.361	272.410	79.082	-87.130	-217.025	4.723
2500	38.536	306.933	273.760	82.933	-88.407	-222.411	4.647
2600	38.590	308.446	275.065	86.789	-89.687	-227.746	4.575
2700	38.647	309.903	276.329	90.651	-90.970	-233.032	4.508
2800	38.705	311.310	277.553	94.519	-386.158	-237.302	4.427
2900	38.766	312.669	278.741	98.392	-386.353	-231.983	4.178
3000	38.830	313.984	279.894	102.272	-386.552	-226.656	3.946
3100	38.898	315.258	281.014	106.158	-386.754	-221.323	3.729
3200	38.971	316.495	282.103	110.052	-386.959	-215.983	3.526
3300	39.050	317.695	283.164	113.953	-387.165	-210.637	3.334
3400	39.135	318.862	284.197	117.862	-387.372	-205.284	3.154
3500	39.228	319.998	285.203	121.780	-387.579	-199.926	2.984
3600	39.328	321.104	286.185	125.708	-387.783	-194.561	2.823
3700	39.437	322.183	287.144	129.646	-387.984	-189.191	2.671
3800	39.556	323.237	288.080	133.595	-388.179	-183.816	2.527
3900	39.684	324.266	288.995	137.557	-388.367	-178.436	2.390
4000	39.823	325.272	289.889	141.533	-388.546	-173.050	2.260
4100	39.973	326.257	290.764	145.522	-388.713	-167.661	2.136
4200	40.134	327.222	291.621	149.528	-388.868	-162.268	2.018
4300	40.308	328.169	292.460	153.550	-389.006	-156.871	1.906
4400	40.493	329.098	293.282	157.589	-389.128	-151.471	1.798
4500	40.690	330.010	294.088	161.649	-389.229	-146.068	1.696
4600	40.900	330.906	294.878	165.728	-389.311	-140.664	1.597
4700	41.122	331.788	295.654	169.829	-389.370	-135.258	1.503
4800	41.357	332.656	296.416	173.953	-389.405	-129.851	1.413
4900	41.603	333.512	297.165	178.101	-389.414	-124.443	1.327
5000	41.862	334.355	297.900	182.274	-389.397	-119.036	1.244
5100	42.132	335.186	298.623	186.473	-389.352	-113.629	1.164
5200	42.414	336.007	299.334	190.701	-389.278	-108.224	1.087
5300	42.706	336.818	300.034	194.957	-389.174	-102.820	1.013
5400	43.010	337.619	300.722	199.242	-389.040	-97.418	0.942
5500	43.323	338.411	301.400	203.559	-388.876	-92.019	0.874
5600	43.645	339.195	302.068	207.907	-388.680	-86.623	0.808
5700	43.977	339.970	302.726	212.288	-388.454	-81.231	0.744
5800	44.317	340.738	303.375	216.703	-388.193	-75.844	0.683
5900	44.665	341.498	304.015	221.152	-387.903	-70.461	0.624
6000	45.019	342.252	304.646	225.636	-387.560	-65.086	0.567
