Cobalt Fluoride (CoF2)	Co1F2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.940	-355.821	-355.821	INFINITE
100	41.091	227.574	320.907	-9.333	-355.643	-360.595	188.355
200	47.569	258.314	282.621	-4.861	-356.010	-365.424	95.439
250	49.634	269.160	278.877	-2.429	-356.236	-367.752	76.838
298.15	51.210	278.042	278.042	0.	-356.477	-369.949	64.813
300	51.263	278.359	278.043	0.095	-356.486	-370.032	64.428
350	52.536	286.361	278.672	2.691	-356.741	-372.270	55.558
400	53.528	293.444	280.084	5.344	-357.024	-374.470	48.901
450	54.305	299.795	281.928	8.040	-357.343	-376.632	43.718
500	54.920	305.550	284.007	10.772	-357.700	-378.756	39.568
600	55.822	315.648	288.462	16.312	-358.528	-382.892	33.334
700	56.459	324.303	292.979	21.927	-359.500	-386.878	28.869
800	56.956	331.876	297.377	27.599	-361.038	-390.652	25.507
900	57.377	338.609	301.591	33.316	-362.319	-394.279	22.883
1000	57.753	344.674	305.601	39.073	-363.824	-397.752	20.776
1100	58.095	350.195	309.408	44.865	-365.588	-401.062	19.045
1200	58.410	355.263	313.021	50.691	-367.644	-404.198	17.594
1300	58.699	359.950	316.453	56.546	-370.141	-407.147	16.359
1400	58.964	364.310	319.718	62.430	-373.205	-409.882	15.293
1500	59.205	368.387	322.828	68.338	-375.255	-412.428	14.362
1600	59.424	372.215	325.796	74.270	-377.045	-414.847	13.543
1700	59.622	375.823	328.634	80.223	-378.734	-417.157	12.818
1800	59.801	379.236	331.351	86.194	-396.684	-419.075	12.161
1900	59.963	382.474	333.957	92.182	-398.618	-420.267	11.554
2000	60.108	385.554	336.461	98.186	-400.545	-421.356	11.005
2100	60.239	388.489	338.869	104.203	-402.465	-422.350	10.505
2200	60.356	391.295	341.189	110.233	-404.375	-423.252	10.049
2300	60.461	393.980	343.426	116.274	-406.272	-424.067	9.631
2400	60.555	396.555	345.586	122.325	-408.154	-424.800	9.246
2500	60.638	399.029	347.675	128.385	-410.019	-425.455	8.889
2600	60.712	401.409	349.696	134.452	-411.864	-426.036	8.559
2700	60.777	403.701	351.654	140.527	-413.686	-426.547	8.252
2800	60.834	405.912	353.553	146.608	-415.483	-426.990	7.966
2900	60.882	408.048	355.395	152.693	-417.253	-427.370	7.698
3000	60.924	410.113	357.185	158.784	-418.994	-427.689	7.447
3100	60.959	412.111	358.925	164.878	-420.705	-427.951	7.211
3200	60.988	414.047	360.617	170.975	-797.197	-426.385	6.960
3300	61.011	415.924	362.265	177.075	-797.416	-414.793	6.566
3400	61.029	417.746	363.870	183.177	-797.604	-403.196	6.194
3500	61.041	419.515	365.435	189.281	-797.761	-391.593	5.844
3600	61.050	421.235	366.961	195.385	-797.888	-379.986	5.513
3700	61.054	422.907	368.450	201.491	-797.986	-368.377	5.201
3800	61.054	424.536	369.905	207.596	-798.056	-356.765	4.904
3900	61.051	426.121	371.326	213.701	-798.101	-345.151	4.623
4000	61.044	427.667	372.715	219.806	-798.121	-333.536	4.356
4100	61.035	429.174	374.074	225.910	-798.119	-321.922	4.101
4200	61.023	430.645	375.404	232.013	-798.096	-310.307	3.859
4300	61.009	432.081	376.705	238.115	-798.055	-298.694	3.628
4400	60.992	433.483	377.980	244.215	-797.996	-287.082	3.408
4500	60.973	434.853	379.228	250.313	-797.924	-275.471	3.198
4600	60.953	436.193	380.452	256.409	-797.838	-263.862	2.996
4700	60.931	437.504	381.652	262.504	-797.742	-252.254	2.803
4800	60.908	438.787	382.829	268.595	-797.637	-240.649	2.619
4900	60.883	440.042	383.984	274.685	-797.526	-229.047	2.442
5000	60.858	441.272	385.118	280.772	-797.410	-217.446	2.272
5100	60.831	442.477	386.230	286.857	-797.291	-205.848	2.108
5200	60.804	443.658	387.323	292.938	-797.171	-194.252	1.951
5300	60.776	444.816	388.397	299.017	-797.052	-182.659	1.800
5400	60.747	445.951	389.453	305.094	-796.936	-171.068	1.655
5500	60.718	447.066	390.490	311.167	-796.825	-159.479	1.515
5600	60.689	448.160	391.510	317.237	-796.721	-147.891	1.379
5700	60.659	449.234	392.513	323.305	-796.625	-136.306	1.249
5800	60.629	450.288	393.501	329.369	-796.539	-124.723	1.123
5900	60.599	451.324	394.472	335.430	-796.420	-113.143	1.002
6000	60.569	452.343	395.428	341.489	-796.348	-101.563	0.884
