Sodium Borate (Na2B4O7)	B4Na2O7(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-30.382	-3258.983	-3258.983	INFINITE
100	76.525	50.814	321.976	-27.116	-3268.658	-3208.196	1675.790
200	139.746	124.566	205.130	-16.113	-3274.087	-3145.347	821.480
298.15	186.774	189.490	189.490	0.	-3276.741	-3081.522	539.870
300	187.447	190.648	189.494	0.346	-3276.774	-3080.310	536.330
400	213.802	248.460	197.196	20.505	-3283.707	-3014.160	393.609
500	228.534	297.784	212.510	42.637	-3285.408	-2946.574	307.826
600	241.500	340.624	230.368	66.154	-3286.907	-2878.661	250.610
700	252.697	378.715	248.889	90.878	-3288.098	-2810.522	209.724
800	262.128	413.077	267.299	116.622	-3288.983	-2742.233	179.049
900	271.215	444.482	285.266	143.294	-3289.531	-2673.853	155.186
1000	279.700	473.502	302.657	170.845	-3289.721	-2605.430	136.094
1015.600	280.970	477.841	305.314	175.218	CRYSTAL <--> LIQUID
1015.600	444.885	553.544	305.314	252.102	TRANSITION
1100	444.885	589.060	325.741	289.651	-3199.134	-2543.946	120.802
1200	444.885	627.770	349.320	334.139	-3376.842	-2480.206	107.961
1300	444.885	663.379	372.127	378.628	-3359.618	-2406.187	96.682
1400	444.893	696.349	394.123	423.117	-3342.693	-2333.483	87.063
1500	444.885	727.043	415.306	467.605	-3326.043	-2261.980	78.769
1600	444.885	755.756	435.697	512.094	-3309.652	-2191.578	71.548
1700	444.885	782.727	455.325	556.582	-3293.507	-2122.194	65.207
1800	444.885	808.156	474.227	601.071	-3277.601	-2053.754	59.598
1900	444.885	832.209	492.441	645.559	-3261.925	-1986.191	54.604
2000	444.885	855.029	510.005	690.048	-3246.476	-1919.447	50.131
2100	444.885	876.735	526.956	734.536	-3231.249	-1853.471	46.103
2200	444.885	897.431	543.329	779.025	-3216.242	-1788.213	42.458
2300	444.885	917.207	559.158	823.513	-3201.453	-1723.636	39.145
2400	444.885	936.141	574.473	868.002	-3387.917	-1655.422	36.029
2500	444.885	954.302	589.306	912.490	-3373.871	-1583.524	33.086
2600	444.885	971.751	603.682	956.979	-3359.909	-1512.186	30.380
2700	444.885	988.541	617.627	1001.467	-3346.032	-1441.382	27.885
2800	444.885	1004.720	631.165	1045.956	-3332.239	-1371.091	25.578
2900	444.885	1020.332	644.317	1090.444	-3318.531	-1301.295	23.439
3000	444.885	1035.414	657.103	1134.933	-3304.910	-1231.967	21.450
