Difluoroborane (BHF2)	B1F2H1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.671	-730.272	-730.272	INFINITE
100	33.464	204.405	277.831	-7.343	-731.374	-729.711	381.162
200	36.674	228.378	247.707	-3.866	-732.506	-727.627	190.037
250	39.376	236.842	244.709	-1.967	-733.179	-726.330	151.758
298.15	42.358	244.029	244.029	0.	-733.874	-724.949	127.008
300	42.476	244.291	244.030	0.078	-733.901	-724.893	126.215
350	45.706	251.082	244.559	2.283	-734.637	-723.334	107.952
400	48.856	257.392	245.773	4.648	-735.366	-721.669	94.240
450	51.806	263.319	247.396	7.165	-736.074	-719.914	83.565
500	54.504	268.919	249.271	9.824	-736.748	-718.082	75.018
600	59.136	279.281	253.424	15.514	-737.977	-714.231	62.179
700	62.868	288.688	257.800	21.621	-739.046	-710.187	52.995
800	65.882	297.286	262.206	28.064	-739.971	-705.999	46.097
900	68.332	305.192	266.549	34.779	-740.780	-701.703	40.726
1000	70.340	312.499	270.783	41.716	-741.497	-697.322	36.424
1100	71.997	319.283	274.888	48.835	-742.147	-692.873	32.902
1200	73.374	325.609	278.854	56.106	-742.750	-688.366	29.964
1300	74.528	331.529	282.681	63.503	-743.325	-683.811	27.476
1400	75.500	337.089	286.370	71.005	-743.884	-679.212	25.342
1500	76.325	342.326	289.928	78.598	-744.441	-674.573	23.491
1600	77.030	347.275	293.359	86.266	-745.003	-669.897	21.870
1700	77.636	351.964	296.670	94.000	-745.577	-665.185	20.439
1800	78.159	356.417	299.866	101.791	-746.168	-660.439	19.165
1900	78.614	360.655	302.955	109.630	-746.779	-655.660	18.025
2000	79.011	364.698	305.942	117.512	-747.411	-650.848	16.998
2100	79.360	368.561	308.832	125.431	-748.064	-646.004	16.068
2200	79.667	372.260	311.632	133.382	-748.738	-641.128	15.222
2300	79.940	375.808	314.346	141.363	-749.432	-636.221	14.449
2400	80.182	379.215	316.978	149.369	-800.403	-630.215	13.716
2500	80.399	382.493	319.534	157.398	-801.209	-623.107	13.019
2600	80.593	385.650	322.016	165.448	-801.995	-615.968	12.375
2700	80.767	388.695	324.430	173.516	-802.760	-608.798	11.778
2800	80.925	391.635	326.778	181.601	-803.503	-601.601	11.223
2900	81.068	394.477	329.063	189.701	-804.221	-594.377	10.706
3000	81.197	397.228	331.290	197.814	-804.912	-587.129	10.223
3100	81.315	399.892	333.460	205.940	-805.576	-579.859	9.771
3200	81.423	402.476	335.577	214.077	-806.211	-572.568	9.346
3300	81.522	404.983	337.642	222.224	-806.816	-565.257	8.947
3400	81.612	407.418	339.659	230.381	-807.391	-557.928	8.572
3500	81.695	409.785	341.629	238.546	-807.935	-550.583	8.217
3600	81.772	412.087	343.554	246.720	-808.447	-543.223	7.882
3700	81.843	414.329	345.437	254.901	-808.928	-535.848	7.565
3800	81.908	416.512	347.279	263.088	-809.378	-528.462	7.264
3900	81.969	418.641	349.081	271.282	-809.798	-521.064	6.979
4000	82.025	420.717	350.846	279.482	-810.186	-513.655	6.708
4100	82.078	422.743	352.575	287.687	-810.545	-506.238	6.450
4200	82.127	424.721	354.269	295.897	-1290.723	-491.787	6.116
4300	82.172	426.654	355.930	304.112	-1289.936	-472.775	5.743
4400	82.215	428.544	357.559	312.332	-1289.123	-453.780	5.387
4500	82.255	430.392	359.157	320.555	-1288.284	-434.804	5.047
4600	82.292	432.200	360.726	328.783	-1287.421	-415.848	4.722
4700	82.328	433.970	362.265	337.014	-1286.534	-396.910	4.411
4800	82.361	435.704	363.777	345.248	-1285.625	-377.991	4.113
4900	82.392	437.403	365.263	353.486	-1284.695	-359.092	3.828
5000	82.421	439.067	366.722	361.726	-1283.744	-340.211	3.554
5100	82.448	440.700	368.157	369.970	-1282.773	-321.351	3.291
5200	82.475	442.301	369.567	378.216	-1281.785	-302.508	3.039
5300	82.499	443.872	370.954	386.465	-1280.778	-283.686	2.796
5400	82.522	445.415	372.319	394.716	-1279.755	-264.882	2.562
5500	82.545	446.929	373.662	402.969	-1278.716	-246.098	2.337
5600	82.565	448.416	374.984	411.225	-1277.663	-227.332	2.120
5700	82.585	449.878	376.285	419.482	-1276.595	-208.586	1.911
5800	82.604	451.314	377.566	427.742	-1275.514	-189.859	1.710
5900	82.622	452.727	378.828	436.003	-1274.420	-171.150	1.515
6000	82.639	454.116	380.071	444.266	-1273.314	-152.460	1.327
