CCO Radical (C2O)	C2O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.473	282.575	282.575	INFINITE
100	31.198	192.768	268.031	-7.526	283.950	273.529	-142.877
200	38.530	216.773	236.873	-4.020	285.348	262.574	-68.577
250	41.079	225.656	233.764	-2.027	286.020	256.802	-53.656
298.15	43.064	233.066	233.066	0.	286.604	251.121	-43.995
300	43.133	233.333	233.067	0.080	286.625	250.900	-43.686
350	44.880	240.116	233.599	2.281	287.146	244.904	-36.550
400	46.416	246.211	234.801	4.564	287.578	238.839	-31.189
450	47.795	251.759	236.381	6.920	287.919	232.725	-27.014
500	49.044	256.861	238.178	9.342	288.173	226.578	-23.670
600	51.227	266.001	242.071	14.358	288.454	214.228	-18.650
700	53.064	274.040	246.075	19.576	288.498	201.851	-15.062
800	54.626	281.230	250.028	24.962	288.374	189.479	-12.372
900	55.971	287.744	253.862	30.494	288.133	177.131	-10.280
1000	57.142	293.703	257.553	36.150	287.813	164.814	-8.609
1100	58.173	299.199	261.092	41.917	287.438	152.532	-7.243
1200	59.086	304.300	264.483	47.781	287.025	140.286	-6.106
1300	59.896	309.062	267.731	53.731	286.585	128.075	-5.146
1400	60.617	313.528	270.844	59.757	286.125	115.899	-4.324
1500	61.258	317.732	273.831	65.852	285.650	103.756	-3.613
1600	61.825	321.704	276.700	72.006	285.161	91.646	-2.992
1700	62.325	325.468	279.459	78.214	284.659	79.567	-2.445
1800	62.764	329.043	282.115	84.469	284.143	67.517	-1.959
1900	63.148	332.447	284.676	90.765	283.611	55.497	-1.526
2000	63.481	335.695	287.146	97.097	283.063	43.505	-1.136
2100	63.769	338.799	289.532	103.460	282.495	31.541	-0.785
2200	64.016	341.771	291.840	109.850	281.908	19.605	-0.465
2300	64.226	344.622	294.073	116.262	281.298	7.695	-0.175
2400	64.402	347.359	296.237	122.694	280.663	-4.187	0.091
2500	64.550	349.991	298.335	129.142	280.004	-16.043	0.335
2600	64.671	352.525	300.370	135.603	279.317	-27.871	0.560
2700	64.769	354.968	302.348	142.075	278.602	-39.672	0.768
2800	64.847	357.325	304.269	148.556	277.858	-51.447	0.960
2900	64.907	359.602	306.138	155.044	277.084	-63.194	1.138
3000	64.952	361.803	307.957	161.537	276.280	-74.914	1.304
3100	64.983	363.933	309.729	168.034	275.444	-86.607	1.459
3200	65.002	365.997	311.455	174.533	274.576	-98.273	1.604
3300	65.012	367.997	313.138	181.034	273.676	-109.910	1.740
3400	65.012	369.938	314.780	187.535	272.745	-121.520	1.867
3500	65.005	371.822	316.383	194.036	271.780	-133.102	1.986
3600	64.991	373.653	317.949	200.536	270.784	-144.656	2.099
3700	64.972	375.434	319.479	207.034	269.755	-156.182	2.205
3800	64.948	377.166	320.974	213.530	268.693	-167.680	2.305
3900	64.921	378.853	322.437	220.024	267.600	-179.149	2.399
4000	64.890	380.496	323.868	226.514	266.474	-190.590	2.489
4100	64.856	382.098	325.268	233.002	265.315	-202.002	2.574
4200	64.821	383.661	326.640	239.486	264.125	-213.386	2.654
4300	64.784	385.185	327.984	245.966	262.902	-224.741	2.730
4400	64.745	386.674	329.301	252.442	261.648	-236.067	2.802
4500	64.705	388.129	330.592	258.915	260.362	-247.364	2.871
4600	64.665	389.551	331.859	265.383	259.043	-258.633	2.937
4700	64.624	390.941	333.101	271.848	257.693	-269.872	2.999
4800	64.583	392.301	334.320	278.308	256.311	-281.082	3.059
4900	64.542	393.632	335.517	284.764	254.897	-292.263	3.116
5000	64.500	394.936	336.692	291.216	253.451	-303.415	3.170
5100	64.459	396.213	337.847	297.664	251.973	-314.537	3.222
5200	64.418	397.464	338.981	304.108	250.462	-325.631	3.271
5300	64.378	398.690	340.097	310.548	248.919	-336.695	3.318
5400	64.338	399.893	341.193	316.984	247.342	-347.730	3.364
5500	64.299	401.074	342.271	323.416	245.733	-358.735	3.407
5600	64.260	402.232	343.331	329.844	244.090	-369.710	3.449
5700	64.222	403.369	344.375	336.268	242.414	-380.656	3.488
5800	64.184	404.486	345.401	342.688	240.703	-391.572	3.526
5900	64.147	405.582	346.412	349.105	238.959	-402.459	3.563
6000	64.111	406.660	347.407	355.517	237.179	-413.315	3.598
