Cyanogen Chloride (ClCN)	C1Cl1N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.686	137.237	137.237	INFINITE
100	31.246	195.017	272.421	-7.740	137.216	135.250	-70.648
200	39.643	219.305	240.225	-4.184	137.472	133.222	-34.794
298.15	45.271	236.334	236.334	0.	137.946	131.015	-22.953
300	45.346	236.614	236.335	0.084	137.956	130.972	-22.804
400	48.718	250.147	238.157	4.796	138.452	128.567	-16.789
500	51.024	261.275	241.701	9.787	138.861	126.046	-13.168
600	52.831	270.742	245.771	14.982	139.170	123.453	-10.748
700	54.354	279.003	249.941	20.343	139.401	120.814	-9.015
800	55.656	286.348	254.041	25.845	139.578	118.146	-7.714
900	56.781	292.970	258.005	31.469	139.718	115.459	-6.701
1000	57.748	299.003	261.807	37.196	139.834	112.757	-5.890
1100	58.504	304.543	265.444	43.009	139.929	110.044	-5.226
1200	59.204	309.664	268.918	48.895	140.009	107.324	-4.672
1300	59.847	314.429	272.238	54.848	140.079	104.597	-4.203
1400	60.432	318.886	275.412	60.862	140.147	101.865	-3.801
1500	60.961	323.073	278.452	66.932	140.213	99.129	-3.452
1600	61.365	327.021	281.365	73.049	140.275	96.388	-3.147
1700	61.745	330.752	284.161	79.205	140.331	93.643	-2.877
1800	62.103	334.292	286.849	85.397	140.384	90.895	-2.638
1900	62.437	337.659	289.435	91.624	140.433	88.144	-2.423
2000	62.747	340.869	291.927	97.884	140.480	85.391	-2.230
2100	63.010	343.937	294.331	104.172	140.523	82.636	-2.055
2200	63.262	346.874	296.653	110.485	140.560	79.878	-1.897
2300	63.503	349.692	298.899	116.824	140.591	77.119	-1.751
2400	63.733	352.399	301.072	123.186	140.616	74.359	-1.618
2500	63.952	355.005	303.177	129.570	140.635	71.598	-1.496
2600	64.150	357.518	305.219	135.975	140.646	68.836	-1.383
2700	64.342	359.942	307.201	142.400	140.648	66.074	-1.278
2800	64.529	362.286	309.127	148.844	140.642	63.312	-1.181
2900	64.710	364.553	310.999	155.306	140.628	60.551	-1.091
3000	64.885	366.750	312.821	161.785	140.604	57.790	-1.006
3100	65.050	368.880	314.596	168.282	140.572	55.030	-0.927
3200	65.212	370.948	316.324	174.795	140.530	52.271	-0.853
3300	65.371	372.957	318.010	181.325	140.481	49.514	-0.784
3400	65.527	374.911	319.655	187.870	140.424	46.758	-0.718
3500	65.680	376.813	321.261	194.430	140.360	44.004	-0.657
3600	65.828	378.665	322.830	201.005	140.290	41.252	-0.599
3700	65.973	380.471	324.364	207.595	140.215	38.502	-0.544
3800	66.117	382.232	325.864	214.200	140.137	35.754	-0.491
3900	66.259	383.951	327.331	220.819	140.055	33.008	-0.442
4000	66.400	385.631	328.768	227.452	139.973	30.264	-0.395
4100	66.536	387.272	330.175	234.099	139.890	27.523	-0.351
4200	66.670	388.877	331.553	240.759	139.808	24.783	-0.308
4300	66.804	390.447	332.905	247.433	139.729	22.045	-0.268
4400	66.937	391.984	334.230	254.120	139.653	19.309	-0.229
4500	67.070	393.490	335.530	260.820	139.582	16.575	-0.192
4600	67.201	394.966	336.806	267.534	139.518	13.842	-0.157
4700	67.331	396.412	338.059	274.260	139.460	11.111	-0.123
4800	67.461	397.831	339.290	281.000	139.411	8.380	-0.091
4900	67.590	399.224	340.499	287.752	139.372	5.651	-0.060
5000	67.718	400.590	341.687	294.518	139.342	2.922	-0.031
5100	67.845	401.933	342.855	301.296	139.323	0.194	-0.002
5200	67.972	403.251	344.004	308.087	139.316	-2.534	0.025
5300	68.097	404.547	345.134	314.890	139.321	-5.262	0.052
5400	68.222	405.821	346.246	321.706	139.339	-7.990	0.077
5500	68.346	407.074	347.341	328.535	139.370	-10.718	0.102
5600	68.469	408.307	348.418	335.375	139.415	-13.448	0.125
5700	68.591	409.520	349.480	342.228	139.474	-16.178	0.148
5800	68.712	410.714	350.525	349.093	139.547	-18.909	0.170
5900	68.833	411.889	351.555	355.971	139.634	-21.642	0.192
6000	68.952	413.047	352.571	362.860	139.735	-24.376	0.212
