Pentaborane (B5H9)	B5H9(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.163	102.230	102.230	INFINITE
100	34.678	216.114	334.297	-11.818	91.958	115.828	-60.502
200	57.782	245.727	282.800	-7.415	82.575	143.319	-37.431
250	75.771	260.522	276.853	-4.083	77.768	159.061	-33.234
298.15	93.818	275.410	275.410	0.	73.220	175.133	-30.683
300	94.509	275.993	275.412	0.174	73.049	175.766	-30.604
350	112.830	291.947	276.630	5.361	68.579	193.243	-28.840
400	130.205	308.160	279.557	11.441	64.427	211.339	-27.598
450	146.409	324.443	283.639	18.362	60.637	229.935	-26.690
500	161.367	340.654	288.531	26.061	57.240	248.932	-26.006
600	187.614	372.467	299.884	43.550	51.642	287.822	-25.057
700	209.395	403.077	312.455	63.435	47.531	327.530	-24.441
800	227.365	432.249	325.622	85.302	44.697	367.737	-24.011
900	242.175	459.912	339.020	108.803	42.903	408.234	-23.693
1000	254.403	486.081	352.430	133.651	41.923	448.886	-23.447
1100	264.538	510.819	365.715	159.614	41.561	489.604	-23.249
1200	272.980	534.209	378.791	186.502	41.653	530.334	-23.085
1300	280.052	556.347	391.605	214.164	42.064	571.043	-22.945
1400	286.013	577.325	404.128	242.476	42.688	611.711	-22.823
1500	291.069	597.235	416.344	271.337	43.441	652.330	-22.716
1600	295.384	616.162	428.246	300.665	44.258	692.895	-22.621
1700	299.088	634.183	439.834	330.393	45.084	733.410	-22.535
1800	302.287	651.371	451.113	360.466	45.882	773.877	-22.457
1900	305.064	667.791	462.088	390.836	46.617	814.300	-22.387
2000	307.488	683.502	472.769	421.467	47.264	854.688	-22.322
2100	309.615	698.557	483.165	452.324	47.805	895.045	-22.263
2200	311.489	713.005	493.286	483.381	48.222	935.379	-22.209
2300	313.149	726.888	503.143	514.615	48.503	975.698	-22.159
2400	314.625	740.247	512.745	546.005	-202.660	1021.352	-22.229
2500	315.942	753.118	522.104	577.535	-203.071	1072.361	-22.406
2600	317.122	765.533	531.230	609.189	-203.482	1123.386	-22.569
2700	318.183	777.522	540.131	640.955	-203.899	1174.427	-22.721
2800	319.141	789.111	548.817	672.822	-204.330	1225.484	-22.862
2900	320.007	800.325	557.298	704.780	-204.779	1276.557	-22.993
3000	320.793	811.187	565.581	736.821	-205.251	1327.645	-23.116
3100	321.509	821.718	573.674	768.936	-205.750	1378.749	-23.232
3200	322.163	831.936	581.586	801.121	-206.279	1429.871	-23.340
3300	322.761	841.859	589.323	833.367	-206.843	1481.010	-23.442
3400	323.309	851.502	596.893	865.671	-207.444	1532.165	-23.539
3500	323.814	860.882	604.302	898.028	-208.084	1583.339	-23.630
3600	324.278	870.010	611.557	930.432	-208.766	1634.532	-23.716
3700	324.707	878.901	618.663	962.882	-209.493	1685.745	-23.798
3800	325.104	887.566	625.626	995.373	-210.265	1736.978	-23.876
3900	325.472	896.016	632.451	1027.902	-211.086	1788.232	-23.951
4000	325.814	904.260	639.144	1060.466	-211.957	1839.507	-24.021
4100	326.131	912.309	645.708	1093.064	-212.878	1890.806	-24.089
4200	326.427	920.172	652.150	1125.692	-2613.099	1977.248	-24.591
4300	326.704	927.856	658.473	1158.349	-2608.690	2086.489	-25.346
4400	326.962	935.370	664.681	1191.032	-2604.344	2195.629	-26.065
4500	327.203	942.720	670.778	1223.740	-2600.062	2304.670	-26.752
4600	327.430	949.914	676.768	1256.472	-2595.847	2413.618	-27.407
4700	327.642	956.959	682.655	1289.226	-2591.698	2522.474	-28.034
4800	327.842	963.859	688.442	1322.000	-2587.617	2631.245	-28.634
4900	328.030	970.620	694.132	1354.794	-2583.605	2739.928	-29.208
5000	328.207	977.249	699.728	1387.606	-2579.661	2848.533	-29.758
5100	328.374	983.750	705.234	1420.435	-2575.787	2957.056	-30.286
5200	328.531	990.128	710.651	1453.280	-2571.983	3065.507	-30.793
5300	328.680	996.388	715.984	1486.141	-2568.247	3173.885	-31.281
5400	328.821	1002.533	721.233	1519.016	-2564.579	3282.193	-31.749
5500	328.955	1008.568	726.403	1551.905	-2560.978	3390.432	-32.200
5600	329.081	1014.496	731.495	1584.807	-2557.444	3498.608	-32.634
5700	329.201	1020.322	736.511	1617.721	-2553.975	3606.721	-33.052
5800	329.315	1026.048	741.454	1650.647	-2550.569	3714.775	-33.455
5900	329.423	1031.678	746.325	1683.584	-2547.226	3822.767	-33.844
6000	329.526	1037.216	751.127	1716.531	-2543.942	3930.705	-34.220
