Aluminum Chloride ((AlCl3)2)	Al2Cl6(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-33.898	-1293.019	-1293.019	INFINITE
100	101.982	330.759	602.707	-27.195	-1296.020	-1270.996	663.900
200	140.807	415.028	489.094	-14.813	-1296.355	-1245.724	325.350
250	151.631	447.687	477.628	-7.485	-1296.111	-1233.091	257.640
298.15	158.858	475.050	475.050	0.	-1295.743	-1220.985	213.912
300	159.089	476.033	475.053	0.294	-1295.727	-1220.522	212.512
350	164.322	500.973	477.011	8.387	-1295.260	-1208.023	180.288
400	168.079	523.174	481.419	16.702	-1294.746	-1195.596	156.129
450	170.844	543.138	487.186	25.178	-1294.204	-1183.234	137.346
500	172.925	561.251	493.701	33.775	-1293.652	-1170.934	122.327
600	175.775	593.052	507.683	51.221	-1292.573	-1146.493	99.811
700	177.576	620.293	521.871	68.895	-1291.609	-1122.224	83.741
800	178.779	644.089	535.692	86.717	-1290.848	-1098.082	71.697
900	179.621	665.197	548.931	104.639	-1290.369	-1074.018	62.334
1000	180.232	684.155	561.522	122.633	-1311.416	-1048.469	54.766
1100	180.688	701.356	573.464	140.680	-1310.969	-1022.196	48.540
1200	181.038	717.093	584.787	158.768	-1310.518	-995.964	43.353
1300	181.312	731.595	595.529	176.886	-1310.067	-969.770	38.966
1400	181.530	745.040	605.734	195.028	-1309.620	-943.610	35.207
1500	181.707	757.571	615.444	213.190	-1309.181	-917.482	31.950
1600	181.852	769.302	624.697	231.368	-1308.752	-891.382	29.101
1700	181.972	780.331	633.531	249.560	-1308.336	-865.310	26.588
1800	182.074	790.735	641.978	267.762	-1307.937	-839.261	24.355
1900	182.159	800.582	650.069	285.974	-1307.557	-813.234	22.357
2000	182.233	809.927	657.830	304.194	-1307.200	-787.226	20.560
2100	182.296	818.820	665.286	322.420	-1306.869	-761.236	18.935
2200	182.351	827.302	672.459	340.653	-1306.569	-735.260	17.457
2300	182.399	835.408	679.369	358.890	-1306.304	-709.298	16.109
2400	182.441	843.172	686.034	377.132	-1306.078	-683.346	14.873
2500	182.478	850.621	692.469	395.378	-1305.897	-657.403	13.736
2600	182.511	857.778	698.691	413.628	-1305.763	-631.466	12.686
2700	182.541	864.667	704.711	431.880	-1305.681	-605.533	11.715
2800	182.567	871.306	710.543	450.136	-1893.454	-577.667	10.777
2900	182.591	877.713	716.198	468.393	-1891.290	-530.713	9.559
3000	182.612	883.903	721.685	486.654	-1889.183	-483.832	8.424
3100	182.631	889.891	727.015	504.916	-1887.132	-437.021	7.364
3200	182.649	895.690	732.196	523.180	-1885.136	-390.276	6.371
3300	182.665	901.311	737.236	541.445	-1883.193	-343.591	5.439
3400	182.679	906.764	742.142	559.713	-1881.300	-296.965	4.562
3500	182.693	912.059	746.922	577.981	-1879.451	-250.394	3.737
3600	182.705	917.206	751.581	596.251	-1877.644	-203.875	2.958
3700	182.716	922.212	756.125	614.522	-1875.870	-157.406	2.222
3800	182.727	927.085	760.560	632.794	-1874.126	-110.985	1.526
3900	182.736	931.832	764.891	651.068	-1872.403	-64.609	0.865
4000	182.745	936.458	769.123	669.342	-1870.696	-18.277	0.239
4100	182.753	940.971	773.260	687.617	-1868.996	28.013	-0.357
4200	182.761	945.375	777.305	705.892	-1867.299	74.261	-0.924
4300	182.768	949.675	781.264	724.169	-1865.595	120.468	-1.463
4400	182.775	953.877	785.140	742.446	-1863.880	166.636	-1.978
4500	182.781	957.985	788.935	760.724	-1862.143	212.764	-2.470
4600	182.787	962.002	792.654	779.002	-1860.385	258.854	-2.939
4700	182.792	965.933	796.299	797.281	-1858.597	304.905	-3.389
4800	182.798	969.782	799.873	815.561	-1856.776	350.918	-3.819
4900	182.802	973.551	803.379	833.841	-1854.914	396.893	-4.231
5000	182.807	977.244	806.820	852.121	-1853.011	442.828	-4.626
5100	182.811	980.864	810.197	870.402	-1851.063	488.726	-5.006
5200	182.815	984.414	813.513	888.683	-1849.067	534.584	-5.370
5300	182.819	987.896	816.771	906.965	-1847.020	580.404	-5.720
5400	182.823	991.314	819.972	925.247	-1844.922	626.185	-6.057
5500	182.826	994.668	823.118	943.530	-1842.771	671.927	-6.381
5600	182.829	997.963	826.211	961.812	-1840.567	717.629	-6.694
5700	182.832	1001.199	829.252	980.095	-1838.311	763.291	-6.995
5800	182.835	1004.379	832.244	998.379	-1835.995	808.913	-7.285
5900	182.838	1007.504	835.188	1016.662	-1833.633	854.494	-7.565
6000	182.841	1010.577	838.086	1034.946	-1831.175	900.030	-7.835
