Dichlorofluoroborane (BCl2F)	B1Cl2F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.267	-642.796	-642.796	INFINITE
100	37.983	235.579	333.920	-9.834	-643.752	-639.860	334.229
200	50.361	265.837	292.820	-5.397	-644.150	-635.776	166.048
250	55.201	277.612	288.627	-2.754	-644.248	-633.670	132.398
298.15	59.063	287.675	287.675	0.	-644.336	-631.625	110.658
300	59.198	288.041	287.677	0.109	-644.339	-631.546	109.962
350	62.535	297.425	288.410	3.155	-644.434	-629.407	93.934
400	65.335	305.963	290.078	6.354	-644.537	-627.253	81.911
450	67.688	313.799	292.285	9.681	-644.647	-625.086	72.558
500	69.666	321.036	294.803	13.117	-644.759	-622.906	65.075
600	72.738	334.024	300.282	20.245	-644.981	-618.515	53.847
700	74.942	345.412	305.933	27.635	-645.194	-614.087	45.824
800	76.552	355.529	311.512	35.214	-645.402	-609.629	39.805
900	77.751	364.618	316.916	42.932	-645.613	-605.145	35.122
1000	78.662	372.860	322.105	50.755	-645.834	-600.636	31.374
1100	79.368	380.391	327.066	58.658	-646.071	-596.105	28.307
1200	79.923	387.322	331.803	66.623	-646.330	-591.552	25.750
1300	80.367	393.737	336.323	74.638	-646.613	-586.975	23.585
1400	80.726	399.707	340.640	82.694	-646.924	-582.377	21.729
1500	81.022	405.287	344.766	90.782	-647.267	-577.754	20.119
1600	81.267	410.524	348.714	98.896	-647.643	-573.108	18.710
1700	81.472	415.457	352.496	107.034	-648.053	-568.437	17.466
1800	81.646	420.119	356.125	115.190	-648.499	-563.741	16.359
1900	81.795	424.537	359.610	123.362	-648.981	-559.020	15.369
2000	81.922	428.736	362.962	131.548	-649.501	-554.271	14.476
2100	82.033	432.736	366.190	139.746	-650.057	-549.496	13.668
2200	82.129	436.554	369.302	147.954	-650.652	-544.694	12.933
2300	82.213	440.207	372.306	156.171	-651.284	-539.864	12.261
2400	82.288	443.708	375.209	164.396	-702.212	-533.936	11.621
2500	82.353	447.068	378.017	172.629	-702.997	-526.909	11.009
2600	82.412	450.299	380.735	180.867	-703.787	-519.850	10.444
2700	82.464	453.410	383.369	189.111	-704.581	-512.760	9.920
2800	82.511	456.410	385.925	197.360	-705.380	-505.641	9.433
2900	82.554	459.307	388.406	205.613	-706.183	-498.493	8.979
3000	82.592	462.106	390.816	213.870	-706.989	-491.318	8.555
3100	82.626	464.815	393.159	222.131	-707.798	-484.115	8.157
3200	82.658	467.438	395.440	230.395	-708.607	-476.887	7.784
3300	82.687	469.982	397.660	238.663	-709.417	-469.633	7.434
3400	82.713	472.451	399.824	246.933	-710.225	-462.355	7.103
3500	82.737	474.849	401.933	255.205	-711.029	-455.053	6.791
3600	82.759	477.180	403.991	263.480	-711.827	-447.728	6.496
3700	82.779	479.448	406.000	271.757	-712.617	-440.381	6.217
3800	82.798	481.656	407.962	280.036	-713.398	-433.013	5.952
3900	82.815	483.807	409.880	288.316	-714.166	-425.624	5.701
4000	82.832	485.904	411.754	296.599	-714.919	-418.216	5.461
4100	82.846	487.949	413.588	304.883	-715.655	-410.789	5.234
4200	82.860	489.946	415.382	313.168	-1196.221	-396.321	4.929
4300	82.873	491.896	417.139	321.455	-1195.828	-377.280	4.583
4400	82.885	493.801	418.860	329.743	-1195.413	-358.249	4.253
4500	82.897	495.664	420.546	338.032	-1194.975	-339.227	3.938
4600	82.907	497.486	422.199	346.322	-1194.510	-320.216	3.636
4700	82.917	499.269	423.820	354.613	-1194.018	-301.215	3.348
4800	82.927	501.015	425.410	362.905	-1193.497	-282.224	3.071
4900	82.935	502.725	426.970	371.198	-1192.946	-263.245	2.806
5000	82.944	504.401	428.502	379.492	-1192.364	-244.278	2.552
5100	82.951	506.043	430.006	387.787	-1191.750	-225.322	2.308
5200	82.959	507.654	431.484	396.083	-1191.103	-206.378	2.073
5300	82.965	509.234	432.936	404.379	-1190.423	-187.448	1.847
5400	82.972	510.785	434.364	412.676	-1189.709	-168.530	1.630
5500	82.978	512.308	435.767	420.973	-1188.961	-149.626	1.421
5600	82.984	513.803	437.147	429.271	-1188.178	-130.736	1.219
5700	82.990	515.272	438.505	437.570	-1187.361	-111.861	1.025
5800	82.995	516.715	439.841	445.869	-1186.510	-93.000	0.838
5900	83.000	518.134	441.156	454.169	-1185.625	-74.153	0.657
6000	83.005	519.529	442.451	462.469	-1184.707	-55.323	0.482
