Boron Hydride Sulfide, Ion (HBS+)	B1H1S1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.934	1123.199				
100	31.149	187.666	257.455	-6.979						
200	35.146	210.523	228.818	-3.659						
250	37.309	218.594	225.988	-1.848						
298.15	39.455	225.350	225.350	0.	1129.471	1086.806	-190.404
300	39.535	225.594	225.351	0.073	1129.493	1086.541	-189.184
350	41.615	231.848	225.840	2.103	1130.044	1079.338	-161.082
400	43.459	237.528	226.951	4.231	1128.316	1072.148	-140.008
450	45.064	242.741	228.420	6.445	1128.086	1065.132	-123.637
500	46.464	247.563	230.096	8.734	1127.777	1058.156	-110.545
600	48.787	256.248	233.747	13.501	1127.593	1044.255	-90.910
700	50.657	263.914	237.520	18.476	1127.676	1030.362	-76.887
800	52.207	270.783	241.256	23.621	1127.929	1016.444	-66.367
900	53.508	277.009	244.888	28.909	1075.170	1003.568	-58.246
1000	54.607	282.705	248.389	34.316	1076.835	995.523	-52.001
1100	55.538	287.955	251.750	39.825	1078.502	987.311	-46.883
1200	56.329	292.822	254.973	45.419	1080.160	978.948	-42.612
1300	57.004	297.358	258.061	51.087	1081.801	970.447	-38.993
1400	57.581	301.604	261.021	56.817	1083.420	961.820	-35.886
1500	58.076	305.594	263.861	62.600	1085.011	953.079	-33.189
1600	58.503	309.356	266.588	68.430	1086.568	944.232	-30.826
1700	58.873	312.914	269.209	74.299	1088.091	935.289	-28.738
1800	59.195	316.289	271.732	80.203	1089.575	926.258	-26.879
1900	59.477	319.497	274.162	86.137	1091.020	917.145	-25.214
2000	59.725	322.554	276.506	92.097	1092.425	907.957	-23.713
2100	59.943	325.474	278.769	98.081	1093.790	898.700	-22.354
2200	60.137	328.267	280.955	104.085	1095.114	889.379	-21.117
2300	60.309	330.944	283.071	110.107	1096.396	879.999	-19.985
2400	60.464	333.514	285.120	116.146	1047.379	871.632	-18.971
2500	60.603	335.985	287.105	122.200	1048.502	864.286	-18.058
2600	60.729	338.364	289.031	128.266	1049.618	856.895	-17.215
2700	60.844	340.659	290.901	134.345	1050.726	849.462	-16.434
2800	60.949	342.873	292.718	140.435	1051.827	841.988	-15.707
2900	61.046	345.014	294.485	146.535	1052.920	834.474	-15.031
3000	61.136	347.085	296.204	152.644	1054.005	826.923	-14.398
3100	61.220	349.091	297.877	158.762	1055.083	819.336	-13.806
3200	61.299	351.036	299.508	164.887	1056.154	811.714	-13.250
3300	61.373	352.923	301.099	171.021	1057.218	804.059	-12.727
3400	61.444	354.756	302.650	177.162	1058.274	796.371	-12.235
3500	61.512	356.538	304.164	183.310	1059.323	788.653	-11.770
3600	61.577	358.272	305.643	189.464	1060.364	780.905	-11.331
3700	61.641	359.960	307.089	195.625	1061.398	773.128	-10.915
3800	61.702	361.605	308.502	201.792	1062.423	765.323	-10.520
3900	61.762	363.208	309.884	207.966	1063.442	757.491	-10.145
4000	61.821	364.773	311.237	214.145	1064.452	749.633	-9.789
4100	61.879	366.300	312.561	220.330	1065.453	741.750	-9.450
4200	61.937	367.792	313.858	226.521	586.597	740.867	-9.214
4300	61.993	369.250	315.130	232.717	588.670	744.516	-9.044
4400	62.049	370.676	316.376	238.919	590.732	748.116	-8.881
4500	62.105	372.071	317.598	245.127	592.783	751.670	-8.725
4600	62.160	373.437	318.797	251.340	594.823	755.178	-8.575
4700	62.216	374.774	319.974	257.559	596.851	758.643	-8.431
4800	62.270	376.084	321.129	263.783	598.868	762.064	-8.293
4900	62.325	377.369	322.264	270.013	600.873	765.443	-8.160
5000	62.380	378.629	323.379	276.248	602.865	768.781	-8.031
5100	62.434	379.864	324.474	282.489	604.845	772.080	-7.908
5200	62.488	381.077	325.551	288.735	606.813	775.340	-7.788
5300	62.542	382.268	326.610	294.987	608.767	778.562	-7.673
5400	62.596	383.438	327.652	301.244	610.708	781.747	-7.562
5500	62.649	384.587	328.677	307.506	612.636	784.897	-7.454
5600	62.703	385.716	329.685	313.773	614.551	788.012	-7.350
5700	62.756	386.826	330.678	320.046	616.453	791.092	-7.250
5800	62.808	387.918	331.655	326.325	618.341	794.140	-7.152
5900	62.861	388.992	332.618	332.608	620.216	797.155	-7.057
6000	62.913	390.049	333.566	338.897	622.078	800.138	-6.966
