Aluminum Chloride Fluoride (AlClF2)	Al1Cl1F2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.795	-995.980	-995.980	INFINITE
100	43.865	238.385	350.065	-11.168	-997.199	-993.852	519.135
200	57.230	273.348	303.584	-6.047	-998.328	-990.042	258.572
250	61.827	286.629	298.897	-3.067	-998.774	-987.917	206.414
298.15	65.447	297.839	297.839	0.	-999.139	-985.793	172.707
300	65.572	298.245	297.841	0.121	-999.152	-985.710	171.627
350	68.588	308.588	298.651	3.478	-999.479	-983.443	146.771
400	70.996	317.910	300.485	6.970	-999.766	-981.132	128.123
450	72.917	326.387	302.899	10.569	-1000.025	-978.787	113.615
500	74.454	334.152	305.642	14.255	-1000.265	-976.414	102.005
600	76.700	347.939	311.571	21.821	-1000.724	-971.601	84.585
700	78.209	359.883	317.639	29.571	-1001.209	-966.709	72.137
800	79.259	370.399	323.590	37.447	-1001.773	-961.744	62.795
900	80.014	379.780	329.322	45.413	-1002.462	-956.700	55.525
1000	80.573	388.241	334.797	53.444	-1013.906	-950.811	49.665
1100	80.997	395.941	340.011	61.523	-1014.596	-944.469	44.849
1200	81.325	403.003	344.970	69.640	-1015.281	-938.063	40.833
1300	81.584	409.524	349.688	77.786	-1015.966	-931.600	37.432
1400	81.792	415.577	354.181	85.955	-1016.653	-925.085	34.515
1500	81.962	421.227	358.465	94.143	-1017.346	-918.520	31.986
1600	82.101	426.521	362.554	102.346	-1018.047	-911.909	29.771
1700	82.218	431.502	366.465	110.562	-1018.755	-905.254	27.815
1800	82.316	436.204	370.210	118.789	-1019.472	-898.556	26.075
1900	82.399	440.657	373.802	127.025	-1020.197	-891.819	24.518
2000	82.471	444.885	377.251	135.269	-1020.928	-885.044	23.115
2100	82.532	448.911	380.568	143.519	-1021.664	-878.231	21.845
2200	82.586	452.751	383.763	151.775	-1022.403	-871.384	20.689
2300	82.633	456.423	386.843	160.036	-1023.143	-864.503	19.633
2400	82.674	459.941	389.816	168.301	-1023.880	-857.590	18.665
2500	82.711	463.317	392.689	176.570	-1024.613	-850.646	17.773
2600	82.743	466.561	395.468	184.843	-1025.338	-843.673	16.950
2700	82.772	469.685	398.159	193.119	-1026.054	-836.672	16.186
2800	82.798	472.695	400.768	201.398	-1320.659	-828.677	15.459
2900	82.821	475.601	403.298	209.678	-1320.252	-811.113	14.610
3000	82.842	478.409	405.756	217.962	-1319.829	-793.564	13.817
3100	82.861	481.126	408.143	226.247	-1319.386	-776.029	13.076
3200	82.879	483.757	410.465	234.534	-1318.924	-758.509	12.381
3300	82.894	486.308	412.725	242.823	-1318.438	-741.003	11.729
3400	82.909	488.783	414.926	251.113	-1317.929	-723.513	11.115
3500	82.922	491.186	417.071	259.404	-1317.394	-706.038	10.537
3600	82.934	493.522	419.162	267.697	-1316.831	-688.578	9.991
3700	82.945	495.795	421.203	275.991	-1316.241	-671.135	9.475
3800	82.955	498.007	423.195	284.286	-1315.621	-653.708	8.986
3900	82.965	500.162	425.141	292.582	-1314.972	-636.298	8.522
4000	82.974	502.262	427.043	300.879	-1314.291	-618.904	8.082
4100	82.982	504.311	428.902	309.177	-1313.579	-601.528	7.664
4200	82.990	506.311	430.722	317.475	-1312.834	-584.170	7.265
4300	82.997	508.264	432.502	325.775	-1312.057	-566.830	6.886
4400	83.003	510.172	434.246	334.075	-1311.248	-549.509	6.523
4500	83.009	512.038	435.954	342.375	-1310.403	-532.206	6.178
4600	83.015	513.862	437.628	350.677	-1309.528	-514.922	5.847
4700	83.021	515.647	439.269	358.978	-1308.621	-497.658	5.531
4800	83.026	517.395	440.879	367.281	-1307.682	-480.413	5.228
4900	83.030	519.107	442.458	375.583	-1306.710	-463.188	4.938
5000	83.035	520.785	444.007	383.887	-1305.709	-445.984	4.659
5100	83.039	522.429	445.529	392.190	-1304.678	-428.800	4.392
5200	83.043	524.042	447.023	400.495	-1303.619	-411.636	4.135
5300	83.047	525.624	448.492	408.799	-1302.531	-394.493	3.888
5400	83.050	527.176	449.934	417.104	-1301.418	-377.370	3.650
5500	83.054	528.700	451.353	425.409	-1300.279	-360.269	3.422
5600	83.057	530.196	452.747	433.715	-1299.117	-343.188	3.201
5700	83.060	531.666	454.119	442.021	-1297.932	-326.129	2.989
5800	83.063	533.111	455.469	450.327	-1296.724	-309.090	2.784
5900	83.066	534.531	456.797	458.633	-1295.500	-292.072	2.586
6000	83.068	535.927	458.104	466.940	-1294.236	-275.078	2.395
