Magnesium Bromide ((MgBr2)2)	Br4Mg2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-30.967	-739.716	-739.716	INFINITE
100	105.171	329.984	572.231	-24.225	-739.844	-760.172	397.073
200	124.475	410.634	473.038	-12.481	-741.917	-779.818	203.668
250	127.401	438.757	463.463	-6.176	-743.586	-789.111	164.876
298.15	129.013	461.347	461.347	0.	-767.764	-795.072	139.293
300	129.061	462.145	461.349	0.239	-767.897	-795.241	138.464
350	130.087	482.123	462.925	6.719	-829.242	-796.439	118.862
400	130.763	499.540	466.436	13.242	-828.965	-791.773	103.395
450	131.231	514.971	470.988	19.792	-828.738	-787.138	91.369
500	131.569	528.816	476.090	26.363	-828.560	-782.526	81.750
600	132.011	552.846	486.940	39.544	-828.353	-773.342	67.325
700	132.280	573.218	497.847	52.759	-828.359	-764.175	57.023
800	132.455	590.893	508.398	65.996	-828.602	-754.993	49.296
900	132.575	606.502	518.448	79.248	-829.116	-745.764	43.283
1000	132.661	620.474	527.964	92.510	-847.114	-735.037	38.394
1100	132.725	633.122	536.958	105.780	-848.273	-723.773	34.369
1200	132.774	644.672	545.460	119.055	-849.443	-712.403	31.010
1300	132.812	655.302	553.506	132.334	-850.626	-700.935	28.164
1400	132.842	665.145	561.133	145.617	-1106.643	-683.042	25.485
1500	132.866	674.311	568.376	158.903	-1105.152	-652.837	22.734
1600	132.886	682.887	575.268	172.190	-1103.681	-622.731	20.330
1700	132.903	690.943	581.838	185.480	-1102.230	-592.716	18.212
1800	132.916	698.540	588.112	198.771	-1100.804	-562.786	16.332
1900	132.928	705.727	594.115	212.063	-1099.407	-532.934	14.651
2000	132.938	712.546	599.868	225.356	-1098.042	-503.155	13.141
2100	132.947	719.032	605.389	238.650	-1096.714	-473.443	11.776
2200	132.954	725.217	610.696	251.945	-1095.426	-443.794	10.537
2300	132.961	731.127	615.805	265.241	-1094.180	-414.203	9.407
2400	132.966	736.786	620.729	278.538	-1092.980	-384.664	8.372
2500	132.971	742.214	625.480	291.834	-1091.828	-355.175	7.421
2600	132.976	747.429	630.071	305.132	-1090.724	-325.731	6.544
2700	132.980	752.448	634.511	318.430	-1089.669	-296.328	5.733
2800	132.983	757.284	638.810	331.728	-1088.663	-266.964	4.980
2900	132.987	761.951	642.976	345.026	-1087.704	-237.634	4.280
3000	132.989	766.459	647.018	358.325	-1086.793	-208.337	3.627
3100	132.992	770.820	650.941	371.624	-1085.927	-179.070	3.017
3200	132.994	775.042	654.754	384.923	-1085.104	-149.830	2.446
3300	132.997	779.135	658.461	398.223	-1084.323	-120.614	1.909
3400	132.999	783.105	662.069	411.523	-1083.582	-91.422	1.405
3500	133.000	786.961	665.583	424.823	-1082.880	-62.252	0.929
3600	133.002	790.707	669.006	438.123	-1082.214	-33.100	0.480
3700	133.004	794.351	672.345	451.423	-1081.585	-3.966	0.056
3800	133.005	797.898	675.603	464.724	-1080.990	25.150	-0.346
3900	133.006	801.353	678.783	478.024	-1080.430	54.251	-0.727
4000	133.007	804.721	681.890	491.325	-1079.905	83.339	-1.088
4100	133.009	808.005	684.926	504.626	-1079.414	112.414	-1.432
4200	133.010	811.210	687.894	517.926	-1078.959	141.477	-1.760
4300	133.011	814.340	690.799	531.227	-1078.540	170.530	-2.072
4400	133.011	817.398	693.641	544.529	-1078.158	199.574	-2.369
4500	133.012	820.387	696.425	557.830	-1077.815	228.610	-2.654
4600	133.013	823.311	699.152	571.131	-1077.514	257.638	-2.926
4700	133.014	826.171	701.824	584.432	-1077.255	286.660	-3.186
4800	133.014	828.972	704.444	597.734	-1077.043	315.677	-3.435
4900	133.015	831.714	707.013	611.035	-1076.878	344.690	-3.674
5000	133.016	834.401	709.534	624.337	-1076.764	373.701	-3.904
5100	133.016	837.036	712.008	637.638	-1076.703	402.710	-4.125
5200	133.017	839.618	714.438	650.940	-1076.698	431.717	-4.337
5300	133.017	842.152	716.824	664.242	-1076.751	460.726	-4.541
5400	133.018	844.639	719.168	677.544	-1076.866	489.736	-4.737
5500	133.018	847.079	721.471	690.845	-1077.046	518.749	-4.927
5600	133.019	849.476	723.736	704.147	-1077.293	547.765	-5.109
5700	133.019	851.831	725.962	717.449	-1077.611	576.787	-5.286
5800	133.020	854.144	728.152	730.751	-1078.003	605.814	-5.456
5900	133.020	856.418	730.307	744.053	-1078.471	634.849	-5.621
6000	133.020	858.654	732.428	757.355	-1079.019	663.893	-5.780
