Sulfur (S7)	S7(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0														
100														
200														
250														
298.15	133.502	407.673	617.165	0.	113.679	59.034	-10.342
300	133.780	408.500	407.675	.247	113.632	58.695	-10.220
350	139.733	429.603	409.328	7.096	112.318	49.641	-7.409
400	143.642	448.534	413.067	14.187	95.393	41.399	-5.406
450	146.363	465.619	417.972	21.441	89.169	34.960	-4.058
500	148.345	481.147	423.525	28.811	82.520	29.310	-3.062
600	151.017	508.450	435.467	43.790	72.406	19.665	-1.712
700	152.729	531.867	447.605	58.983	64.171	11.543	-.861
800	153.931	552.344	459.445	74.319	57.029	4.522	-.295
900	154.836	570.529	470.796	89.759	-321.328	5.919	-.344
1000	155.556	586.881	481.600	105.280	-318.800	42.144	-2.201
1100	156.155	601.736	491.857	120.867	-316.314	78.117	-3.709
1200	156.672	615.346	501.588	136.508	-313.881	113.867	-4.956
1300	157.132	627.904	510.828	152.199	-311.508	149.416	-6.004
1400	157.549	639.565	519.612	167.934	-309.200	184.784	-6.894
1500	157.936	650.448	527.976	183.708	-306.958	219.990	-7.661
1600	158.299	660.652	535.953	199.520	-304.785	255.049	-8.326
1700	158.643	670.260	543.573	215.367	-302.676	289.974	-8.910
1800	158.974	679.337	550.866	231.248	-300.630	324.776	-9.425
1900	159.293	687.941	557.856	247.161	-298.642	359.466	-9.882
2000	159.603	696.119	564.566	263.106	-296.708	394.053	-10.292
2100	159.905	703.914	571.018	279.082	-294.820	428.545	-10.659
2200	160.201	711.359	577.229	295.087	-292.972	462.947	-10.992
2300	160.492	718.487	583.217	311.122	-291.161	497.267	-11.293
2400	160.779	725.324	588.996	327.185	-289.382	531.508	-11.568
2500	161.063	731.893	594.582	343.278	-287.632	565.675	-11.819
2600	161.343	738.215	599.985	359.398	-285.902	599.774	-12.050
2700	161.621	744.310	605.218	375.546	-284.187	633.805	-12.262
2800	161.896	750.192	610.292	391.722	-282.487	667.774	-12.457
2900	162.170	755.878	615.214	407.925	-280.798	701.682	-12.639
3000	162.442	761.381	619.995	424.156	-279.118	735.532	-12.807
3100	162.712	766.711	624.643	440.414	-277.445	769.326	-12.963
3200	162.981	771.882	629.163	456.698	-275.773	803.066	-13.109
3300	163.249	776.901	633.565	473.010	-274.105	836.754	-13.245
3400	163.516	781.778	637.852	489.348	-272.440	870.392	-13.372
3500	163.782	786.522	642.033	505.713	-270.778	903.980	-13.491
3600	164.048	791.140	646.111	522.105	-269.118	937.521	-13.603
3700	164.312	795.638	650.091	538.523	-267.460	971.016	-13.708
3800	164.576	800.024	653.980	554.967	-265.804	1004.466	-13.807
3900	164.840	804.302	657.779	571.438	-264.154	1037.873	-13.901
4000	165.103	808.479	661.495	587.935	-262.508	1071.237	-13.989
4100	165.365	812.559	665.130	604.458	-260.870	1104.560	-14.072
4200	165.627	816.547	668.688	621.008	-259.239	1137.844	-14.151
4300	165.889	820.447	672.172	637.584	-257.617	1171.088	-14.226
4400	166.150	824.264	675.585	654.186	-256.006	1204.296	-14.297
4500	166.411	828.000	678.931	670.814	-254.407	1237.466	-14.364
4600	166.672	831.661	682.211	687.468	-252.823	1270.601	-14.428
4700	166.932	835.248	685.429	704.148	-251.254	1303.702	-14.489
4800	167.192	838.765	688.587	720.854	-249.702	1336.770	-14.547
4900	167.452	842.215	691.688	737.587	-248.168	1369.806	-14.602
5000	167.712	845.601	694.732	754.345	-246.654	1402.810	-14.655
5100	167.971	848.925	697.723	771.129	-245.160	1435.785	-14.705
5200	168.231	852.189	700.662	787.939	-243.690	1468.730	-14.754
5300	168.490	855.396	703.552	804.775	-242.242	1501.647	-14.800
5400	168.749	858.548	706.393	821.637	-240.818	1534.538	-14.844
5500	169.008	861.646	709.187	838.525	-239.419	1567.401	-14.886
5600	169.267	864.694	711.937	855.439	-238.045	1600.240	-14.926
5700	169.525	867.692	714.644	872.378	-236.696	1633.055	-14.965
5800	169.784	870.643	717.308	889.344	-235.374	1665.846	-15.003
5900	170.042	873.547	719.931	906.335	-234.078	1698.615	-15.038
6000	170.301	876.408	722.516	923.352	-232.810	1731.361	-15.073
