Hafnium (Hf)	Hf1(ref)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-5.842	0.	0.	0.
100	20.580	17.753	-65.394	-4.764	0.	0.	0.
200	24.418	33.561	-45.871	-2.462	0.	0.	0.
298.15	25.687	43.560	43.560	0.	0.	0.	0.
300	25.708	43.719	43.560	0.048	0.	0.	0.
400	26.751	51.261	44.581	2.672	0.	0.	0.
500	27.692	57.332	46.543	5.394	0.	0.	0.
600	28.583	62.460	48.780	8.208	0.	0.	0.
700	29.445	66.932	51.060	11.110	0.	0.	0.
800	30.288	70.919	53.298	14.097	0.	0.	0.
900	31.120	74.534	55.459	17.167	0.	0.	0.
1000	31.943	77.856	57.535	20.320	0.	0.	0.
1100	32.759	80.938	59.524	23.556	0.	0.	0.
1200	33.572	83.824	61.430	26.872	0.	0.	0.
1300	34.372	86.543	63.258	30.270	0.	0.	0.
1400	35.064	89.115	65.014	33.741	0.	0.	0.
1500	35.765	91.558	66.703	37.283	0.	0.	0.
1600	36.466	93.889	68.330	40.894	0.	0.	0.
1700	37.167	96.121	69.899	44.576	0.	0.	0.
1800	37.868	98.265	71.416	48.328	0.	0.	0.
1900	38.569	100.331	72.884	52.149	0.	0.	0.
2000	39.269	102.327	74.306	56.041	0.	0.	0.
2054.000	39.648	103.378	75.057	58.172	ALPHA <--> BETA
2054.000	33.959	106.255	75.057	64.080	TRANSITION
2100	34.384	107.011	75.749	65.652	0.	0.	0.
2200	35.307	108.632	77.207	69.136	0.	0.	0.
2300	36.231	110.222	78.608	72.713	0.	0.	0.
2400	37.154	111.784	79.957	76.383	0.	0.	0.
2500	38.077	113.353	81.262	80.228	0.	0.	0.
2500.000	38.077	113.353	81.262	80.228	BETA <--> LIQUID
2500.000	37.656	125.068	81.262	109.516	TRANSITION
2600	37.656	126.545	82.976	113.281	0.	0.	0.
2700	37.656	127.966	84.616	117.047	0.	0.	0.
2800	37.656	129.336	86.189	120.813	0.	0.	0.
2900	37.656	130.657	87.699	124.578	0.	0.	0.
3000	37.656	131.934	89.153	128.344	0.	0.	0.
3100	37.656	133.169	90.553	132.109	0.	0.	0.
3200	37.656	134.364	91.903	135.875	0.	0.	0.
3300	37.656	135.523	93.208	139.641	0.	0.	0.
3400	37.656	136.647	94.469	143.406	0.	0.	0.
3500	37.656	137.739	95.690	147.172	0.	0.	0.
3600	37.656	138.799	96.872	150.937	0.	0.	0.
3700	37.656	139.831	98.020	154.703	0.	0.	0.
3800	37.656	140.835	99.133	158.469	0.	0.	0.
3900	37.656	141.814	100.215	162.234	0.	0.	0.
4000	37.656	142.767	101.267	166.000	0.	0.	0.
4100	37.656	143.697	102.291	169.765	0.	0.	0.
4200	37.656	144.604	103.287	173.531	0.	0.	0.
4300	37.656	145.490	104.258	177.297	0.	0.	0.
4400	37.656	146.356	105.205	181.062	0.	0.	0.
4500	37.656	147.202	106.129	184.828	0.	0.	0.
4600	37.656	148.030	107.031	188.593	0.	0.	0.
4700	37.656	148.840	107.912	192.359	0.	0.	0.
4800	37.656	149.632	108.773	196.125	0.	0.	0.
4900	37.656	150.409	109.615	199.890	0.	0.	0.
4963.793	37.656	150.896	110.142	202.292	LIQUID <--> IDEAL GAS
4963.793	37.996	263.754	110.142	762.496	FUGACITY = 1 bar
5000	38.154	264.031	111.256	763.875	0.	0.	0.
5200	39.044	265.544	117.161	771.594	0.	0.	0.
5400	39.964	267.035	122.684	779.494	0.	0.	0.
5600	40.910	268.505	127.866	787.581	0.	0.	0.
5800	41.879	269.958	132.741	795.859	0.	0.	0.
6000	42.870	271.394	137.339	804.334	0.	0.	0.
