Sodium Fluoride (NaF)	F1Na1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.488	-573.013	-573.013	INFINITE
100	22.836	11.067	88.086	-7.702	-575.020	-565.226	295.244
200	40.811	33.606	55.340	-4.347	-575.585	-555.101	144.978
298.15	46.852	51.212	51.212	0.	-575.384	-545.081	95.496
300	46.924	51.502	51.213	0.087	-575.378	-544.892	94.874
400	49.597	65.409	53.091	4.927	-577.769	-534.566	69.807
500	51.262	76.664	56.716	9.974	-577.506	-523.791	54.720
600	52.677	86.136	60.850	15.171	-577.062	-513.087	44.668
700	54.124	94.363	65.063	20.510	-576.451	-502.471	37.495
800	55.710	101.692	69.191	26.001	-575.674	-491.953	32.121
900	57.492	108.355	73.178	31.659	-574.730	-481.543	27.948
1000	59.505	114.514	77.007	37.507	-573.615	-471.247	24.615
1100	61.756	120.289	80.682	43.568	-572.322	-461.071	21.894
1200	64.266	125.768	84.213	49.866	-667.607	-448.581	19.526
1269.000	66.149	129.412	86.572	54.364	CRYSTAL <--> LIQUID
1300	66.944	131.018	87.612	56.427	665.009  430.433 17.295
1400	69.162	136.065	90.894	63.239	-662.172	-412.494	15.390
1500	70.626	140.892	94.068	70.236	-659.158	-394.764	13.747
1600	71.128	145.469	97.139	77.328	-656.059	-377.238	12.316
1700	71.128	149.781	100.110	84.441	-652.948	-359.907	11.059
1800	71.128	153.846	102.983	91.554	-649.844	-342.759	9.947
1900	71.128	157.692	105.762	98.666	-646.747	-325.783	8.956
2000	71.128	161.340	108.451	105.779	-643.655	-308.971	8.069
2100	71.128	164.811	111.053	112.892	-640.566	-292.312	7.271
2200	71.128	168.120	113.572	120.005	-637.481	-275.801	6.548
2300	71.128	171.281	116.013	127.118	-634.396	-259.430	5.892
2400	71.128	174.309	118.379	134.230	-631.312	-243.193	5.293
2500	71.128	177.212	120.675	141.343	-628.227	-227.085	4.745
2600	71.128	180.002	122.903	148.456	-625.140	-211.101	4.241
2700	71.128	182.686	125.068	155.569	-622.051	-195.235	3.777
2800	71.128	185.273	127.172	162.682	-618.958	-179.483	3.348
2900	71.128	187.769	129.219	169.794	-615.863	-163.842	2.951
3000	71.128	190.180	131.211	176.907	-612.765	-148.308	2.582
