Thiophosphoryl Bromide (PSBr3)	Br3P1S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.191	-255.707	-255.707	INFINITE
100	65.087	284.297	450.202	-16.591	-256.873	-274.205	143.230
200	85.612	336.689	381.258	-8.914	-260.454	-290.412	75.848
250	91.175	356.429	374.371	-4.486	-262.360	-297.688	62.198
298.15	94.934	372.828	372.828	0.	-281.052	-302.335	52.968
300	95.055	373.415	372.829	0.176	-281.172	-302.467	52.664
350	97.818	388.287	373.998	5.001	-328.424	-303.383	45.277
400	99.831	401.487	376.624	9.945	-330.972	-299.695	39.136
450	101.330	413.336	380.056	14.976	-331.945	-295.735	34.328
500	102.468	424.074	383.930	20.072	-332.943	-291.656	30.469
600	104.045	442.907	392.234	30.404	-334.408	-283.253	24.659
700	105.051	459.026	400.652	40.862	-335.536	-274.635	20.494
800	105.728	473.101	408.847	51.403	-336.468	-265.869	17.359
900	106.204	485.583	416.693	62.001	-390.405	-255.914	14.853
1000	106.551	496.792	424.152	72.640	-389.916	-240.997	12.588
1100	106.810	506.960	431.225	83.309	-389.427	-226.128	10.738
1200	107.010	516.262	437.929	94.000	-452.515	-210.226	9.151
1300	107.166	524.834	444.289	104.709	-451.267	-190.086	7.638
1400	107.291	532.781	450.329	115.432	-450.038	-170.041	6.344
1500	107.392	540.187	456.076	126.167	-448.833	-150.084	5.226
1600	107.475	547.120	461.552	136.910	-447.652	-130.206	4.251
1700	107.544	553.638	466.779	147.661	-446.498	-110.401	3.392
1800	107.602	559.787	471.777	158.419	-445.374	-90.663	2.631
1900	107.652	565.606	476.563	169.181	-444.283	-70.987	1.952
2000	107.694	571.129	481.155	179.949	-443.227	-51.367	1.342
2100	107.730	576.384	485.565	190.720	-442.207	-31.799	0.791
2200	107.762	581.397	489.808	201.495	-441.227	-12.279	0.292
2300	107.789	586.187	493.895	212.272	-440.286	7.197	-0.163
2400	107.813	590.775	497.837	223.052	-439.387	26.633	-0.580
2500	107.835	595.177	501.643	233.835	-438.530	46.033	-0.962
2600	107.854	599.407	505.322	244.619	-437.714	65.399	-1.314
2700	107.871	603.477	508.883	255.405	-436.937	84.735	-1.639
2800	107.886	607.401	512.332	266.193	-436.198	104.042	-1.941
2900	107.899	611.187	515.676	276.982	-435.495	123.324	-2.221
3000	107.912	614.845	518.921	287.773	-434.825	142.582	-2.483
3100	107.923	618.384	522.072	298.565	-434.184	161.819	-2.727
3200	107.933	621.810	525.136	309.358	-433.569	181.035	-2.955
3300	107.942	625.132	528.116	320.151	-432.975	200.232	-3.169
3400	107.950	628.354	531.017	330.946	-432.400	219.411	-3.371
3500	107.958	631.483	533.843	341.741	-431.839	238.574	-3.561
3600	107.965	634.525	536.598	352.538	-431.288	257.721	-3.739
3700	107.972	637.483	539.285	363.334	-430.743	276.853	-3.908
3800	107.978	640.363	541.907	374.132	-430.201	295.969	-4.068
3900	107.983	643.167	544.467	384.930	-429.657	315.072	-4.220
4000	107.988	645.901	546.969	395.728	-429.109	334.161	-4.364
4100	107.993	648.568	549.415	406.528	-428.553	353.235	-4.500
4200	107.998	651.170	551.807	417.327	-427.987	372.297	-4.630
4300	108.002	653.712	554.147	428.127	-427.407	391.344	-4.754
4400	108.005	656.195	556.438	438.927	-426.813	410.378	-4.872
4500	108.009	658.622	558.682	449.728	-426.202	429.398	-4.984
4600	108.012	660.996	560.881	460.529	-425.571	448.405	-5.092
4700	108.016	663.319	563.036	471.331	-424.921	467.397	-5.195
4800	108.019	665.593	565.149	482.132	-424.249	486.376	-5.293
4900	108.021	667.820	567.221	492.934	-423.555	505.340	-5.387
5000	108.024	670.002	569.255	503.737	-422.837	524.290	-5.477
5100	108.026	672.142	571.252	514.539	-422.095	543.225	-5.564
5200	108.029	674.239	573.212	525.342	-421.330	562.145	-5.647
5300	108.031	676.297	575.138	536.145	-420.540	581.051	-5.727
5400	108.033	678.316	577.030	546.948	-419.725	599.942	-5.803
5500	108.035	680.299	578.889	557.751	-418.885	618.817	-5.877
5600	108.037	682.245	580.718	568.555	-418.021	637.676	-5.948
5700	108.039	684.158	582.516	579.359	-417.133	656.520	-6.016
5800	108.040	686.037	584.284	590.163	-416.221	675.347	-6.082
5900	108.042	687.884	586.025	600.967	-415.285	694.160	-6.146
6000	108.043	689.699	587.738	611.771	-414.326	712.956	-6.207
