Lithium Nitride (Li3N)	Li3N1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.212	-157.567	-157.567	INFINITE
100	22.204	10.114	114.995	-10.488	-159.779	-150.597	78.664
200	55.417	36.403	68.917	-6.503	-162.774	-140.160	36.606
298.15	75.266	62.593	62.593	0.	-164.557	-128.640	22.537
300	75.544	63.059	62.594	0.139	-164.581	-128.417	22.359
400	87.100	86.504	65.713	8.316	-165.664	-116.192	15.173
500	96.940	107.004	71.961	17.521	-175.728	-102.781	10.737
600	106.430	125.522	79.367	27.693	-175.998	-88.148	7.674
700	115.580	142.620	87.197	38.796	-175.191	-73.556	5.489
800	124.380	158.632	95.135	50.797	-173.434	-59.146	3.862
900	132.840	173.773	103.039	63.661	-170.832	-45.008	2.612
1000	140.950	188.192	110.839	77.353	-167.418	-31.203	1.630
1100	148.693	201.995	118.503	91.841	-163.222	-17.779	0.844
1200	156.108	215.253	126.016	107.084	-158.281	-4.769	0.208
1300	163.177	228.030	133.375	123.051	-152.628	7.799	-0.313
