Chromium, Ion (Cr-)	Cr1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	331.081				
100	20.786	150.322	191.510	-4.119						
200	20.786	164.730	174.931	-2.040						
250	20.786	169.368	173.372	-1.001						
298.15	20.786	173.030	173.030	0.	327.024	288.732	-50.585
300	20.786	173.158	173.030	0.038	326.981	288.494	-50.231
350	20.786	176.362	173.283	1.078	325.783	282.174	-42.112
400	20.786	179.138	173.845	2.117	324.543	276.028	-36.046
450	20.786	181.586	174.572	3.156	323.262	270.041	-31.345
500	20.786	183.776	175.385	4.196	321.946	264.197	-27.601
600	20.786	187.566	177.109	6.274	319.227	252.901	-22.017
700	20.786	190.770	178.837	8.353	316.412	242.068	-18.063
800	20.786	193.546	180.506	10.431	313.513	231.644	-15.125
900	20.786	195.994	182.094	12.510	310.519	221.590	-12.861
1000	20.786	198.184	183.595	14.589	307.403	211.874	-11.067
1100	20.786	200.165	185.013	16.667	304.137	202.478	-9.615
1200	20.786	201.974	186.352	18.746	300.706	193.387	-8.418
1300	20.786	203.637	187.619	20.824	297.091	184.589	-7.417
1400	20.786	205.178	188.819	22.903	293.280	176.076	-6.569
1500	20.786	206.612	189.958	24.982	289.264	167.844	-5.845
1600	20.786	207.953	191.041	27.060	285.038	159.886	-5.220
1700	20.786	209.214	192.073	29.139	280.597	152.198	-4.676
1800	20.786	210.402	193.059	31.217	275.937	144.779	-4.201
1900	20.786	211.526	194.001	33.296	271.054	137.625	-3.784
2000	20.786	212.592	194.904	35.375	265.947	130.733	-3.414
2100	20.786	213.606	195.771	37.453	260.612	124.103	-3.087
2200	20.786	214.573	196.604	39.532	235.713	118.387	-2.811
2300	20.786	215.497	197.405	41.610	231.780	113.142	-2.570
2400	20.786	216.381	198.178	43.689	227.847	108.068	-2.352
2500	20.786	217.230	198.923	45.768	223.914	103.158	-2.155
2600	20.786	218.045	199.643	47.846	219.981	98.405	-1.977
2700	20.786	218.830	200.339	49.925	216.048	93.804	-1.815
2800	20.786	219.586	201.013	52.004	212.115	89.348	-1.667
2900	20.786	220.315	201.666	54.082	208.182	85.033	-1.532
3000	20.786	221.020	202.299	56.161	-134.873	86.362	-1.504
3100	20.786	221.701	202.914	58.239	-137.977	93.788	-1.580
3200	20.786	222.361	203.512	60.318	-141.132	101.314	-1.654
3300	20.786	223.001	204.093	62.397	-144.336	108.940	-1.724
3400	20.786	223.621	204.658	64.475	-147.587	116.664	-1.792
3500	20.786	224.224	205.209	66.554	-150.885	124.484	-1.858
3600	20.786	224.809	205.745	68.632	-154.229	132.399	-1.921
3700	20.786	225.379	206.268	70.711	-157.621	140.407	-1.982
3800	20.786	225.933	206.778	72.790	-161.061	148.508	-2.041
3900	20.786	226.473	207.276	74.868	-164.551	156.700	-2.099
4000	20.786	226.999	207.763	76.947	-168.093	164.982	-2.154
4100	20.786	227.513	208.238	79.025	-171.691	173.353	-2.209
4200	20.786	228.014	208.703	81.104	-175.347	181.813	-2.261
4300	20.786	228.503	209.158	83.183	-179.065	190.361	-2.312
4400	20.786	228.981	209.603	85.261	-182.850	198.996	-2.362
4500	20.786	229.448	210.039	87.340	-186.708	207.717	-2.411
4600	20.786	229.905	210.466	89.418	-190.643	216.526	-2.459
4700	20.786	230.352	210.884	91.497	-194.662	225.420	-2.505
4800	20.786	230.789	211.294	93.576	-198.771	234.401	-2.551
4900	20.786	231.218	211.697	95.654	-202.979	243.469	-2.595
5000	20.786	231.638	212.091	97.733	-207.291	252.624	-2.639
5100	20.786	232.049	212.479	99.811	-211.354	261.839	-2.682
5200	20.786	232.453	212.859	101.890	-215.798	271.160	-2.724
5300	20.786	232.849	213.232	103.969	-220.348	280.568	-2.765
5400	20.786	233.237	213.599	106.047	-225.012	290.063	-2.806
5500	20.786	233.619	213.960	108.126	-229.794	299.645	-2.846
5600	20.786	233.993	214.314	110.204	-234.700	309.315	-2.885
5700	20.786	234.361	214.663	112.283	-239.733	319.074	-2.924
5800	20.786	234.723	215.005	114.362	-244.901	328.923	-2.962
5900	20.786	235.078	215.343	116.440	-250.208	338.862	-3.000
6000	20.786	235.428	215.674	118.519	-255.658	348.891	-3.037
