Nitric Acid (HONO2)	H1N1O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.780	-124.492	-124.492	INFINITE
100	33.920	221.800	306.248	-8.445	-128.465	-111.622	58.305
200	42.298	247.433	270.926	-4.699	-131.888	-93.389	24.391
250	48.008	257.484	267.248	-2.441	-133.243	-83.602	17.468
298.15	53.336	266.400	266.400	0.	-134.306	-73.941	12.954
300	53.534	266.730	266.401	0.099	-134.343	-73.567	12.809
350	58.618	275.371	267.072	2.905	-135.205	-63.366	9.457
400	63.190	283.502	268.622	5.952	-135.858	-53.057	6.928
450	67.252	291.185	270.706	9.215	-136.333	-42.676	4.954
500	70.836	298.460	273.121	12.669	-136.660	-32.251	3.369
600	76.765	311.922	278.485	20.062	-136.963	-11.334	0.987
700	81.382	324.116	284.147	27.979	-136.918	9.605	-0.717
800	85.039	335.231	289.848	36.306	-136.627	30.519	-1.993
900	87.994	345.424	295.465	44.963	-136.154	51.386	-2.982
1000	90.425	354.824	300.937	53.888	-135.544	72.192	-3.771
1100	92.455	363.541	306.237	63.035	-134.829	92.932	-4.413
1200	94.172	371.661	311.354	72.368	-134.032	113.603	-4.945
1300	95.636	379.258	316.289	81.861	-133.172	134.204	-5.392
1400	96.895	386.393	321.044	91.489	-132.263	154.738	-5.773
1500	97.984	393.116	325.627	101.234	-131.318	175.205	-6.101
1600	98.931	399.471	330.045	111.081	-130.347	195.608	-6.386
1700	99.758	405.494	334.308	121.016	-129.358	215.950	-6.635
1800	100.485	411.217	338.423	131.029	-128.361	236.233	-6.855
1900	101.125	416.667	342.399	141.110	-127.360	256.461	-7.051
2000	101.692	421.869	346.243	151.252	-126.362	276.637	-7.225
2100	102.196	426.843	349.964	161.447	-125.370	296.762	-7.382
2200	102.645	431.608	353.567	171.689	-124.389	316.842	-7.523
2300	103.047	436.179	357.060	181.974	-123.423	336.875	-7.651
2400	103.407	440.573	360.449	192.297	-122.472	356.867	-7.767
2500	103.732	444.801	363.739	202.654	-121.541	376.821	-7.873
2600	104.025	448.875	366.936	213.042	-120.629	396.737	-7.971
2700	104.291	452.806	370.044	223.458	-119.739	416.619	-8.060
2800	104.532	456.603	373.068	233.900	-118.871	436.469	-8.142
2900	104.751	460.275	376.012	244.364	-118.026	456.286	-8.219
3000	104.952	463.830	378.880	254.849	-117.205	476.076	-8.289
3100	105.135	467.274	381.676	265.354	-116.407	495.840	-8.355
3200	105.303	470.615	384.404	275.876	-115.633	515.576	-8.416
3300	105.457	473.858	387.066	286.414	-114.882	535.290	-8.473
3400	105.599	477.008	389.665	296.967	-114.155	554.982	-8.526
3500	105.731	480.071	392.204	307.534	-113.452	574.651	-8.576
3600	105.852	483.051	394.687	318.113	-112.771	594.302	-8.623
3700	105.964	485.953	397.114	328.704	-112.114	613.933	-8.667
3800	106.069	488.780	399.489	339.305	-111.479	633.549	-8.709
3900	106.165	491.537	401.814	349.917	-110.866	653.147	-8.748
4000	106.256	494.226	404.091	360.538	-110.276	672.729	-8.785
4100	106.340	496.851	406.322	371.168	-109.708	692.297	-8.820
4200	106.418	499.414	408.508	381.806	-109.162	711.851	-8.853
4300	106.492	501.919	410.651	392.451	-108.638	731.394	-8.885
4400	106.560	504.368	412.753	403.104	-108.136	750.923	-8.915
4500	106.625	506.763	414.816	413.763	-107.657	770.441	-8.943
4600	106.685	509.108	416.840	424.429	-107.199	789.948	-8.970
4700	106.742	511.403	418.828	435.100	-106.765	809.447	-8.996
4800	106.796	513.650	420.780	445.777	-106.354	828.937	-9.021
4900	106.846	515.853	422.698	456.459	-105.966	848.419	-9.044
5000	106.894	518.012	424.583	467.146	-105.603	867.893	-9.067
5100	106.938	520.129	426.436	477.838	-105.264	887.360	-9.088
5200	106.981	522.206	428.257	488.534	-104.951	906.818	-9.109
5300	107.021	524.244	430.049	499.234	-104.665	926.274	-9.129
5400	107.059	526.245	431.812	509.938	-104.406	945.722	-9.148
5500	107.095	528.210	433.547	520.646	-104.174	965.166	-9.166
5600	107.129	530.140	435.255	531.357	-103.973	984.608	-9.184
5700	107.162	532.036	436.936	542.072	-103.801	1004.045	-9.201
5800	107.193	533.900	438.592	552.789	-103.662	1023.481	-9.217
5900	107.222	535.733	440.223	563.510	-103.555	1042.911	-9.233
6000	107.250	537.535	441.830	574.234	-103.482	1062.343	-9.249
