Molybdic Acid (O2Mo(OH)2)	H2Mo1O4(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-22.282	-842.889	-842.889	INFINITE
100	68.112	262.488	437.713	-17.523	-847.429	-828.241	432.629
200	89.457	317.041	364.698	-9.531	-849.796	-808.032	211.036
250	97.403	337.873	357.298	-4.856	-850.551	-797.499	166.628
298.15	104.154	355.620	355.620	0.	-851.026	-787.234	137.920
300	104.395	356.265	355.622	0.193	-851.039	-786.838	137.001
350	110.374	372.819	356.916	5.566	-851.282	-776.115	115.829
400	115.405	387.896	359.860	11.214	-851.321	-765.372	99.947
450	119.623	401.740	363.755	17.093	-851.202	-754.635	87.596
500	123.177	414.532	368.201	23.166	-850.959	-743.917	77.716
600	128.789	437.512	377.882	35.778	-850.212	-722.574	62.906
700	133.009	457.696	387.871	48.877	-849.232	-701.376	52.337
800	136.310	475.681	397.744	62.350	-848.107	-680.329	44.421
900	138.977	491.895	407.319	76.118	-846.891	-659.429	38.272
1000	141.185	506.656	416.526	90.130	-845.620	-638.668	33.361
1100	143.043	520.202	425.344	104.344	-844.325	-618.035	29.348
1200	144.627	532.718	433.777	118.729	-843.034	-597.520	26.009
1300	145.988	544.349	441.840	133.262	-841.770	-577.112	23.189
1400	147.167	555.212	449.554	147.921	-840.552	-556.800	20.774
1500	148.192	565.401	456.941	162.690	-839.398	-536.573	18.685
1600	149.089	574.995	464.023	177.555	-838.326	-516.420	16.859
1700	149.876	584.057	470.820	192.504	-837.349	-496.331	15.250
1800	150.570	592.644	477.351	207.527	-836.483	-476.297	13.822
1900	151.184	600.802	483.636	222.615	-835.741	-456.308	12.545
2000	151.729	608.571	489.690	237.762	-835.136	-436.353	11.396
2100	152.214	615.985	495.529	252.959	-834.682	-416.426	10.358
2200	152.648	623.077	501.166	268.203	-834.389	-396.516	9.414
2300	153.037	629.871	506.615	283.487	-834.271	-376.617	8.553
2400	153.386	636.391	511.888	298.809	-834.340	-356.718	7.764
2500	153.701	642.659	516.994	314.163	-834.609	-336.812	7.037
2600	153.987	648.693	521.944	329.548	-835.100	-316.892	6.366
2700	154.245	654.510	526.747	344.960	-835.854	-296.947	5.745
2800	154.480	660.124	531.411	360.396	-836.934	-276.968	5.167
2900	154.694	665.548	535.943	375.855	-874.304	-256.896	4.627
3000	154.890	670.796	540.351	391.334	-874.242	-235.607	4.102
3100	155.069	675.878	544.642	406.833	-874.221	-214.319	3.611
3200	155.233	680.804	548.820	422.348	-874.241	-193.033	3.151
3300	155.384	685.583	552.892	437.879	-874.301	-171.745	2.718
3400	155.524	690.224	556.864	453.424	-874.401	-150.453	2.311
3500	155.652	694.734	560.739	468.983	-874.540	-129.159	1.928
3600	155.771	699.120	564.522	484.554	-874.718	-107.860	1.565
3700	155.882	703.390	568.218	500.137	-874.933	-86.556	1.222
3800	155.984	707.548	571.830	515.730	-875.187	-65.243	0.897
3900	156.079	711.601	575.362	531.334	-875.477	-43.925	0.588
4000	156.168	715.554	578.818	546.946	-875.803	-22.600	0.295
4100	156.250	719.411	582.200	562.567	-876.166	-1.265	0.016
4200	156.327	723.177	585.512	578.196	-876.564	20.078	-0.250
4300	156.399	726.857	588.756	593.832	-876.998	41.433	-0.503
4400	156.467	730.453	591.936	609.476	-877.468	62.796	-0.745
4500	156.530	733.970	595.053	625.125	-877.972	84.170	-0.977
4600	156.590	737.411	598.111	640.782	-878.513	105.557	-1.199
4700	156.646	740.779	601.111	656.443	-879.089	126.956	-1.411
4800	156.699	744.078	604.055	672.111	-879.701	148.368	-1.615
4900	156.748	747.309	606.945	687.783	-880.350	169.794	-1.810
5000	156.795	750.477	609.785	703.460	-1472.420	196.964	-2.058
5100	156.839	753.582	612.574	719.142	-1474.822	230.376	-2.360
5200	156.881	756.628	615.315	734.828	-1477.409	263.834	-2.650
5300	156.921	759.617	618.009	750.518	-1480.178	297.347	-2.931
5400	156.958	762.550	620.659	766.212	-1483.131	330.912	-3.201
5500	156.994	765.430	623.265	781.910	-1486.263	364.532	-3.462
5600	157.027	768.260	625.829	797.611	-1489.576	398.215	-3.714
5700	157.059	771.039	628.352	813.315	-1493.065	431.955	-3.958
5800	157.090	773.771	630.836	829.023	-1496.731	465.761	-4.195
5900	157.119	776.457	633.281	844.733	-1500.570	499.626	-4.423
6000	157.146	779.098	635.690	860.446	-1504.583	533.563	-4.645
