Phosphorus, Red, V (P)	P1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-3.607	-15.707	-15.707	INFINITE
100	8.724	6.303	38.578	-3.227	-16.215	-15.076	7.875
200	17.046	15.193	24.675	-1.896	-17.147	-13.760	3.594
250	19.464	19.270	23.192	-0.980	-17.323	-12.892	2.694
298.15	21.187	22.853	22.853	0.	-17.460	-12.026	2.107
300	21.251	22.984	22.853	0.039	-17.465	-11.992	2.088
350	22.293	26.340	23.116	1.128	-18.311	-10.999	1.642
400	23.179	29.376	23.711	2.266	-18.490	-9.942	1.298
450	23.832	32.144	24.497	3.441	-18.631	-8.864	1.029
500	24.485	34.689	25.390	4.649	-18.739	-7.773	0.812
600	25.794	39.267	27.330	7.162	-18.859	-5.566	0.485
700	27.196	43.241	29.324	9.742	-18.912	-3.345	0.250
800	36.987	47.698	31.335	13.091	-18.196	-1.158	0.076
900	30.041	51.571	33.380	16.372	-17.547	0.925	-0.054
1000	31.464	54.736	35.359	19.378	-17.174	2.959	-0.155
