Mercury Iodide (HgI)	Hg1I1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.595	138.817	138.817	INFINITE
100	35.757	240.288	314.043	-7.375	138.805	121.548	-63.490
200	37.382	265.715	284.205	-3.698	137.432	104.789	-27.368
250	37.696	274.092	281.375	-1.821	134.298	96.877	-20.241
298.15	37.919	280.752	280.752	0.	133.470	89.745	-15.723
300	37.926	280.986	280.752	0.070	133.438	89.474	-15.579
350	38.116	286.847	281.215	1.971	132.543	82.216	-12.270
400	38.284	291.948	282.245	3.881	123.664	75.362	-9.841
450	38.438	296.466	283.578	5.799	122.199	69.412	-8.057
500	38.585	300.524	285.074	7.725	100.682	65.524	-6.845
600	38.864	307.583	288.254	11.598	99.964	58.561	-5.098
700	39.132	313.594	291.455	15.497	40.506	58.287	-4.349
800	39.394	318.837	294.557	19.424	40.464	60.830	-3.972
900	39.653	323.492	297.518	23.376	40.443	63.377	-3.678
1000	39.910	327.683	300.329	27.354	40.441	65.926	-3.444
1100	40.166	331.499	302.992	31.358	40.459	68.474	-3.252
1200	40.420	335.005	305.515	35.387	40.493	71.019	-3.091
1300	40.674	338.250	307.910	39.442	40.541	73.561	-2.956
1400	40.928	341.274	310.186	43.522	40.599	76.099	-2.839
1500	41.181	344.106	312.354	47.628	40.663	78.633	-2.738
1600	41.434	346.772	314.423	51.759	40.726	81.162	-2.650
1700	41.687	349.291	316.400	55.915	40.786	83.687	-2.571
1800	41.940	351.681	318.295	60.096	40.838	86.209	-2.502
1900	42.192	353.956	320.112	64.303	40.881	88.729	-2.439
2000	42.444	356.126	321.859	68.534	40.914	91.246	-2.383
2100	42.697	358.203	323.541	72.791	40.938	93.762	-2.332
2200	42.949	360.195	325.162	77.074	40.957	96.277	-2.286
2300	43.201	362.110	326.727	81.381	40.973	98.791	-2.244
2400	43.453	363.954	328.240	85.714	40.992	101.305	-2.205
2500	43.705	365.733	329.704	90.072	41.020	103.817	-2.169
2600	43.957	367.452	331.123	94.455	41.061	106.328	-2.136
2700	44.209	369.116	332.500	98.863	41.122	108.838	-2.106
2800	44.461	370.728	333.836	103.297	41.209	111.344	-2.077
2900	44.713	372.293	335.136	107.756	41.327	113.847	-2.051
3000	44.965	373.813	336.400	112.239	41.481	116.345	-2.026
3100	45.217	375.291	337.630	116.749	41.674	118.837	-2.002
3200	45.469	376.731	338.830	121.283	41.912	121.323	-1.980
3300	45.721	378.134	340.000	125.842	42.196	123.800	-1.960
3400	45.973	379.502	341.142	130.427	42.530	126.268	-1.940
3500	46.225	380.839	342.257	135.037	42.915	128.726	-1.921
3600	46.476	382.144	343.347	139.672	43.352	131.171	-1.903
3700	46.728	383.421	344.413	144.332	43.844	133.604	-1.886
3800	46.980	384.671	345.456	149.018	44.389	136.023	-1.870
3900	47.232	385.894	346.477	153.728	44.990	138.427	-1.854
4000	47.484	387.093	347.477	158.464	45.645	140.814	-1.839
4100	47.736	388.269	348.458	163.225	46.355	143.185	-1.824
4200	47.988	389.422	349.420	168.011	47.119	145.537	-1.810
4300	48.239	390.554	350.363	172.823	47.936	147.871	-1.796
4400	48.491	391.666	351.289	177.659	48.806	150.185	-1.783
4500	48.743	392.759	352.199	182.521	49.729	152.479	-1.770
4600	48.995	393.833	353.092	187.408	50.702	154.751	-1.757
4700	49.247	394.889	353.970	192.320	51.726	157.003	-1.745
4800	49.498	395.929	354.834	197.257	52.799	159.231	-1.733
4900	49.750	396.952	355.683	202.219	53.920	161.437	-1.721
5000	50.002	397.960	356.518	207.207	55.088	163.619	-1.709
5100	50.254	398.952	357.341	212.220	56.302	165.778	-1.698
5200	50.506	399.931	358.150	217.258	57.561	167.913	-1.687
5300	50.757	400.895	358.948	222.321	58.864	170.022	-1.676
5400	51.009	401.846	359.733	227.409	60.210	172.107	-1.665
5500	51.261	402.784	360.507	232.523	61.598	174.166	-1.654
5600	51.513	403.710	361.271	237.661	63.025	176.201	-1.644
5700	51.765	404.624	362.023	242.825	64.493	178.208	-1.633
5800	52.016	405.527	362.766	248.014	65.998	180.190	-1.623
5900	52.268	406.418	363.498	253.229	67.541	182.146	-1.613
6000	52.520	407.299	364.221	258.468	69.120	184.075	-1.603
