Silicon Oxide, Cristobalite, Low (SiO2)	O2Si1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.000	0.000	INFINITE	-7.037	-903.482	-903.482	INFINITE
100	16.000	11.247	74.760	-6.351	-905.967	-889.378	464.563
200	32.995	27.878	47.145	-3.853	-907.559	-872.105	227.770
298.15	44.953	43.396	43.396	0.000	-908.346	-854.509	149.706
300	45.145	43.675	43.397	0.083	-908.355	-854.175	148.725
400	53.145	57.848	45.275	5.029	-908.501	-836.079	109.181
500	58.672	70.326	49.064	10.631	-908.236	-817.997	85.456
600	62.969	81.426	53.549	16.726	-907.677	-799.998	69.646
700	65.689	91.348	58.254	23.166	-906.940	-782.108	58.362
800	67.572	100.247	62.956	29.832	-906.119	-764.330	49.906
900	69.036	108.292	67.554	36.664	-905.254	-746.658	43.335
1000	70.291	115.633	72.000	43.632	-904.359	-729.084	38.083
