Iron Hydroxide (Fe(OH)2)	Fe1H2O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.209	-323.088	-323.088	INFINITE
100	36.766	227.041	335.221	-10.818	-326.023	-320.717	167.526
200	55.199	257.765	289.157	-6.278	-328.857	-314.241	82.071
250	64.437	271.106	284.228	-3.280	-329.851	-310.466	64.868
298.15	71.504	283.088	283.088	0.	-330.536	-306.666	53.727
300	71.738	283.531	283.089	0.132	-330.558	-306.518	53.370
350	77.115	295.015	283.984	3.861	-331.041	-302.471	45.141
400	81.011	305.581	286.032	7.819	-331.376	-298.365	38.962
450	83.894	315.297	288.752	11.945	-331.625	-294.223	34.153
500	86.129	324.256	291.860	16.198	-331.831	-290.056	30.302
600	89.528	340.275	298.626	24.989	-332.215	-281.665	24.521
700	92.212	354.284	305.598	34.080	-332.642	-273.207	20.387
800	94.509	366.751	312.477	43.419	-333.207	-264.681	17.282
900	96.515	378.001	319.142	52.973	-334.062	-256.067	14.862
1000	98.263	388.262	325.549	62.714	-335.535	-247.331	12.919
1100	99.773	397.700	331.685	72.617	-337.821	-238.385	11.320
1200	101.068	406.439	337.554	82.661	-339.495	-229.290	9.981
1300	102.172	414.573	343.170	92.825	-339.479	-220.108	8.844
1400	103.108	422.180	348.545	103.090	-339.518	-210.924	7.870
1500	103.901	429.322	353.694	113.441	-339.627	-201.736	7.025
1600	104.571	436.049	358.633	123.866	-339.815	-192.537	6.286
1700	105.137	442.406	363.376	134.352	-341.042	-183.306	5.632
1800	105.614	448.430	367.935	144.890	-341.750	-174.007	5.050
1900	106.018	454.151	372.323	155.473	-356.658	-163.965	4.508
2000	106.360	459.598	376.552	166.092	-357.814	-153.793	4.017
2100	106.650	464.795	380.631	176.743	-358.996	-143.563	3.571
2200	106.895	469.762	384.571	187.420	-360.208	-133.275	3.164
2300	107.104	474.518	388.379	198.121	-361.452	-122.933	2.792
2400	107.281	479.080	392.064	208.840	-362.729	-112.536	2.449
2500	107.432	483.463	395.633	219.576	-364.040	-102.084	2.133
2600	107.561	487.679	399.092	230.326	-365.387	-91.579	1.840
2700	107.671	491.741	402.449	241.088	-366.769	-81.022	1.567
2800	107.765	495.658	405.708	251.860	-368.187	-70.412	1.314
2900	107.845	499.441	408.876	262.640	-369.640	-59.753	1.076
3000	107.914	503.098	411.956	273.428	-371.129	-49.041	0.854
3100	107.973	506.638	414.953	284.223	-372.652	-38.280	0.645
3200	108.023	510.067	417.872	295.022	-722.510	-20.046	0.327
3300	108.066	513.391	420.717	305.827	-722.202	1.901	-0.030
3400	108.103	516.618	423.490	316.635	-721.960	23.841	-0.366
3500	108.134	519.752	426.196	327.447	-721.785	45.773	-0.683
3600	108.161	522.799	428.837	338.262	-721.676	67.702	-0.982
3700	108.184	525.763	431.417	349.079	-721.634	89.628	-1.265
3800	108.203	528.648	433.938	359.899	-721.660	111.555	-1.533
3900	108.220	531.459	436.402	370.720	-721.753	133.483	-1.788
4000	108.234	534.199	438.813	381.543	-721.915	155.413	-2.029
4100	108.245	536.872	441.172	392.367	-722.145	177.349	-2.259
4200	108.255	539.480	443.482	403.192	-722.444	199.292	-2.479
4300	108.263	542.028	445.744	414.018	-722.814	221.242	-2.688
4400	108.270	544.517	447.961	424.844	-723.255	243.201	-2.887
4500	108.275	546.950	450.134	435.671	-723.767	265.171	-3.078
4600	108.279	549.330	452.264	446.499	-724.352	287.154	-3.261
4700	108.283	551.658	454.355	457.327	-725.010	309.150	-3.436
4800	108.285	553.938	456.406	468.156	-725.743	331.162	-3.604
4900	108.287	556.171	458.419	478.984	-726.551	353.189	-3.765
5000	108.288	558.358	460.396	489.813	-727.436	375.234	-3.920
5100	108.289	560.503	462.338	500.642	-728.399	397.297	-4.069
5200	108.289	562.606	464.246	511.471	-729.442	419.378	-4.213
5300	108.288	564.668	466.121	522.300	-730.565	441.483	-4.351
5400	108.288	566.692	467.965	533.128	-731.770	463.607	-4.485
5500	108.287	568.679	469.778	543.957	-733.060	485.755	-4.613
5600	108.286	570.631	471.562	554.786	-734.436	507.929	-4.738
5700	108.284	572.547	473.317	565.614	-735.900	530.126	-4.858
5800	108.283	574.430	475.044	576.443	-737.455	552.352	-4.974
5900	108.281	576.281	476.744	587.271	-739.103	574.601	-5.087
6000	108.279	578.101	478.418	598.099	-740.847	596.883	-5.196
