Zirconium Carbide (ZrC)	C1Zr1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-5.862	-195.961	-195.961	INFINITE
100	12.782	5.832	60.224	-5.439	-196.485	-195.567	102.154
200	28.706	19.970	36.518	-3.310	-196.875	-194.442	50.783
298.15	37.899	33.321	33.321	0.	-196.648	-193.282	33.862
300	37.656	33.555	33.322	0.070	-196.641	-193.262	33.650
400	43.593	45.309	34.885	4.170	-196.123	-192.208	25.100
500	47.133	55.452	38.009	8.721	-195.523	-191.299	19.985
600	49.380	64.257	41.666	13.554	-194.959	-190.508	16.585
700	50.965	72.009	45.459	18.585	-194.468	-189.806	14.164
800	52.070	78.890	49.216	23.740	-194.084	-189.168	12.351
900	52.836	85.070	52.862	28.987	-193.819	-188.570	10.944
1000	53.388	90.662	56.367	34.296	-193.689	-187.995	9.820
1100	54.229	95.794	59.721	39.680	-193.670	-187.428	8.900
1200	54.580	100.528	62.927	45.121	-197.482	-186.635	8.124
1300	54.932	104.910	65.990	50.596	-197.174	-185.744	7.463
1400	55.283	108.994	68.917	56.107	-196.914	-184.875	6.898
1500	55.635	112.820	71.718	61.653	-196.706	-184.023	6.408
1600	55.986	116.422	74.401	67.234	-196.556	-183.182	5.980
1700	56.338	119.827	76.974	72.850	-196.473	-182.349	5.603
1800	56.689	123.057	79.445	78.502	-196.464	-181.519	5.268
1900	57.040	126.131	81.822	84.188	-196.538	-180.687	4.967
2000	57.392	129.066	84.111	89.910	-196.702	-179.849	4.697
2100	57.743	131.875	86.319	95.667	-196.968	-179.001	4.452
2200	58.095	134.569	88.451	101.458	-218.665	-177.391	4.212
2300	58.446	137.159	90.513	107.285	-219.576	-175.494	3.986
2400	58.798	139.654	92.509	113.148	-220.468	-173.559	3.777
2500	59.149	142.061	94.443	119.045	-221.339	-171.586	3.585
2600	59.501	144.388	96.320	124.978	-222.191	-169.579	3.407
2700	59.852	146.640	98.142	130.945	-223.021	-167.540	3.241
2800	60.204	148.823	99.913	136.948	-223.830	-165.470	3.087
2900	60.555	150.942	101.637	142.986	-224.618	-163.372	2.943
3000	60.906	153.001	103.315	149.059	-225.384	-161.247	2.808
3100	61.258	155.004	104.950	155.167	-226.127	-159.097	2.681
3200	61.609	156.954	106.545	161.311	-226.848	-156.923	2.562
3300	61.961	158.855	108.101	167.489	-227.546	-154.727	2.449
3400	62.312	160.710	109.621	173.703	-228.220	-152.510	2.343
3500	62.664	162.522	111.107	179.952	-228.872	-150.274	2.243
3600	63.015	164.292	112.560	186.235	-229.501	-148.019	2.148
3700	63.367	166.023	113.981	192.555	-230.106	-145.747	2.058
3800	63.718	167.718	115.373	198.909	-230.687	-143.459	1.972
3805.000	63.736	167.802	115.442	199.227	CRYSTAL <--> LIQUID
3900	64.070	169.377	116.737	205.298	231.245  141.157 1.891
4000	64.421	171.004	118.073	211.723	-231.779	-138.840	1.813
4100	64.772	172.599	119.384	218.182	-232.289	-136.510	1.739
4200	65.124	174.164	120.669	224.677	-232.775	-134.168	1.669
4300	65.475	175.701	121.931	231.207	-233.237	-131.815	1.601
4400	65.827	177.210	123.171	237.772	-233.674	-129.451	1.537
4500	66.178	178.693	124.388	244.373	-234.088	-127.078	1.475
4600	66.530	180.151	125.584	251.008	-234.477	-124.695	1.416
4700	66.881	181.586	126.761	257.679	-234.843	-122.305	1.359
4800	67.233	182.998	127.918	264.384	-796.120	-108.289	1.178
4900	67.584	184.388	129.056	271.125	-796.088	-93.960	1.002
5000	67.936	185.757	130.176	277.901	-796.049	-79.631	0.832
