Phosphorus Chloride (PCl)	Cl1P1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.338	129.612	129.612	INFINITE
100	29.561	203.014	267.234	-6.422	130.185	121.103	-63.258
200	32.631	224.417	240.997	-3.316	129.509	112.047	-29.264
250	33.861	231.837	238.446	-1.652	129.272	107.708	-22.504
298.15	34.718	237.879	237.879	0.	129.000	103.579	-18.147
300	34.745	238.094	237.879	0.064	128.989	103.421	-18.007
350	35.378	243.500	238.305	1.818	127.948	99.256	-14.813
400	35.840	248.256	239.258	3.599	127.537	95.186	-12.430
450	36.185	252.498	240.497	5.400	127.133	91.166	-10.582
500	36.449	256.324	241.892	7.216	126.736	87.191	-9.109
600	36.822	263.005	244.870	10.881	125.952	79.356	-6.909
700	37.073	268.702	247.878	14.577	125.179	71.651	-5.347
800	37.253	273.664	250.797	18.294	124.413	64.057	-4.182
900	37.391	278.060	253.587	22.026	123.653	56.558	-3.283
1000	37.502	282.006	256.235	25.771	122.897	49.144	-2.567
1100	37.595	285.585	258.743	29.526	122.144	41.805	-1.985
1200	37.675	288.859	261.118	33.289	57.822	35.613	-1.550
1300	37.747	291.878	263.370	37.061	57.849	33.761	-1.357
1400	37.812	294.678	265.507	40.839	57.874	31.907	-1.190
1500	37.873	297.288	267.540	44.623	57.896	30.051	-1.046
1600	37.930	299.735	269.476	48.413	57.916	28.194	-0.920
1700	37.983	302.036	271.325	52.209	57.934	26.336	-0.809
1800	38.035	304.208	273.092	56.010	57.949	24.477	-0.710
1900	38.085	306.266	274.784	59.816	57.963	22.617	-0.622
2000	38.133	308.221	276.407	63.627	57.974	20.757	-0.542
2100	38.181	310.082	277.967	67.442	57.982	18.896	-0.470
2200	38.227	311.860	279.468	71.263	57.987	17.034	-0.404
2300	38.272	313.560	280.913	75.088	57.987	15.173	-0.345
2400	38.317	315.190	282.308	78.917	57.983	13.311	-0.290
2500	38.361	316.755	283.654	82.751	57.974	11.450	-0.239
2600	38.405	318.260	284.957	86.589	57.958	9.589	-0.193
2700	38.448	319.710	286.217	90.432	57.937	7.730	-0.150
2800	38.491	321.109	287.438	94.279	57.909	5.870	-0.110
2900	38.534	322.461	288.623	98.130	57.874	4.013	-0.072
3000	38.576	323.768	289.773	101.986	57.831	2.156	-0.038
3100	38.618	325.034	290.890	105.845	57.782	0.301	-0.005
3200	38.660	326.260	291.976	109.709	57.727	-1.552	0.025
3300	38.702	327.451	293.033	113.577	57.665	-3.404	0.054
3400	38.744	328.607	294.063	117.450	57.598	-5.254	0.081
3500	38.785	329.730	295.066	121.326	57.526	-7.101	0.106
3600	38.826	330.823	296.044	125.207	57.450	-8.946	0.130
3700	38.868	331.888	296.998	129.091	57.371	-10.790	0.152
3800	38.909	332.925	297.930	132.980	57.291	-12.631	0.174
3900	38.950	333.936	298.840	136.873	57.211	-14.470	0.194
4000	38.991	334.923	299.730	140.770	57.131	-16.307	0.213
4100	39.031	335.886	300.600	144.671	57.053	-18.142	0.231
4200	39.072	336.827	301.452	148.576	56.979	-19.975	0.248
4300	39.113	337.747	302.285	152.486	56.910	-21.806	0.265
4400	39.154	338.647	303.101	156.399	56.846	-23.636	0.281
4500	39.194	339.527	303.901	160.316	56.790	-25.465	0.296
4600	39.235	340.389	304.685	164.238	56.743	-27.292	0.310
4700	39.275	341.233	305.454	168.163	56.705	-29.119	0.324
4800	39.316	342.060	306.208	172.093	56.677	-30.944	0.337
4900	39.356	342.871	306.948	176.026	56.662	-32.769	0.349
5000	39.397	343.667	307.674	179.964	56.659	-34.595	0.361
5100	39.437	344.447	308.387	183.906	56.669	-36.420	0.373
5200	39.477	345.214	309.088	187.851	56.694	-38.245	0.384
5300	39.518	345.966	309.777	191.801	56.733	-40.071	0.395
5400	39.558	346.705	310.454	195.755	56.788	-41.898	0.405
5500	39.598	347.431	311.120	199.713	56.858	-43.726	0.415
5600	39.639	348.145	311.775	203.675	56.946	-45.556	0.425
5700	39.679	348.847	312.419	207.641	57.050	-47.387	0.434
5800	39.719	349.537	313.053	211.610	57.171	-49.220	0.443
5900	39.759	350.217	313.677	215.584	57.309	-51.056	0.452
6000	39.799	350.885	314.292	219.562	57.465	-52.894	0.460
