Chromium Oxide (CrO3)	Cr1O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.379	-288.176	-288.176	INFINITE
100	34.969	218.552	308.811	-9.026	-289.492	-284.922	148.828
200	45.791	245.909	270.989	-5.016	-291.432	-279.595	73.023
250	51.301	256.729	267.075	-2.586	-292.250	-276.538	57.779
298.15	56.025	266.178	266.178	0.	-292.880	-273.452	47.908
300	56.193	266.525	266.179	0.104	-292.901	-273.332	47.591
350	60.366	275.510	266.879	3.021	-293.500	-270.016	40.298
400	63.839	283.805	268.483	6.129	-293.875	-266.634	34.819
450	66.695	291.495	270.618	9.394	-294.165	-263.211	30.553
500	69.037	298.647	273.068	12.790	-294.399	-259.759	27.137
600	72.542	311.564	278.431	19.880	-294.767	-252.795	22.008
700	74.953	322.939	283.993	27.262	-295.082	-245.774	18.340
800	76.658	333.065	289.506	34.847	-295.401	-238.709	15.586
900	77.896	342.169	294.860	42.578	-295.772	-231.601	13.442
1000	78.819	350.426	300.010	50.416	-296.243	-224.447	11.724
1100	79.523	357.973	304.942	58.335	-296.854	-217.239	10.316
1200	80.071	364.917	309.654	66.315	-297.628	-209.968	9.140
1300	80.505	371.344	314.155	74.345	-298.587	-202.626	8.142
1400	80.855	377.323	318.456	82.414	-299.750	-195.202	7.283
1500	81.140	382.912	322.569	90.514	-301.128	-187.688	6.536
1600	81.375	388.156	326.506	98.640	-302.729	-180.074	5.879
1700	81.572	393.095	330.279	106.787	-304.560	-172.353	5.296
1800	81.738	397.763	333.900	114.953	-306.628	-164.518	4.774
1900	81.879	402.186	337.379	123.134	-308.939	-156.561	4.304
2000	82.000	406.389	340.725	131.328	-311.496	-148.476	3.878
2100	82.104	410.392	343.948	139.534	-314.303	-140.257	3.489
2200	82.195	414.214	347.055	147.749	-336.700	-131.242	3.116
2300	82.275	417.869	350.055	155.972	-338.155	-121.871	2.768
2400	82.345	421.373	352.955	164.203	-339.637	-112.437	2.447
2500	82.406	424.735	355.759	172.441	-341.144	-102.939	2.151
2600	82.461	427.968	358.474	180.684	-342.678	-93.381	1.876
2700	82.511	431.081	361.106	188.933	-344.238	-83.762	1.620
2800	82.555	434.083	363.659	197.186	-345.825	-74.086	1.382
2900	82.594	436.981	366.138	205.444	-347.436	-64.353	1.159
3000	82.630	439.781	368.546	213.705	-688.092	-49.951	0.870
3100	82.662	442.491	370.888	221.970	-688.925	-28.665	0.483
3200	82.692	445.116	373.167	230.237	-689.833	-7.353	0.120
3300	82.718	447.661	375.386	238.508	-690.813	13.989	-0.221
3400	82.743	450.131	377.548	246.781	-691.862	35.363	-0.543
3500	82.765	452.530	379.657	255.056	-692.981	56.767	-0.847
3600	82.786	454.862	381.713	263.334	-694.166	78.206	-1.135
3700	82.805	457.130	383.721	271.613	-695.420	99.677	-1.407
3800	82.823	459.339	385.682	279.895	-696.741	121.185	-1.666
3900	82.839	461.490	387.598	288.178	-698.131	142.728	-1.912
4000	82.854	463.588	389.472	296.463	-699.592	164.306	-2.146
4100	82.868	465.634	391.305	304.749	-701.126	185.922	-2.369
4200	82.881	467.631	393.098	313.036	-702.736	207.577	-2.582
4300	82.893	469.581	394.854	321.325	-704.427	229.271	-2.785
4400	82.904	471.487	396.575	329.615	-706.201	251.005	-2.980
4500	82.914	473.350	398.260	337.906	-708.065	272.780	-3.166
4600	82.924	475.173	399.912	346.197	-710.023	294.597	-3.345
4700	82.934	476.956	401.533	354.490	-712.083	316.459	-3.517
4800	82.942	478.702	403.122	362.784	-714.251	338.366	-3.682
4900	82.950	480.413	404.682	371.079	-716.536	360.320	-3.841
5000	82.958	482.088	406.214	379.374	-718.944	382.321	-3.994
5100	82.965	483.731	407.718	387.670	-721.123	404.344	-4.141
5200	82.972	485.342	409.195	395.967	-723.702	426.436	-4.284
5300	82.978	486.923	410.647	404.265	-726.409	448.581	-4.421
5400	82.984	488.474	412.074	412.563	-729.253	470.776	-4.554
5500	82.990	489.997	413.476	420.862	-732.237	493.025	-4.682
5600	82.996	491.492	414.856	429.161	-735.371	515.332	-4.807
5700	83.001	492.961	416.214	437.461	-738.658	537.694	-4.927
5800	83.006	494.405	417.549	445.761	-742.106	560.117	-5.044
5900	83.010	495.824	418.864	454.062	-745.723	582.598	-5.158
6000	83.015	497.219	420.158	462.363	-749.514	605.145	-5.268
