Nickel Sulfide (NiS)	Ni1S1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.465	-87.131	-87.131	INFINITE
100	23.187	12.857	89.876	-7.702	-87.566	-86.854	45.368
200	40.626	35.370	57.135	-4.353	-87.748	-86.055	22.475
298.15	47.112	52.992	52.992	0.	-87.864	-85.200	14.927
300	47.196	53.284	52.993	0.087	-87.867	-85.184	14.832
400	50.501	67.332	54.886	4.978	-90.301	-84.172	10.992
500	53.053	78.880	58.563	10.158	-92.016	-82.453	8.614
600	55.312	88.757	62.792	15.579	-93.458	-80.402	7.000
652.000	56.372	93.399	65.050	18.483	BETA <--> ALPHA
652.000	53.152	103.281	65.050	24.927	TRANSITION
700	54.518	107.105	67.804	27.511	-88.196	-78.598	5.865
800	57.363	114.570	73.189	33.105	-88.900	-77.175	5.039
900	60.208	121.491	78.176	38.983	-142.408	-74.603	4.330
1000	63.053	127.982	82.835	45.146	-141.290	-67.127	3.506
1100	65.898	134.125	87.221	51.594	-139.971	-59.773	2.838
1200	68.743	139.980	91.375	58.326	-138.456	-52.547	2.287
1249.000	70.137	142.759	93.337	61.728	ALPHA <--> LIQUID
1249.000	76.776	166.878	93.337	91.853	TRANSITION
1300	76.776	169.951	96.283	95.769	-106.325	-46.692	1.876
1400	76.776	175.641	101.751	103.447	-104.061	-42.191	1.574
1500	76.776	180.938	106.855	111.124	-101.902	-37.848	1.318
1600	76.776	185.893	111.642	118.802	-99.852	-33.645	1.098
1700	76.776	190.547	116.148	126.479	-97.916	-29.567	0.908
1800	76.776	194.936	120.404	134.157	-113.247	-24.884	0.722
1900	76.776	199.087	124.437	141.835	-111.450	-20.024	0.551
2000	76.776	203.025	128.269	149.512	-109.664	-15.259	0.399
2100	76.776	206.771	131.919	157.190	-107.890	-10.582	0.263
2200	76.776	210.343	135.403	164.868	-106.126	-5.990	0.142
2300	76.776	213.756	138.736	172.545	-104.372	-1.477	0.034
2400	76.776	217.023	141.930	180.223	-102.626	2.959	-0.064
2500	76.776	220.157	144.997	187.901	-100.888	7.322	-0.153
2600	76.776	223.168	147.946	195.578	-99.158	11.617	-0.233
2700	76.776	226.066	150.786	203.256	-97.433	15.845	-0.307
2800	76.776	228.858	153.525	210.933	-95.714	20.008	-0.373
2900	76.776	231.552	156.169	218.611	-94.001	24.111	-0.434
3000	76.776	234.155	158.726	226.289	-92.294	28.155	-0.490
3100	76.776	236.673	161.200	233.966	-90.590	32.142	-0.542
3200	76.776	239.110	163.597	241.644	-465.726	41.262	-0.674
3300	76.776	241.473	165.921	249.322	-462.379	57.054	-0.903
3400	76.776	243.765	168.177	256.999	-459.034	72.744	-1.118
