Ammonia-D3 (ND3)	D3N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.234	-51.622	-51.622	INFINITE
100	33.296	166.193	235.480	-6.929	-53.893	-45.604	23.821
200	34.551	189.507	207.289	-3.556	-56.406	-36.317	9.485
298.15	38.225	203.931	203.931	0.	-58.576	-25.984	4.552
300	38.305	204.168	203.932	0.071	-58.613	-25.782	4.489
400	42.924	215.822	205.490	4.133	-60.392	-14.558	1.901
500	47.375	225.883	208.583	8.650	-61.739	-2.934	0.307
600	51.472	234.888	212.229	13.595	-62.707	8.923	-0.777
700	55.208	243.108	216.061	18.932	-63.362	20.917	-1.561
800	58.589	250.704	219.923	24.625	-63.761	32.987	-2.154
900	61.601	257.782	223.741	30.638	-63.953	45.094	-2.617
1000	64.258	264.413	227.480	36.933	-63.979	57.213	-2.989
1100	66.576	270.649	231.124	43.478	-63.873	69.328	-3.292
1200	68.592	276.530	234.665	50.238	-63.660	81.429	-3.544
1300	70.346	282.091	238.101	57.187	-63.361	93.508	-3.757
1400	71.869	287.361	241.433	64.299	-62.995	105.561	-3.939
1500	73.199	292.366	244.663	71.554	-62.573	117.587	-4.095
1600	74.362	297.128	247.795	78.933	-62.107	129.582	-4.230
1700	75.379	301.667	250.831	86.421	-61.604	141.548	-4.349
1800	76.278	306.002	253.777	94.005	-61.072	153.483	-4.454
1900	77.069	310.148	256.635	101.673	-60.516	165.387	-4.547
2000	77.768	314.119	259.411	109.416	-59.942	177.262	-4.630
2100	78.387	317.928	262.107	117.224	-59.353	189.108	-4.704
2200	78.940	321.588	264.728	125.091	-58.754	200.925	-4.771
2300	79.429	325.108	267.278	133.010	-58.147	212.715	-4.831
2400	79.868	328.498	269.758	140.975	-57.535	224.479	-4.886
2500	80.257	331.766	272.174	148.982	-56.920	236.217	-4.935
2600	80.601	334.921	274.527	157.025	-56.306	247.930	-4.981
2700	80.906	337.969	276.820	165.101	-55.694	259.620	-5.023
2800	81.182	340.916	279.057	173.205	-55.087	271.287	-5.061
2900	81.416	343.769	281.240	181.335	-54.486	282.933	-5.096
3000	81.634	346.533	283.370	189.488	-53.893	294.557	-5.129
3100	81.814	349.213	285.451	197.661	-53.310	306.163	-5.159
3200	81.973	351.813	287.484	205.850	-52.739	317.750	-5.187
3300	82.107	354.337	289.472	214.055	-52.181	329.319	-5.213
3400	82.224	356.790	291.416	222.271	-51.639	340.871	-5.237
3500	82.326	359.175	293.318	230.499	-51.112	352.408	-5.259
3600	82.408	361.496	295.180	238.736	-50.604	363.930	-5.280
3700	82.466	363.754	297.003	246.980	-50.115	375.438	-5.300
3800	82.508	365.954	298.789	255.228	-49.647	386.933	-5.319
3900	82.537	368.098	300.539	263.481	-49.201	398.416	-5.336
4000	82.550	370.188	302.254	271.735	-48.779	409.888	-5.353
4100	82.548	372.226	303.936	279.990	-48.382	421.350	-5.368
4200	82.534	374.215	305.585	288.245	-48.011	432.802	-5.383
4300	82.506	376.157	307.204	296.497	-47.667	444.246	-5.397
4400	82.467	378.053	308.793	304.745	-47.352	455.682	-5.410
4500	82.414	379.906	310.353	312.990	-47.065	467.111	-5.422
4600	82.349	381.716	311.884	321.228	-46.809	478.535	-5.434
4700	82.276	383.487	313.389	329.459	-46.583	489.953	-5.445
4800	82.186	385.218	314.868	337.682	-46.389	501.366	-5.456
4900	82.082	386.912	316.321	345.896	-46.227	512.776	-5.466
5000	81.965	388.569	317.749	354.098	-46.099	524.183	-5.476
5100	81.818	390.190	319.154	362.287	-46.006	535.587	-5.486
5200	81.780	391.779	320.535	370.467	-45.942	546.991	-5.495
5300	81.746	393.336	321.894	378.643	-45.902	558.393	-5.503
5400	81.712	394.864	323.231	386.816	-45.884	569.795	-5.512
5500	81.680	396.363	324.547	394.985	-45.887	581.196	-5.520
5600	81.649	397.834	325.843	403.152	-45.911	592.598	-5.528
5700	81.619	399.279	327.119	411.315	-45.953	603.999	-5.535
5800	81.591	400.698	328.375	419.476	-46.013	615.403	-5.542
5900	81.564	402.093	329.613	427.633	-46.089	626.807	-5.549
6000	81.538	403.464	330.832	435.789	-46.180	638.213	-5.556
