Silicon Carbide (SiC)	C1Si1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.266	714.651	714.651	INFINITE
100	29.111	178.849	242.437	-6.359	717.232	699.826	-365.552
200	31.133	199.342	216.303	-3.392	718.694	681.775	-178.061
250	34.526	206.629	213.654	-1.756	719.184	672.487	-140.508
298.15	38.417	213.044	213.044	0.	719.648	663.452	-116.234
300	38.562	213.282	213.044	0.071	719.666	663.103	-115.456
350	42.006	219.498	213.527	2.090	720.179	653.636	-97.550
400	44.241	225.267	214.639	4.251	720.702	644.093	-84.110
450	45.276	230.548	216.118	6.494	721.192	634.487	-73.649
500	45.426	235.333	217.804	8.764	721.610	624.830	-65.276
600	44.395	243.540	221.433	13.264	722.156	605.416	-52.706
700	42.946	250.274	225.087	17.631	722.302	585.943	-43.724
800	41.723	255.925	228.598	21.861	722.103	566.473	-36.987
900	40.839	260.785	231.911	25.987	721.631	547.045	-31.750
1000	40.250	265.055	235.016	30.039	720.950	527.681	-27.563
1100	39.884	268.872	237.923	34.044	720.105	508.394	-24.142
1200	39.677	272.333	240.649	38.021	719.132	489.190	-21.294
1300	39.581	275.504	243.210	41.983	718.055	470.071	-18.888
1400	39.561	278.437	245.622	45.940	716.889	451.038	-16.828
1500	39.591	281.167	247.902	49.897	715.648	432.092	-15.047
1600	39.654	283.724	250.062	53.859	714.339	413.231	-13.491
1700	39.737	286.130	252.113	57.828	662.791	394.900	-12.134
1800	39.831	288.404	254.067	61.807	661.593	379.176	-11.003
1900	39.931	290.560	255.931	65.795	660.383	363.519	-9.994
2000	40.031	292.611	257.715	69.793	659.162	347.926	-9.087
2100	40.129	294.567	259.423	73.801	657.931	332.395	-8.268
2200	40.224	296.436	261.063	77.819	656.693	316.922	-7.525
2300	40.314	298.226	262.641	81.846	655.447	301.506	-6.847
2400	40.398	299.943	264.159	85.881	654.193	286.144	-6.228
2500	40.477	301.594	265.624	89.925	652.932	270.834	-5.659
2600	40.550	303.183	267.038	93.976	651.664	255.575	-5.135
2700	40.618	304.714	268.405	98.035	650.389	240.366	-4.650
2800	40.680	306.193	269.729	102.100	649.106	225.203	-4.201
2900	40.738	307.621	271.011	106.171	647.816	210.086	-3.784
3000	40.791	309.003	272.254	110.247	646.518	195.014	-3.396
3100	40.839	310.342	273.461	114.329	645.212	179.986	-3.033
3200	40.884	311.639	274.634	118.415	643.899	164.999	-2.693
3300	40.925	312.898	275.775	122.505	642.577	150.054	-2.375
3400	40.963	314.120	276.885	126.600	641.248	135.149	-2.076
3500	40.998	315.308	277.966	130.698	639.910	120.283	-1.795
3600	41.030	316.463	279.019	134.799	254.411	115.917	-1.682
3700	41.060	317.588	280.046	138.904	253.470	112.082	-1.582
3800	41.087	318.683	281.049	143.011	252.518	108.274	-1.488
3900	41.112	319.751	282.027	147.121	251.557	104.490	-1.399
4000	41.135	320.792	282.984	151.234	250.585	100.732	-1.315
4100	41.157	321.808	283.918	155.348	249.603	96.998	-1.236
4200	41.176	322.800	284.832	159.465	248.612	93.288	-1.160
4300	41.194	323.769	285.727	163.583	247.611	89.601	-1.088
4400	41.211	324.716	286.602	167.704	246.601	85.938	-1.020
4500	41.227	325.643	287.459	171.826	245.582	82.298	-0.955
4600	41.241	326.549	288.299	175.949	244.554	78.681	-0.893
4700	41.254	327.436	289.123	180.074	243.516	75.086	-0.834
4800	41.266	328.305	289.930	184.200	242.470	71.514	-0.778
4900	41.277	329.156	290.722	188.327	241.414	67.963	-0.724
5000	41.287	329.990	291.499	192.455	240.349	64.434	-0.673
5100	41.296	330.807	292.261	196.584	239.274	60.926	-0.624
5200	41.305	331.609	293.010	200.714	238.190	57.440	-0.577
5300	41.312	332.396	293.746	204.845	237.097	53.974	-0.532
5400	41.319	333.168	294.469	208.977	235.993	50.529	-0.489
5500	41.326	333.927	295.180	213.109	234.881	47.105	-0.447
5600	41.331	334.671	295.878	217.242	233.757	43.701	-0.408
5700	41.337	335.403	296.565	221.375	232.623	40.317	-0.369
5800	41.341	336.122	297.241	225.509	231.478	36.954	-0.333
5900	41.346	336.829	297.906	229.643	230.323	33.610	-0.298
6000	41.350	337.524	298.561	233.778	229.156	30.285	-0.264
