Lead Bromide (PbBr2)	Br2Pb1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-19.235	-265.247	-265.247	INFINITE
100	68.199	79.592	229.504	-14.991	-265.562	-264.454	138.136
200	76.567	129.902	168.330	-7.686	-265.682	-263.324	68.773
298.15	79.578	161.128	161.128	0.	-277.399	-260.743	45.681
300	79.613	161.620	161.129	0.147	-277.442	-260.640	45.381
400	81.253	184.747	164.272	8.190	-306.608	-248.951	32.510
500	84.684	203.229	170.271	16.479	-304.824	-234.739	24.523
600	88.784	219.026	177.110	25.149	-302.762	-220.910	19.232
644.000	90.667	225.375	180.193	29.097	CRYSTAL <--> LIQUID
644.000	112.131	250.908	180.193	45.540	TRANSITION
700	112.131	260.257	186.229	51.820	-287.652	-208.133	15.531
800	112.131	275.230	196.439	63.033	-283.209	-197.076	12.868
900	112.131	288.437	205.942	74.246	-278.745	-186.577	10.829
1000	112.131	300.252	214.792	85.459	-274.261	-176.576	9.223
1100	112.131	310.939	223.055	96.672	-269.755	-167.026	7.931
1200	112.131	320.696	230.791	107.885	-265.228	-157.886	6.873
1300	112.131	329.671	238.057	119.098	-260.686	-149.125	5.992
1400	112.131	337.981	244.901	130.312	-256.145	-140.714	5.250
1500	112.131	345.717	251.367	141.525	-251.615	-132.627	4.618
1600	112.131	352.954	257.493	152.738	-247.104	-124.842	4.076
1700	112.131	359.752	263.310	163.951	-242.617	-117.338	3.605
1800	112.131	366.161	268.847	175.164	-238.159	-110.098	3.195
1900	112.131	372.223	274.130	186.377	-233.735	-103.104	2.835
2000	112.131	377.975	279.180	197.590	-229.347	-96.342	2.516
