Hydroxyl-D1 (OD)	D1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.207	36.021	36.021	INFINITE
100	32.617	155.537	216.921	-6.138	36.262	35.013	-18.289
200	30.775	177.535	192.414	-2.976	36.492	33.664	-8.792
250	30.282	184.345	190.147	-1.450	36.559	32.949	-6.884
298.15	29.989	189.651	189.651	0.	36.602	32.249	-5.650
300	29.980	189.837	189.652	0.055	36.603	32.222	-5.610
350	29.798	194.443	190.016	1.549	36.629	31.490	-4.700
400	29.705	198.415	190.823	3.037	36.638	30.755	-4.016
450	29.688	201.912	191.865	4.521	36.632	30.020	-3.485
500	29.740	205.042	193.029	6.007	36.614	29.286	-3.059
600	30.026	210.487	195.498	8.993	36.546	27.826	-2.422
700	30.491	215.148	197.980	12.018	36.454	26.380	-1.969
800	31.056	219.256	200.388	15.095	36.350	24.948	-1.629
900	31.657	222.949	202.693	18.230	36.244	23.529	-1.366
1000	32.252	226.315	204.889	21.426	36.141	22.122	-1.156
1100	32.815	229.416	206.980	24.680	36.044	20.725	-0.984
1200	33.335	232.293	208.971	27.987	35.953	19.336	-0.842
1300	33.809	234.981	210.869	31.345	35.868	17.955	-0.721
1400	34.237	237.502	212.682	34.748	35.787	16.580	-0.619
1500	34.622	239.878	214.417	38.191	35.710	15.211	-0.530
1600	34.968	242.123	216.079	41.671	35.635	13.847	-0.452
1700	35.279	244.253	217.674	45.183	35.561	12.487	-0.384
1800	35.559	246.277	219.208	48.726	35.486	11.132	-0.323
1900	35.813	248.207	220.683	52.294	35.410	9.781	-0.269
2000	36.043	250.050	222.106	55.887	35.330	8.434	-0.220
2100	36.252	251.813	223.479	59.502	35.246	7.092	-0.176
2200	36.444	253.504	224.806	63.137	35.158	5.753	-0.137
2300	36.619	255.128	226.089	66.790	35.064	4.419	-0.100
2400	36.782	256.690	227.332	70.461	34.965	3.088	-0.067
2500	36.932	258.195	228.536	74.146	34.858	1.762	-0.037
2600	37.071	259.646	229.705	77.846	34.745	0.440	-0.009
2700	37.201	261.047	230.840	81.560	34.625	-0.877	0.017
2800	37.323	262.403	231.943	85.286	34.497	-2.189	0.041
2900	37.438	263.714	233.016	89.025	34.362	-3.497	0.063
3000	37.546	264.985	234.061	92.774	34.219	-4.800	0.084
3100	37.648	266.218	235.078	96.534	34.069	-6.098	0.103
3200	37.745	267.415	236.070	100.303	33.911	-7.392	0.121
3300	37.838	268.578	237.038	104.082	33.746	-8.680	0.137
3400	37.926	269.709	237.982	107.871	33.573	-9.963	0.153
3500	38.011	270.809	238.904	111.668	33.392	-11.241	0.168
3600	38.092	271.881	239.806	115.473	33.204	-12.513	0.182
3700	38.171	272.926	240.687	119.286	33.009	-13.781	0.195
3800	38.246	273.945	241.549	123.107	32.806	-15.042	0.207
3900	38.320	274.940	242.392	126.935	32.596	-16.299	0.218
4000	38.391	275.911	243.218	130.771	32.378	-17.550	0.229
4100	38.460	276.859	244.027	134.613	32.153	-18.795	0.239
4200	38.528	277.787	244.820	138.463	31.921	-20.035	0.249
4300	38.594	278.694	245.597	142.319	31.682	-21.269	0.258
4400	38.659	279.582	246.359	146.181	31.435	-22.498	0.267
4500	38.722	280.452	247.107	150.050	31.181	-23.721	0.275
4600	38.784	281.304	247.842	153.926	30.920	-24.938	0.283
4700	38.846	282.138	248.562	157.807	30.652	-26.150	0.291
4800	38.907	282.957	249.270	161.695	30.376	-27.355	0.298
4900	38.967	283.760	249.966	165.589	30.093	-28.555	0.304
5000	39.026	284.548	250.650	169.488	29.802	-29.749	0.311
5100	39.085	285.321	251.322	173.394	29.504	-30.937	0.317
5200	39.144	286.081	251.983	177.305	29.199	-32.119	0.323
5300	39.202	286.827	252.634	181.223	28.886	-33.295	0.328
5400	39.261	287.560	253.274	185.146	28.565	-34.466	0.333
5500	39.319	288.281	253.904	189.075	28.237	-35.630	0.338
5600	39.378	288.990	254.524	193.010	27.902	-36.788	0.343
5700	39.437	289.687	255.135	196.950	27.558	-37.940	0.348
5800	39.496	290.374	255.736	200.897	27.207	-39.086	0.352
5900	39.555	291.049	256.329	204.849	26.849	-40.227	0.356
6000	39.615	291.715	256.913	208.808	26.482	-41.360	0.360
