Magnesium Silicate (Mg2SiO4)	Mg2O4Si1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-17.280	-2163.634	-2163.634	INFINITE
100	32.317	14.050	176.849	-16.280	-2169.994	-2134.453	1114.924
200	86.144	54.162	105.060	-10.180	-2174.908	-2096.757	547.617
298.15	118.688	95.140	95.140	0.	-2176.935	-2057.879	360.532
300	119.148	95.876	95.142	0.220	-2176.953	-2057.141	358.180
400	137.557	132.920	100.068	13.141	-2177.207	-2017.131	263.410
500	148.695	164.894	109.913	27.491	-2176.585	-1977.171	206.554
600	156.431	192.724	121.447	42.767	-2175.539	-1937.382	168.664
700	162.310	217.297	133.419	58.715	-2174.292	-1897.786	141.615
800	167.063	239.291	145.302	75.191	-2172.975	-1858.375	121.339
900	171.088	259.206	156.869	92.104	-2171.673	-1819.128	105.579
1000	174.607	277.418	168.026	109.392	-2187.632	-1778.598	92.904
1100	177.770	294.210	178.744	127.013	-2186.547	-1737.746	82.519
1200	180.665	309.804	189.024	144.936	-2185.281	-1697.000	73.868
1300	183.360	324.372	198.881	163.139	-2183.847	-1656.367	66.554
1400	185.895	338.054	208.338	181.602	-2437.073	-1609.516	60.052
1500	188.309	350.962	217.420	200.314	-2432.626	-1550.560	53.995
1600	190.619	363.190	226.152	219.261	-2428.036	-1491.904	48.706
1700	192.845	374.813	234.558	238.434	-2473.488	-1433.093	44.034
1800	195.008	385.897	242.660	257.828	-2468.404	-1372.040	39.816
1900	197.108	396.497	250.480	277.434	-2463.154	-1311.273	36.049
2000	199.163	406.660	258.036	297.248	-2457.742	-1250.787	32.667
2100	201.175	416.426	265.348	317.264	-2452.175	-1190.575	29.614
2171.000	202.673	423.139	270.399	331.600	CRYSTAL <--> LIQUID
2171.000	205.016	455.902	270.399	402.728	TRANSITION
2200	205.016	458.623	272.862	408.673	-2375.259	-1131.582	26.867
2300	205.016	467.736	281.138	429.175	-2369.298	-1075.186	24.418
2400	205.016	476.461	289.096	449.676	-2363.384	-1019.047	22.179
2500	205.016	484.830	296.759	470.178	-2357.515	-963.154	20.124
2600	205.016	492.871	304.148	490.680	-2351.693	-907.495	18.232
2700	205.016	500.609	311.282	511.181	-2345.917	-852.058	16.484
2800	205.016	508.065	318.178	531.683	-2340.189	-796.834	14.865
2900	205.016	515.259	324.850	552.184	-2334.508	-741.816	13.362
3000	205.016	522.209	331.314	572.686	-2328.877	-686.991	11.962
3100	205.016	528.932	337.581	593.188	-2323.296	-632.353	10.655
3200	205.016	535.441	343.663	613.689	-2317.767	-577.896	9.433
3300	205.016	541.749	349.570	634.191	-2312.291	-523.610	8.288
3400	205.016	547.870	355.313	654.692	-2306.872	-469.488	7.213
3500	205.016	553.813	360.900	675.194	-2301.510	-415.527	6.201
3600	205.016	559.588	366.339	695.696	-2680.362	-351.255	5.097
3700	205.016	565.205	371.639	716.197	-2674.711	-286.637	4.047
3800	205.016	570.673	376.805	736.699	-2669.130	-222.167	3.054
3900	205.016	575.998	381.844	757.200	-2663.620	-157.845	2.114
4000	205.016	581.189	386.763	777.702	-2658.186	-93.665	1.223
