Titanium Chloride (TiCl4)	Cl4Ti1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.613	-761.583	-761.583	INFINITE
100	67.436	265.427	432.828	-16.740	-763.094	-751.010	392.287
200	86.118	318.509	363.378	-8.974	-763.321	-738.791	192.953
250	91.800	338.374	356.444	-4.517	-763.265	-732.664	153.082
298.15	95.614	354.889	354.889	0.	-763.162	-726.779	127.329
300	95.735	355.481	354.891	0.177	-763.157	-726.553	126.504
350	98.486	370.458	356.068	5.037	-763.022	-720.463	107.523
400	100.452	383.744	358.712	10.013	-762.875	-714.393	93.290
450	101.892	395.663	362.167	15.073	-762.724	-708.342	82.222
500	102.970	406.457	366.065	20.196	-762.574	-702.307	73.370
600	104.441	425.371	374.417	30.572	-762.288	-690.281	60.094
700	105.366	441.546	382.880	41.066	-762.026	-678.301	50.615
800	105.982	455.658	391.114	51.635	-761.781	-666.358	43.509
900	106.412	468.167	398.994	62.256	-761.591	-654.442	37.983
1000	106.723	479.396	406.482	72.914	-761.528	-642.542	33.563
1100	106.956	489.579	413.581	83.598	-761.659	-630.638	29.947
1200	107.134	498.893	420.307	94.303	-765.972	-618.594	26.927
1300	107.273	507.474	426.687	105.024	-765.777	-606.321	24.362
1400	107.384	515.428	432.745	115.757	-765.666	-594.060	22.165
1500	107.474	522.840	438.507	126.500	-765.655	-581.804	20.260
1600	107.547	529.779	443.997	137.251	-765.758	-569.544	18.594
1700	107.609	536.301	449.237	148.009	-765.990	-557.274	17.123
1800	107.660	542.453	454.246	158.773	-766.366	-544.987	15.815
1900	107.703	548.275	459.043	169.541	-766.900	-532.674	14.644
2000	107.741	553.801	463.644	180.313	-782.294	-519.876	13.578
2100	107.773	559.058	468.063	191.089	-783.940	-506.714	12.604
2200	107.801	564.072	472.314	201.867	-785.606	-493.474	11.717
2300	107.825	568.865	476.409	212.649	-787.297	-480.157	10.905
2400	107.846	573.454	480.357	223.432	-789.015	-466.767	10.159
2500	107.865	577.857	484.170	234.218	-790.762	-453.304	9.471
2600	107.882	582.088	487.855	245.005	-792.542	-439.771	8.835
2700	107.897	586.160	491.421	255.794	-794.357	-426.168	8.245
2800	107.910	590.084	494.875	266.584	-796.208	-412.498	7.695
2900	107.922	593.871	498.224	277.376	-798.097	-398.761	7.182
3000	107.933	597.530	501.474	288.169	-800.024	-384.958	6.703
3100	107.943	601.069	504.630	298.963	-801.988	-371.090	6.253
3200	107.951	604.496	507.697	309.757	-803.989	-357.158	5.830
3300	107.960	607.818	510.681	320.553	-806.025	-343.163	5.432
3400	107.967	611.041	513.586	331.349	-808.093	-329.106	5.056
3500	107.974	614.171	516.415	342.146	-810.191	-314.988	4.701
3600	107.980	617.213	519.173	352.944	-812.315	-300.809	4.365
3700	107.986	620.171	521.863	363.742	-1223.559	-278.783	3.936
3800	107.991	623.051	524.488	374.541	-1224.487	-253.236	3.481
3900	107.996	625.857	527.051	385.340	-1225.483	-227.664	3.049
4000	108.000	628.591	529.556	396.140	-1226.541	-202.066	2.639
4100	108.004	631.258	532.004	406.940	-1227.654	-176.440	2.248
4200	108.008	633.860	534.398	417.741	-1228.815	-150.787	1.875
4300	108.012	636.402	536.741	428.542	-1230.017	-125.105	1.520
4400	108.015	638.885	539.034	439.343	-1231.253	-99.395	1.180
4500	108.019	641.312	541.280	450.145	-1232.517	-73.657	0.855
4600	108.021	643.687	543.481	460.947	-1233.802	-47.890	0.544
4700	108.024	646.010	545.638	471.749	-1235.101	-22.096	0.246
4800	108.027	648.284	547.752	482.552	-1236.408	3.726	-0.041
4900	108.029	650.512	549.827	493.355	-1237.718	29.576	-0.315
5000	108.032	652.694	551.863	504.158	-1239.024	55.452	-0.579
5100	108.034	654.833	553.861	514.961	-1240.322	81.355	-0.833
5200	108.036	656.931	555.823	525.765	-1241.605	107.283	-1.078
5300	108.038	658.989	557.750	536.568	-1242.871	133.235	-1.313
5400	108.040	661.009	559.643	547.372	-1244.113	159.211	-1.540
5500	108.041	662.991	561.504	558.176	-1245.329	185.210	-1.759
5600	108.043	664.938	563.334	568.980	-1246.515	211.230	-1.970
5700	108.044	666.850	565.134	579.785	-1247.666	237.272	-2.174
5800	108.046	668.729	566.904	590.589	-1248.781	263.333	-2.372
5900	108.047	670.576	568.645	601.394	-1249.857	289.413	-2.562
6000	108.049	672.392	570.359	612.199	-1250.891	315.511	-2.747
