Phosphorus, Black (P)	P1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-3.660	-11.151	-11.151	INFINITE
100	9.063	5.673	38.599	-3.293	-11.671	-10.469	5.469
200	17.343	14.800	24.438	-1.928	-12.569	-9.104	2.378
250	19.778	18.944	22.931	-0.997	-12.730	-8.218	1.717
298.15	21.547	22.586	22.586	0.	-12.851	-7.338	1.286
300	21.602	22.719	22.586	0.040	-12.855	-7.304	1.272
350	22.644	26.129	22.853	1.147	-13.684	-6.298	0.940
400	23.531	29.213	23.458	2.302	-13.845	-5.232	0.683
450	24.183	32.022	24.256	3.495	-13.969	-4.147	0.481
500	24.836	34.604	25.164	4.720	-14.060	-3.051	0.319
600	26.146	39.246	27.132	7.268	-14.144	-0.839	0.073
700	27.547	43.382	29.163	9.953	-14.092	1.376	-0.103
800	28.970	47.153	31.179	12.779	-13.899	3.575	-0.233
900	30.393	50.647	33.151	15.747	-13.563	5.740	-0.333
1000	31.815	53.923	35.066	18.857	-13.085	7.861	-0.411
