Beryllium Borate (BeBO2)	B1Be1O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.594	-481.761	-481.761	INFINITE
100	34.261	221.501	304.015	-8.251	-481.387	-486.125	253.926
200	41.473	247.191	269.710	-4.504	-481.461	-490.883	128.206
250	46.006	256.932	266.199	-2.317	-481.694	-493.214	103.051
298.15	50.168	265.396	265.396	0.	-481.997	-495.406	86.793
300	50.320	265.707	265.397	0.093	-482.010	-495.489	86.272
350	54.165	273.759	266.024	2.707	-482.377	-497.707	74.279
400	57.492	281.215	267.463	5.501	-482.778	-499.870	65.276
450	60.347	288.155	269.381	8.449	-483.201	-501.982	58.269
500	62.797	294.644	271.586	11.529	-483.642	-504.045	52.657
600	66.738	306.459	276.434	18.015	-484.564	-508.040	44.229
700	69.721	316.981	281.488	24.845	-485.535	-511.876	38.197
800	72.017	326.447	286.527	31.936	-486.560	-515.570	33.663
900	73.810	335.037	291.447	39.231	-487.645	-519.132	30.130
1000	75.228	342.890	296.204	46.686	-488.797	-522.569	27.296
1100	76.363	350.115	300.781	54.267	-490.026	-525.888	24.972
1200	77.282	356.800	305.174	61.951	-491.338	-529.091	23.031
1300	78.033	363.017	309.387	69.718	-492.741	-532.180	21.383
1400	78.655	368.823	313.428	77.554	-494.241	-535.159	19.967
1500	79.173	374.268	317.304	85.446	-495.845	-538.026	18.736
1600	79.609	379.392	321.026	93.385	-512.094	-540.257	17.638
1700	79.978	384.230	324.603	101.365	-513.520	-541.974	16.653
1800	80.295	388.810	328.044	109.379	-514.997	-543.606	15.775
1900	80.567	393.159	331.358	117.423	-516.525	-545.154	14.987
2000	80.802	397.298	334.552	125.491	-518.109	-546.620	14.276
2100	81.007	401.245	337.635	133.582	-519.751	-548.005	13.631
2200	81.187	405.018	340.612	141.692	-521.452	-549.310	13.042
2300	81.346	408.630	343.492	149.819	-523.213	-550.538	12.503
2400	81.486	412.095	346.278	157.961	-575.297	-550.618	11.984
2500	81.611	415.424	348.978	166.116	-577.262	-549.550	11.482
2600	81.722	418.627	351.596	174.282	-579.258	-548.402	11.018
2700	81.822	421.714	354.136	182.460	-581.286	-547.177	10.586
2800	81.911	424.691	356.603	190.646	-874.304	-539.653	10.067
2900	81.992	427.567	359.001	198.842	-875.334	-527.684	9.505
3000	82.066	430.348	361.333	207.045	-876.380	-515.678	8.979
3100	82.132	433.040	363.603	215.255	-877.445	-503.636	8.486
3200	82.193	435.648	365.814	223.471	-878.529	-491.561	8.024
3300	82.248	438.178	367.968	231.693	-879.634	-479.452	7.589
3400	82.299	440.634	370.070	239.920	-880.761	-467.308	7.179
3500	82.346	443.021	372.120	248.153	-881.911	-455.131	6.792
3600	82.388	445.341	374.122	256.389	-883.088	-442.921	6.427
3700	82.428	447.599	376.077	264.630	-884.291	-430.678	6.080
3800	82.464	449.798	377.988	272.875	-885.524	-418.400	5.751
3900	82.498	451.940	379.857	281.123	-886.788	-406.091	5.439
4000	82.530	454.029	381.686	289.374	-888.085	-393.750	5.142
4100	82.559	456.067	383.475	297.629	-889.417	-381.375	4.859
4200	82.586	458.057	385.227	305.886	-1370.635	-361.943	4.501
4300	82.611	460.001	386.944	314.146	-1370.957	-337.922	4.105
4400	82.635	461.900	388.626	322.408	-1371.321	-313.895	3.726
4500	82.657	463.758	390.275	330.673	-1371.730	-289.858	3.365
4600	82.678	465.575	391.892	338.940	-1372.188	-265.812	3.018
4700	82.697	467.353	393.479	347.208	-1372.695	-241.754	2.687
4800	82.715	469.094	395.036	355.479	-1373.255	-217.686	2.369
4900	82.732	470.800	396.565	363.751	-1373.870	-193.605	2.064
5000	82.748	472.471	398.066	372.025	-1374.542	-169.511	1.771
5100	82.764	474.110	399.541	380.301	-1375.272	-145.403	1.489
5200	82.778	475.717	400.991	388.578	-1376.064	-121.281	1.218
5300	82.792	477.294	402.416	396.857	-1376.919	-97.142	0.957
5400	82.804	478.842	403.817	405.136	-1377.840	-72.987	0.706
5500	82.817	480.361	405.195	413.417	-1378.827	-48.815	0.464
5600	82.828	481.854	406.550	421.700	-1379.883	-24.622	0.230
5700	82.839	483.320	407.884	429.983	-1381.010	-0.412	0.004
5800	82.849	484.761	409.197	438.267	-1382.209	23.820	-0.215
5900	82.859	486.177	410.490	446.553	-1383.481	48.071	-0.426
6000	82.868	487.570	411.763	454.839	-1384.829	72.347	-0.630
