Phosphorus Oxide ((P2O3)2)	O6P4(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-23.153	-2189.970	-2189.970	INFINITE
100	47.025	247.701	443.275	-19.557	-2198.637	-2164.340	1130.535
200	101.296	296.685	357.555	-12.174	-2209.040	-2126.586	555.407
250	125.151	321.933	347.911	-6.494	-2212.101	-2105.599	439.941
298.15	143.937	345.641	345.641	0.	-2214.307	-2084.877	365.262
300	144.581	346.534	345.644	0.267	-2214.379	-2084.074	362.870
350	160.035	370.028	347.464	7.897	-2218.922	-2061.933	307.727
400	172.246	392.227	351.686	16.216	-2220.352	-2039.401	266.319
450	181.911	413.094	357.362	25.080	-2221.305	-2016.721	234.095
500	189.609	432.674	363.925	34.375	-2221.900	-1993.955	208.307
600	200.809	468.305	378.414	53.935	-2222.349	-1948.310	169.615
700	208.312	499.860	393.554	74.414	-2222.164	-1902.645	141.977
800	213.527	528.037	408.635	95.521	-2221.598	-1857.035	121.252
900	217.274	553.414	423.335	117.071	-2220.794	-1811.511	105.137
1000	220.045	576.457	437.513	138.944	-2219.838	-1766.085	92.251
1100	222.147	597.533	451.116	161.058	-2218.781	-1720.759	81.712
1200	223.776	616.935	464.137	183.358	-2471.947	-1671.220	72.746
1300	225.062	634.899	476.590	205.802	-2467.683	-1604.666	64.476
1400	226.095	651.617	488.502	228.362	-2463.415	-1538.440	57.400
1500	226.935	667.246	499.903	251.014	-2459.153	-1472.520	51.278
1600	227.628	681.914	510.825	273.744	-2454.906	-1406.883	45.930
1700	228.206	695.732	521.299	296.536	-2450.683	-1341.511	41.220
1800	228.693	708.790	531.356	319.382	-2446.490	-1276.387	37.040
1900	229.107	721.166	541.023	342.272	-2442.334	-1211.495	33.306
2000	229.462	732.927	550.327	365.201	-2438.217	-1146.820	29.952
2100	229.768	744.130	559.291	388.163	-2434.145	-1082.351	26.922
2200	230.034	754.825	567.937	411.154	-2430.121	-1018.072	24.172
2300	230.267	765.056	576.287	434.169	-2426.148	-953.979	21.666
2400	230.471	774.861	584.358	457.206	-2422.226	-890.057	19.372
2500	230.652	784.273	592.168	480.262	-2418.358	-826.296	17.265
2600	230.813	793.322	599.732	503.336	-2414.543	-762.689	15.323
2700	230.957	802.036	607.064	526.424	-2410.783	-699.227	13.527
2800	231.085	810.438	614.178	549.527	-2407.077	-635.903	11.863
2900	231.201	818.549	621.086	572.641	-2403.425	-572.714	10.316
3000	231.305	826.389	627.800	595.766	-2399.825	-509.646	8.874
3100	231.399	833.975	634.329	618.902	-2396.278	-446.697	7.527
3200	231.485	841.323	640.683	642.046	-2392.781	-383.865	6.266
3300	231.564	848.447	646.872	665.199	-2389.333	-321.141	5.083
3400	231.635	855.361	652.903	688.358	-2385.933	-258.518	3.972
3500	231.700	862.076	658.784	711.525	-2382.581	-195.997	2.925
3600	231.761	868.605	664.522	734.698	-2379.273	-133.570	1.938
3700	231.816	874.955	670.124	757.877	-2376.009	-71.235	1.006
3800	231.867	881.138	675.596	781.061	-2372.789	-8.985	0.124
3900	231.914	887.162	680.943	804.251	-2369.609	53.180	-0.712
4000	231.958	893.034	686.173	827.444	-2366.471	115.261	-1.505
4100	231.999	898.762	691.288	850.642	-2363.372	177.266	-2.258
4200	232.036	904.353	696.295	873.844	-2360.312	239.195	-2.975
4300	232.071	909.813	701.197	897.049	-2357.291	301.054	-3.657
4400	232.104	915.149	705.999	920.258	-2354.308	362.840	-4.307
4500	232.135	920.365	710.705	943.470	-2351.363	424.559	-4.928
4600	232.163	925.468	715.319	966.685	-2348.457	486.213	-5.521
4700	232.190	930.461	719.843	989.903	-2345.590	547.806	-6.088
4800	232.216	935.350	724.282	1013.123	-2342.762	609.338	-6.631
4900	232.239	940.138	728.639	1036.346	-2339.975	670.813	-7.151
5000	232.262	944.830	732.916	1059.571	-2337.229	732.230	-7.650
5100	232.283	949.430	737.116	1082.798	-2334.527	793.593	-8.128
5200	232.302	953.940	741.243	1106.027	-2331.869	854.900	-8.588
5300	232.321	958.365	745.298	1129.258	-2329.258	916.161	-9.029
5400	232.339	962.708	749.284	1152.491	-2326.696	977.370	-9.454
5500	232.355	966.971	753.203	1175.726	-2324.185	1038.532	-9.863
5600	232.371	971.158	757.058	1198.962	-2321.727	1099.653	-10.257
5700	232.386	975.271	760.850	1222.200	-2319.326	1160.726	-10.637
5800	232.400	979.313	764.582	1245.440	-2316.984	1221.761	-11.003
5900	232.414	983.286	768.255	1268.680	-2314.704	1282.749	-11.357
6000	232.427	987.192	771.872	1291.922	-2312.491	1343.707	-11.698
