Zirconium Iodide (ZrI)	I1Zr1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.097	593.198	593.198	INFINITE
100	32.964	237.198	307.908	-7.071	593.813	574.549	-300.113
200	36.028	261.223	279.160	-3.587	592.637	555.699	-145.134
250	36.593	269.329	276.411	-1.771	591.925	546.545	-114.194
298.15	36.931	275.805	275.805	0.	591.199	537.871	-94.233
300	36.941	276.033	275.806	0.068	591.171	537.540	-93.594
350	37.177	281.747	276.256	1.922	590.347	528.665	-78.899
400	37.349	286.723	277.260	3.785	581.508	520.185	-67.929
450	37.483	291.130	278.561	5.656	580.058	512.607	-59.502
500	37.592	295.085	280.019	7.533	558.533	507.090	-52.975
600	37.767	301.955	283.120	11.301	557.733	496.875	-43.257
700	37.910	307.788	286.237	15.085	556.867	486.800	-36.325
800	38.034	312.858	289.255	18.882	555.925	476.853	-31.135
900	38.148	317.345	292.132	22.692	554.892	467.031	-27.106
1000	38.256	321.370	294.858	26.512	553.755	457.328	-23.888
1100	38.360	325.021	297.436	30.343	552.507	447.745	-21.262
1200	38.460	328.363	299.876	34.184	547.430	438.502	-19.088
1300	38.559	331.445	302.188	38.035	546.484	429.463	-17.256
1400	38.656	334.306	304.381	41.895	545.491	420.498	-15.689
1500	38.751	336.976	306.466	45.766	544.434	411.607	-14.333
1600	38.847	339.480	308.452	49.646	543.298	402.788	-13.150
1700	38.941	341.838	310.347	53.535	542.069	394.043	-12.107
1800	39.035	344.067	312.159	57.434	540.732	385.374	-11.183
1900	39.128	346.180	313.894	61.342	539.274	376.782	-10.358
2000	39.221	348.189	315.559	65.260	537.685	368.270	-9.618
2100	39.314	350.105	317.159	69.186	535.954	359.842	-8.951
2200	39.407	351.936	318.699	73.122	512.752	352.244	-8.363
2300	39.499	353.690	320.182	77.068	510.300	345.003	-7.835
2400	39.592	355.373	321.613	81.022	507.836	337.869	-7.354
2500	39.684	356.991	322.996	84.986	505.364	330.838	-6.912
2600	39.776	358.549	324.334	88.959	502.889	323.906	-6.507
2700	39.868	360.052	325.629	92.941	500.419	317.069	-6.134
2800	39.960	361.503	326.885	96.933	497.959	310.323	-5.789
2900	40.052	362.907	328.103	100.933	495.513	303.665	-5.470
3000	40.143	364.267	329.286	104.943	493.087	297.091	-5.173
3100	40.235	365.584	330.435	108.962	490.685	290.598	-4.897
3200	40.327	366.863	331.554	112.990	488.311	284.181	-4.639
3300	40.418	368.106	332.643	117.027	485.968	277.838	-4.398
3400	40.510	369.314	333.704	121.074	483.658	271.566	-4.172
3500	40.602	370.489	334.738	125.129	481.383	265.361	-3.960
3600	40.693	371.634	335.747	129.194	479.145	259.221	-3.761
3700	40.785	372.751	336.732	133.268	476.945	253.142	-3.574
3800	40.876	373.839	337.694	137.351	474.783	247.123	-3.397
3900	40.968	374.902	338.635	141.443	472.660	241.159	-3.230
4000	41.059	375.941	339.555	145.544	470.576	235.250	-3.072
4100	41.150	376.956	340.454	149.655	468.531	229.392	-2.922
4200	41.242	377.948	341.335	153.774	466.524	223.584	-2.781
4300	41.333	378.920	342.198	157.903	464.555	217.823	-2.646
4400	41.425	379.871	343.044	162.041	462.623	212.107	-2.518
4500	41.516	380.803	343.872	166.188	460.728	206.435	-2.396
4600	41.607	381.717	344.685	170.344	458.868	200.805	-2.280
4700	41.699	382.612	345.483	174.510	457.043	195.215	-2.170
4800	41.790	383.491	346.265	178.684	-105.684	201.280	-2.190
4900	41.881	384.354	347.034	182.868	-107.093	207.690	-2.214
5000	41.973	385.201	347.789	187.060	-108.486	214.128	-2.237
5100	42.064	386.033	348.531	191.262	-109.864	220.594	-2.259
5200	42.155	386.851	349.260	195.473	-111.225	227.087	-2.281
5300	42.247	387.655	349.977	199.693	-112.570	233.606	-2.302
5400	42.338	388.445	350.682	203.923	-113.897	240.150	-2.323
5500	42.429	389.223	351.375	208.161	-115.206	246.718	-2.343
5600	42.521	389.988	352.058	212.408	-116.496	253.311	-2.363
5700	42.612	390.742	352.730	216.665	-117.768	259.926	-2.382
5800	42.703	391.483	353.392	220.931	-119.020	266.563	-2.401
5900	42.795	392.214	354.044	225.206	-120.252	273.221	-2.419
6000	42.886	392.934	354.686	229.490	-121.463	279.901	-2.437
