Potassium Tetrafluoroborate (KBF4)	B1F4K1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-17.598	-1543.916	-1543.916	INFINITE
100	45.326	242.588	382.561	-13.997	-1547.886	-1534.479	801.530
200	72.713	283.084	323.060	-7.995	-1550.669	-1519.843	396.942
250	81.920	300.343	316.820	-4.119	-1551.543	-1512.031	315.922
298.15	88.941	315.394	315.394	0.	-1552.264	-1504.354	263.557
300	89.184	315.944	315.395	0.165	-1552.291	-1504.057	261.880
350	95.129	330.153	316.504	4.777	-1555.374	-1495.865	223.246
400	100.093	343.189	319.036	9.661	-1556.073	-1487.315	194.223
450	104.277	355.227	322.397	14.774	-1556.687	-1478.683	171.641
500	107.817	366.402	326.245	20.078	-1557.226	-1469.986	153.568
600	113.376	386.578	334.657	31.153	-1558.120	-1452.450	126.447
700	117.425	404.375	343.370	42.703	-1558.823	-1434.781	107.065
800	120.418	420.260	352.007	54.603	-1559.403	-1417.020	92.522
900	122.668	434.579	360.399	66.762	-1559.916	-1399.191	81.207
1000	124.391	447.597	368.478	79.119	-1560.414	-1381.306	72.152
1100	125.731	459.518	376.220	91.628	-1639.894	-1358.760	64.522
1200	126.792	470.505	383.625	104.256	-1639.425	-1333.223	58.034
1300	127.643	480.689	390.705	116.979	-1638.961	-1307.725	52.545
1400	128.334	490.174	397.475	129.779	-1638.511	-1282.262	47.842
1500	128.903	499.049	403.954	142.642	-1638.083	-1256.831	43.767
1600	129.376	507.383	410.160	155.557	-1637.683	-1231.427	40.202
1700	129.774	515.239	416.113	168.515	-1637.314	-1206.048	37.057
1800	130.111	522.666	421.828	181.509	-1636.979	-1180.689	34.263
1900	130.399	529.709	427.322	194.535	-1636.677	-1155.348	31.763
2000	130.646	536.404	432.610	207.588	-1636.408	-1130.022	29.513
2100	130.861	542.784	437.706	220.663	-1636.171	-1104.709	27.478
2200	131.048	548.876	442.622	233.759	-1635.962	-1079.406	25.628
2300	131.212	554.705	447.369	246.872	-1635.777	-1054.112	23.940
2400	131.357	560.292	451.959	260.001	-1685.874	-1027.757	22.369
2500	131.485	565.657	456.400	273.143	-1685.808	-1000.337	20.901
2600	131.600	570.816	460.702	286.298	-1685.723	-972.920	19.546
2700	131.702	575.785	464.873	299.463	-1685.618	-945.506	18.292
2800	131.793	580.576	468.920	312.638	-1685.491	-918.097	17.127
2900	131.876	585.203	472.850	325.821	-1685.339	-890.692	16.043
3000	131.950	589.675	476.671	339.012	-1685.162	-863.294	15.031
3100	132.018	594.002	480.386	352.211	-1684.959	-835.902	14.085
3200	132.079	598.195	484.002	365.416	-1684.732	-808.516	13.198
3300	132.135	602.260	487.525	378.626	-1684.472	-781.139	12.364
3400	132.186	606.205	490.958	391.843	-1684.195	-753.769	11.580
3500	132.233	610.038	494.305	405.064	-1683.895	-726.408	10.841
3600	132.277	613.764	497.572	418.289	-1683.580	-699.056	10.143
3700	132.316	617.388	500.762	431.519	-1683.251	-671.712	9.483
3800	132.353	620.917	503.877	444.752	-1682.913	-644.379	8.858
3900	132.387	624.356	506.923	457.989	-1682.570	-617.053	8.264
4000	132.419	627.708	509.901	471.230	-1682.221	-589.737	7.701
4100	132.448	630.978	512.814	484.473	-1681.879	-562.430	7.165
4200	132.475	634.170	515.666	497.719	-2161.400	-528.105	6.568
4300	132.500	637.288	518.458	510.968	-2160.002	-489.235	5.943
4400	132.524	640.334	521.193	524.219	-2158.351	-450.422	5.347
4500	132.546	643.312	523.874	537.473	-2156.940	-411.621	4.778
4600	132.567	646.226	526.502	550.728	-2155.552	-372.852	4.234
4700	132.586	649.077	529.080	563.986	-2154.174	-334.114	3.713
4800	132.604	651.869	531.609	577.246	-2152.719	-295.418	3.215
4900	132.622	654.603	534.091	590.507	-2151.402	-256.738	2.737
5000	132.638	657.283	536.529	603.770	-2150.122	-218.084	2.278
5100	132.653	659.909	538.922	617.034	-2148.883	-179.456	1.838
5200	132.667	662.485	541.274	630.300	-2147.687	-140.851	1.415
5300	132.681	665.013	543.585	643.568	-2146.536	-102.269	1.008
5400	132.693	667.493	545.856	656.837	-2145.433	-63.709	0.616
5500	132.706	669.928	548.090	670.106	-2144.378	-25.168	0.239
5600	132.717	672.319	550.287	683.378	-2143.373	13.354	-0.125
5700	132.728	674.668	552.449	696.650	-2142.074	51.810	-0.475
5800	132.738	676.976	554.576	709.923	-2141.126	90.291	-0.813
5900	132.748	679.246	556.670	723.197	-2140.225	128.757	-1.140
6000	132.757	681.477	558.731	736.473	-2139.370	167.206	-1.456
