Hydrogen-D1, Ion (HD+)	D1H1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.614	1490.499				
100	29.179	123.637	181.549	-5.791						
200	29.213	143.870	158.230	-2.872						
298.15	29.334	155.552	155.552	0.	1496.793	1485.251	-260.210
300	29.339	155.733	155.552	0.054	1496.832	1485.179	-258.593
400	29.742	164.221	156.707	3.005	1498.948	1480.977	-193.396
500	30.461	170.930	158.903	6.014	1501.108	1476.235	-154.221
600	31.354	176.561	161.389	9.104	1503.338	1471.052	-128.067
700	32.281	181.464	163.914	12.286	1505.640	1465.491	-109.356
800	33.161	185.833	166.385	15.558	1508.002	1459.594	-95.302
900	33.960	189.786	168.769	18.915	1510.412	1453.399	-84.353
1000	34.672	193.402	171.054	22.347	1512.853	1446.934	-75.580
1100	35.304	196.737	173.239	25.847	1515.316	1440.223	-68.390
1200	35.865	199.833	175.328	29.406	1517.790	1433.287	-62.389
1300	36.369	202.724	177.325	33.018	1520.269	1426.144	-57.303
1400	36.825	205.436	179.237	36.678	1522.749	1418.811	-52.936
1500	37.244	207.991	181.070	40.382	1525.228	1411.300	-49.146
1600	37.633	210.407	182.829	44.126	1527.704	1403.624	-45.824
1700	38.001	212.700	184.519	47.907	1530.177	1395.794	-42.888
1800	38.351	214.882	186.146	51.725	1532.647	1387.817	-40.273
1900	38.692	216.965	187.713	55.577	1535.115	1379.704	-37.931
2000	39.024	218.958	189.226	59.463	1537.584	1371.461	-35.819
2100	39.353	220.870	190.688	63.382	1540.053	1363.094	-33.905
2200	39.681	222.708	192.102	67.334	1542.524	1354.609	-32.163
2300	40.008	224.479	193.471	71.318	1545.000	1346.012	-30.569
2400	40.335	226.189	194.799	75.335	1547.482	1337.307	-29.106
2500	40.661	227.842	196.088	79.385	1549.970	1328.499	-27.757
2600	40.984	229.443	197.340	83.467	1552.467	1319.591	-26.511
2700	41.303	230.996	198.558	87.582	1554.973	1310.587	-25.355
2800	41.614	232.503	199.744	91.728	1557.488	1301.489	-24.280
2900	41.914	233.969	200.899	95.904	1560.012	1292.302	-23.277
3000	42.199	235.395	202.025	100.110	1562.544	1283.027	-22.339
3100	42.466	236.783	203.124	104.344	1565.084	1273.668	-21.461
3200	42.710	238.135	204.197	108.603	1567.630	1264.227	-20.636
3300	42.929	239.453	205.245	112.885	1570.180	1254.707	-19.860
3400	43.119	240.737	206.270	117.187	1572.731	1245.108	-19.129
3500	43.278	241.990	207.273	121.507	1575.282	1235.435	-18.438
3600	43.403	243.211	208.254	125.842	1577.829	1225.689	-17.784
3700	43.494	244.401	209.215	130.187	1580.369	1215.873	-17.165
3800	43.549	245.562	210.157	134.539	1582.898	1205.988	-16.577
3900	43.568	246.693	211.079	138.896	1585.414	1196.036	-16.019
4000	43.551	247.796	211.983	143.252	1587.912	1186.020	-15.488
4100	43.499	248.871	212.870	147.605	1590.390	1175.942	-14.982
4200	43.412	249.918	213.740	151.950	1592.844	1165.804	-14.499
4300	43.292	250.938	214.593	156.286	1595.271	1155.608	-14.038
4400	43.140	251.932	215.430	160.608	1597.667	1145.355	-13.597
4500	42.959	252.899	216.252	164.913	1600.030	1135.048	-13.175
4600	42.751	253.841	217.059	169.199	1602.358	1124.690	-12.771
4700	42.517	254.758	217.852	173.462	1604.648	1114.281	-12.384
4800	42.260	255.651	218.630	177.701	1606.898	1103.824	-12.012
4900	41.983	256.519	219.394	181.914	1609.106	1093.320	-11.655
5000	41.687	257.365	220.145	186.097	1611.271	1082.772	-11.312
5100	41.375	258.187	220.883	190.250	1613.391	1072.181	-10.981
5200	41.049	258.987	221.608	194.372	1615.466	1061.549	-10.663
5300	40.711	259.766	222.321	198.460	1617.495	1050.877	-10.357
5400	40.363	260.524	223.021	202.514	1619.477	1040.167	-10.062
5500	40.008	261.261	223.710	206.532	1621.412	1029.421	-9.777
5600	39.645	261.979	224.387	210.515	1623.301	1018.641	-9.501
5700	39.279	262.677	225.053	214.461	1625.143	1007.827	-9.236
5800	38.909	263.357	225.707	218.371	1626.939	996.981	-8.979
5900	38.538	264.019	226.351	222.243	1628.690	986.105	-8.730
6000	38.166	264.664	226.984	226.078	1630.396	975.199	-8.490
