Beryllium Oxide, Alpha (BeO)	Be1O1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-2.835	-604.914	-604.914	INFINITE
100	2.636	0.824	28.539	-2.771	-606.343	-597.709	312.211
200	14.159	5.887	15.759	-1.974	-607.579	-588.573	153.719
298.15	25.560	13.770	13.770	0.	-608.354	-579.062	101.449
300	25.744	13.928	13.770	0.047	-608.364	-578.880	100.792
400	33.757	22.513	14.886	3.051	-608.688	-568.992	74.303
500	38.920	30.641	17.235	6.703	-608.668	-559.065	58.405
600	42.376	38.061	20.098	10.778	-608.440	-549.163	47.809
700	44.823	44.786	23.152	15.144	-608.092	-539.310	40.244
800	46.656	50.897	26.244	19.722	-607.680	-529.511	34.574
900	48.091	56.478	29.298	24.462	-607.235	-519.767	30.166
1000	49.262	61.607	32.276	29.331	-606.780	-510.073	26.643
1100	50.254	66.350	35.161	34.308	-606.329	-500.424	23.763
1200	51.116	70.760	37.946	39.377	-605.892	-490.815	21.365
1300	51.882	74.882	40.630	44.527	-605.478	-481.243	19.337
1400	52.580	78.753	43.216	49.751	-605.094	-471.701	17.599
1500	53.225	82.403	45.708	55.042	-604.744	-462.185	16.095
1600	53.827	85.857	48.111	60.394	-618.971	-452.166	14.762
1700	54.396	89.138	50.428	65.806	-618.303	-441.761	13.574
1800	54.944	92.262	52.666	71.273	-617.614	-431.396	12.519
1900	55.467	95.247	54.829	76.794	-616.904	-421.069	11.576
2000	55.974	98.105	56.922	82.366	-616.176	-410.781	10.729
2100	56.467	100.848	58.949	87.988	-615.430	-400.530	9.963
2200	56.948	103.486	60.914	93.659	-614.669	-390.314	9.267
2300	57.421	106.028	62.820	99.378	-613.893	-380.133	8.633
2373.001	57.756	107.827	64.177	103.582	ALPHA <--> BETA
2400	57.881	108.482	64.672	105.143	613.103  369.987 8.053
2500	58.338	110.854	66.472	110.954	-612.300	-359.873	7.519
2600	58.789	113.151	68.224	116.810	-611.483	-349.792	7.027
2700	59.233	115.378	69.929	122.711	-610.654	-339.743	6.573
2800	59.676	117.540	71.591	128.657	-900.769	-323.502	6.035
2900	60.112	119.641	73.212	134.646	-898.851	-302.919	5.456
3000	60.547	121.687	74.794	140.679	-896.904	-282.403	4.917
3100	60.978	123.679	76.339	146.755	-894.930	-261.952	4.414
3200	61.404	125.622	77.849	152.874	-892.929	-241.565	3.943
3300	61.831	127.518	79.325	159.036	-890.903	-221.242	3.502
3400	62.254	129.370	80.770	165.240	-888.855	-200.979	3.088
3500	62.676	131.181	82.184	171.487	-886.784	-180.778	2.698
