Molybdenum Chloride (MoCl5)	Cl5Mo1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-25.793	-445.945	-445.945	INFINITE
100	77.392	287.812	494.800	-20.699	-448.621	-429.448	224.321
200	107.562	352.265	408.393	-11.226	-448.584	-410.160	107.123
250	114.900	377.117	399.718	-5.650	-448.174	-400.598	83.700
298.15	119.482	397.774	397.774	0.	-447.688	-391.478	68.585
300	119.624	398.514	397.777	0.221	-447.668	-391.129	68.102
350	122.781	417.207	399.246	6.286	-447.114	-381.750	56.973
400	124.971	433.753	402.545	12.483	-446.537	-372.451	48.637
450	126.543	448.568	406.850	18.773	-445.952	-363.226	42.162
500	127.704	461.964	411.702	25.131	-445.366	-354.065	36.989
600	129.265	485.397	422.087	37.986	-444.208	-335.914	29.244
700	130.234	505.402	432.595	50.964	-443.082	-317.955	23.726
800	130.878	522.837	442.809	64.022	-441.994	-300.154	19.598
900	131.332	538.279	452.575	77.134	-440.950	-282.487	16.395
1000	131.674	552.135	461.850	90.285	-439.953	-264.934	13.839
1100	131.950	564.698	470.638	103.466	-439.010	-247.479	11.752
1200	132.192	576.190	478.962	116.674	-438.125	-230.106	10.016
1300	132.417	586.780	486.854	129.904	-437.307	-212.805	8.551
1400	132.639	596.601	494.346	143.157	-436.558	-195.564	7.297
1500	132.862	605.760	501.472	156.432	-435.886	-178.374	6.212
1600	133.092	614.342	508.261	169.730	-435.294	-161.227	5.264
1700	133.328	622.418	514.741	183.051	-434.790	-144.113	4.428
1800	133.570	630.045	520.937	196.395	-434.381	-127.027	3.686
1900	133.817	637.274	526.871	209.765	-434.074	-109.961	3.023
2000	134.067	644.144	532.565	223.159	-433.880	-92.908	2.427
2100	134.317	650.691	538.035	236.578	-433.808	-75.861	1.887
2200	134.566	656.945	543.299	250.022	-433.872	-58.815	1.396
2300	134.811	662.933	548.371	263.491	-434.083	-41.763	0.948
2400	135.053	668.675	553.265	276.984	-434.455	-24.699	0.538
2500	135.288	674.193	557.992	290.501	-435.003	-7.615	0.159
2600	135.516	679.504	562.565	304.042	-435.753	9.495	-0.191
2700	135.736	684.622	566.991	317.604	-436.748	26.638	-0.515
2800	135.947	689.562	571.281	331.189	-438.052	43.823	-0.818
2900	136.150	694.337	575.442	344.794	-475.633	61.111	-1.101
3000	136.342	698.956	579.483	358.418	-475.769	79.622	-1.386
3100	136.525	703.429	583.409	372.062	-475.934	98.137	-1.654
3200	136.697	707.766	587.228	385.723	-476.128	116.659	-1.904
3300	136.860	711.975	590.945	399.401	-476.350	135.187	-2.140
3400	137.012	716.063	594.565	413.094	-476.598	153.722	-2.362
3500	137.155	720.037	598.093	426.803	-476.870	172.265	-2.571
3600	137.287	723.903	601.535	440.525	-477.160	190.816	-2.769
3700	137.410	727.666	604.893	454.260	-477.466	209.375	-2.956
3800	137.523	731.332	608.172	468.007	-477.782	227.942	-3.133
3900	137.627	734.905	611.376	481.764	-478.104	246.518	-3.302
4000	137.722	738.391	614.508	495.532	-478.425	265.102	-3.462
4100	137.808	741.793	617.571	509.308	-478.741	283.694	-3.614
4200	137.885	745.115	620.569	523.093	-479.046	302.294	-3.760
4300	137.955	748.360	623.503	536.885	-479.333	320.901	-3.898
4400	138.017	751.532	626.377	550.684	-479.599	339.514	-4.031
4500	138.071	754.634	629.193	564.488	-479.836	358.132	-4.157
4600	138.118	757.670	631.953	578.298	-480.040	376.757	-4.278
4700	138.159	760.641	634.659	592.112	-480.205	395.384	-4.394
4800	138.193	763.550	637.314	605.929	-480.328	414.015	-4.505
4900	138.221	766.399	639.920	619.750	-480.404	432.649	-4.612
5000	138.243	769.192	642.477	633.573	-1071.814	457.013	-4.774
5100	138.259	771.930	644.989	647.398	-1073.463	487.607	-4.994
5200	138.271	774.615	647.456	661.225	-1075.201	518.232	-5.206
5300	138.278	777.248	649.880	675.052	-1077.021	548.892	-5.410
5400	138.280	779.833	652.263	688.880	-1078.922	579.588	-5.606
5500	138.277	782.371	654.605	702.708	-1080.896	610.319	-5.796
5600	138.271	784.862	656.909	716.536	-1082.941	641.087	-5.980
5700	138.261	787.309	659.176	730.362	-1085.051	671.891	-6.157
5800	138.248	789.714	661.406	744.188	-1087.224	702.734	-6.329
5900	138.231	792.077	663.600	758.012	-1089.452	733.614	-6.495
6000	138.212	794.400	665.761	771.834	-1091.738	764.532	-6.656
