Lithium Nitride (LiN)	Li1N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.999	334.678	334.678	INFINITE
100	29.167	175.034	235.957	-6.092	335.639	326.860	-170.734
200	30.651	195.587	211.181	-3.119	335.316	318.162	-83.095
250	31.812	202.552	208.780	-1.557	335.021	313.907	-65.587
298.15	32.838	208.245	208.245	0.	334.720	309.868	-54.288
300	32.875	208.448	208.246	0.061	334.708	309.713	-53.926
350	33.762	213.585	208.649	1.727	334.383	305.573	-45.604
400	34.479	218.142	209.556	3.434	334.022	301.481	-39.369
450	35.056	222.237	210.742	5.173	333.605	297.438	-34.526
500	35.521	225.956	212.080	6.938	330.123	293.752	-30.688
600	36.215	232.497	214.952	10.527	329.238	286.562	-24.947
700	36.702	238.118	217.870	14.174	328.438	279.514	-20.858
800	37.064	243.044	220.715	17.863	327.676	272.577	-17.797
900	37.345	247.426	223.444	21.584	326.918	265.735	-15.423
1000	37.574	251.373	226.043	25.330	326.158	258.977	-13.528
1100	37.767	254.964	228.511	29.098	325.396	252.296	-11.981
1200	37.935	258.257	230.855	32.883	324.631	245.684	-10.694
1300	38.084	261.300	233.081	36.684	323.862	239.137	-9.609
1400	38.221	264.127	235.199	40.499	323.095	232.648	-8.680
1500	38.347	266.768	237.216	44.328	322.332	226.214	-7.877
1600	38.466	269.247	239.142	48.169	321.573	219.831	-7.177
1700	38.578	271.582	240.982	52.021	175.586	220.671	-6.780
1800	38.686	273.791	242.744	55.884	175.594	223.323	-6.481
1900	38.790	275.885	244.434	59.758	175.601	225.975	-6.212
2000	38.890	277.877	246.056	63.642	175.607	228.626	-5.971
2100	38.989	279.777	247.617	67.536	175.612	231.277	-5.753
2200	39.085	281.593	249.121	71.440	175.616	233.927	-5.554
2300	39.179	283.333	250.570	75.353	175.617	236.578	-5.373
2400	39.273	285.002	251.971	79.275	175.616	239.228	-5.207
2500	39.364	286.607	253.324	83.207	175.611	241.879	-5.054
2600	39.455	288.153	254.634	87.148	175.600	244.530	-4.913
2700	39.545	289.643	255.903	91.098	175.584	247.181	-4.782
2800	39.634	291.083	257.134	95.057	175.559	249.833	-4.661
2900	39.722	292.476	258.329	99.025	175.526	252.486	-4.548
3000	39.810	293.824	259.490	103.002	175.482	255.141	-4.442
3100	39.898	295.131	260.619	106.987	175.426	257.797	-4.344
3200	39.984	296.399	261.717	110.981	175.356	260.455	-4.251
3300	40.071	297.630	262.787	114.984	175.271	263.116	-4.165
3400	40.157	298.828	263.829	118.995	175.170	265.779	-4.083
3500	40.243	299.993	264.846	123.015	175.051	268.446	-4.006
3600	40.328	301.128	265.838	127.044	174.912	271.116	-3.934
3700	40.414	302.234	266.807	131.081	174.753	273.791	-3.865
3800	40.499	303.313	267.753	135.127	174.571	276.470	-3.800
3900	40.584	304.366	268.679	139.181	174.366	279.154	-3.739
4000	40.668	305.395	269.584	143.243	174.136	281.844	-3.681
4100	40.753	306.400	270.470	147.314	173.880	284.540	-3.625
4200	40.837	307.383	271.337	151.394	173.596	287.242	-3.572
4300	40.921	308.345	272.186	155.482	173.282	289.952	-3.522
4400	41.006	309.287	273.019	159.578	172.959	292.667	-3.474
4500	41.090	310.209	273.835	163.683	172.592	295.392	-3.429
4600	41.173	311.113	274.636	167.796	172.191	298.125	-3.385
4700	41.257	311.999	275.421	171.918	171.757	300.867	-3.344
4800	41.341	312.869	276.192	176.048	171.287	303.619	-3.304
4900	41.425	313.722	276.950	180.186	170.781	306.381	-3.266
5000	41.508	314.560	277.693	184.332	170.236	309.154	-3.230
5100	41.592	315.383	278.424	188.487	169.658	311.938	-3.195
5200	41.675	316.191	279.143	192.651	169.034	314.733	-3.162
5300	41.759	316.986	279.849	196.822	168.367	317.542	-3.130
5400	41.842	317.767	280.544	201.003	167.657	320.363	-3.099
5500	41.925	318.536	281.228	205.191	166.900	323.198	-3.069
5600	42.009	319.292	281.901	209.388	166.096	326.047	-3.041
5700	42.092	320.036	282.564	213.593	165.243	328.910	-3.014
5800	42.175	320.769	283.216	217.806	164.339	331.789	-2.988
5900	42.258	321.491	283.859	222.028	163.383	334.685	-2.963
6000	42.341	322.201	284.492	226.258	162.373	337.597	-2.939
