Potassium Bromide (KBr)	Br1K1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.213	-386.674	-386.674	INFINITE
100	43.145	42.949	140.561	-9.761	-387.351	-385.394	201.309
200	49.873	75.509	100.634	-5.025	-387.660	-383.321	100.113
298.15	52.379	95.939	95.939	0.	-393.798	-380.431	66.650
300	52.300	96.263	95.940	0.097	-393.826	-380.348	66.224
400	53.806	111.525	98.011	5.406	-411.235	-372.297	48.617
500	55.250	123.669	101.968	10.850	-410.744	-362.615	37.882
600	56.358	133.837	106.456	16.429	-410.065	-353.050	30.736
700	58.084	142.647	111.010	22.146	-409.212	-343.612	25.641
800	60.417	150.546	115.466	28.064	-408.148	-334.311	21.828
900	63.687	157.840	119.773	34.260	-406.816	-325.158	18.872
1000	68.011	164.764	123.928	40.836	-405.141	-316.171	16.515
1007.000	68.367	165.240	124.214	41.313	CRYSTAL <--> LIQUID
1007.000	69.873	190.585	124.214	66.835	TRANSITION
1100	69.873	196.757	130.090	73.333	-456.553	-305.119	14.489
1200	69.873	202.836	135.902	80.321	-453.541	-291.485	12.688
1300	69.873	208.429	141.269	87.308	-450.532	-278.103	11.174
1400	69.873	213.607	146.254	94.295	-447.529	-264.951	9.885
1500	69.873	218.428	150.906	101.283	-444.531	-252.015	8.776
1600	69.873	222.938	155.269	108.270	-441.539	-239.278	7.812
1700	69.873	227.174	159.375	115.257	-438.554	-226.728	6.967
1800	69.873	231.167	163.254	122.244	-435.579	-214.354	6.220
1900	69.873	234.945	166.929	129.232	-432.615	-202.144	5.557
2000	69.873	238.529	170.420	136.219	-429.665	-190.091	4.965
2100	69.873	241.938	173.745	143.206	-426.731	-178.184	4.432
2200	69.873	245.189	176.919	150.194	-423.816	-166.417	3.951
2300	69.873	248.295	179.955	157.181	-420.923	-154.782	3.515
2400	69.873	251.269	182.865	164.168	-418.055	-143.272	3.118
2500	69.873	254.121	185.659	171.155	-415.215	-131.881	2.756
