Fluorine, Ion (F+)	F1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.711	1758.331				
100	21.738	136.478	182.608	-4.613						
200	23.642	152.281	163.889	-2.322						
250	23.694	157.569	162.116	-1.137						
298.15	23.497	161.728	161.728	0.	1766.826	1742.583	-305.293
300	23.487	161.873	161.728	0.043	1766.879	1742.433	-303.385
350	23.197	165.472	162.013	1.211	1768.291	1738.246	-259.419
400	22.904	168.550	162.643	2.363	1769.668	1733.860	-226.419
450	22.636	171.232	163.451	3.502	1771.012	1729.303	-200.732
500	22.404	173.605	164.350	4.627	1772.328	1724.597	-180.167
600	22.035	177.655	166.241	6.848	1774.891	1714.809	-149.287
700	21.770	181.031	168.120	9.038	1777.383	1704.598	-127.199
800	21.577	183.925	169.919	11.205	1779.824	1694.033	-110.609
900	21.433	186.457	171.619	13.355	1782.225	1683.164	-97.688
1000	21.324	188.710	173.217	15.492	1784.597	1672.030	-87.338
1100	21.240	190.738	174.719	17.621	1786.943	1660.659	-78.858
1200	21.174	192.583	176.132	19.741	1789.270	1649.076	-71.782
1300	21.121	194.276	177.464	21.856	1791.578	1637.300	-65.788
1400	21.078	195.840	178.721	23.966	1793.872	1625.346	-60.642
1500	21.043	197.293	179.911	26.072	1796.151	1613.229	-56.178
1600	21.014	198.650	181.041	28.174	1798.418	1600.960	-52.266
1700	20.989	199.923	182.114	30.275	1800.674	1588.550	-48.810
1800	20.968	201.122	183.137	32.372	1802.920	1576.007	-45.735
1900	20.951	202.255	184.114	34.468	1805.159	1563.340	-42.979
2000	20.935	203.329	185.048	36.563	1807.391	1550.555	-40.496
2100	20.922	204.350	185.943	38.656	1809.619	1537.658	-38.247
2200	20.911	205.324	186.802	40.747	1811.845	1524.655	-36.200
2300	20.902	206.253	187.628	42.838	1814.070	1511.551	-34.328
2400	20.894	207.142	188.422	44.928	1816.297	1498.351	-32.611
2500	20.887	207.995	189.188	47.017	1818.527	1485.057	-31.029
2600	20.882	208.814	189.928	49.105	1820.763	1471.674	-29.566
2700	20.879	209.602	190.642	51.193	1823.006	1458.205	-28.211
2800	20.876	210.361	191.333	53.281	1825.259	1444.653	-26.950
2900	20.876	211.094	192.001	55.368	1827.522	1431.020	-25.775
3000	20.876	211.802	192.650	57.456	1829.798	1417.309	-24.678
3100	20.878	212.486	193.279	59.544	1832.087	1403.521	-23.649
3200	20.882	213.149	193.889	61.632	1834.391	1389.660	-22.684
3300	20.888	213.792	194.483	63.720	1836.710	1375.726	-21.776
3400	20.895	214.416	195.060	65.809	1839.045	1361.722	-20.920
3500	20.904	215.021	195.622	67.899	1841.398	1347.649	-20.113
3600	20.914	215.610	196.169	69.990	1843.768	1333.508	-19.349
3700	20.926	216.184	196.702	72.082	1846.156	1319.302	-18.625
3800	20.940	216.742	197.222	74.175	1848.563	1305.030	-17.939
3900	20.956	217.286	197.729	76.270	1850.988	1290.695	-17.287
4000	20.974	217.817	198.225	78.367	1853.432	1276.297	-16.667
4100	20.993	218.335	198.709	80.465	1855.895	1261.839	-16.076
4200	21.014	218.841	199.183	82.565	1858.377	1247.319	-15.513
4300	21.037	219.336	199.645	84.668	1860.877	1232.741	-14.975
4400	21.061	219.820	200.099	86.773	1863.396	1218.104	-14.461
4500	21.086	220.293	200.542	88.880	1865.934	1203.410	-13.969
4600	21.113	220.757	200.976	90.990	1868.490	1188.659	-13.498
4700	21.141	221.211	201.402	93.103	1871.064	1173.852	-13.046
4800	21.171	221.657	201.820	95.218	1873.656	1158.991	-12.612
4900	21.202	222.094	202.229	97.337	1876.266	1144.075	-12.196
5000	21.234	222.522	202.630	99.459	1878.893	1129.105	-11.796
5100	21.267	222.943	203.025	101.584	1881.538	1114.083	-11.411
5200	21.300	223.356	203.412	103.712	1884.199	1099.009	-11.040
5300	21.335	223.762	203.792	105.844	1886.877	1083.884	-10.682
5400	21.371	224.162	204.165	107.979	1889.571	1068.708	-10.338
5500	21.407	224.554	204.532	110.118	1892.282	1053.482	-10.005
5600	21.443	224.940	204.893	112.261	1895.007	1038.206	-9.684
5700	21.480	225.320	205.248	114.407	1897.749	1022.882	-9.374
5800	21.518	225.694	205.598	116.557	1900.505	1007.509	-9.074
5900	21.556	226.062	205.942	118.710	1903.276	992.089	-8.783
6000	21.594	226.425	206.280	120.868	1906.061	976.622	-8.502
