Calcium Sulfide (CaS)	Ca1S1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.999	-472.061	-472.061	INFINITE
100	25.945	14.477	94.617	-8.014	-472.746	-471.345	246.206
200	42.204	38.610	60.808	-4.440	-473.083	-469.779	122.694
298.15	47.442	56.601	56.601	0.	-473.210	-468.129	82.014
300	47.447	56.895	56.602	0.088	-473.213	-468.098	81.503
400	49.204	70.796	58.486	4.924	-475.608	-466.281	60.890
500	50.501	81.919	62.096	9.911	-477.314	-463.765	48.449
600	51.547	91.223	66.196	15.016	-478.737	-460.916	40.126
700	52.342	99.230	70.357	20.211	-480.027	-457.844	34.165
800	53.011	106.265	74.415	25.480	-482.164	-454.483	29.675
900	53.555	112.540	78.308	30.808	-536.618	-449.864	26.109
1000	54.099	118.211	82.020	36.192	-536.911	-440.212	22.994
1100	54.586	123.391	85.548	41.626	-537.471	-430.517	20.444
1200	55.020	128.159	88.903	47.107	-546.037	-420.137	18.288
1300	55.391	132.578	92.095	52.628	-545.919	-409.650	16.460
1400	55.731	136.695	95.135	58.184	-545.780	-399.173	14.893
1500	55.987	140.549	98.036	63.769	-545.629	-388.706	13.536
1600	56.317	144.172	100.807	69.384	-545.462	-378.250	12.349
1700	56.761	147.600	103.460	75.038	-545.271	-367.805	11.301
1800	57.195	150.857	106.003	80.736	-693.723	-355.161	10.306
1900	57.629	153.961	108.446	86.477	-692.057	-336.397	9.248
2000	58.032	156.927	110.797	92.261	-690.367	-317.722	8.298
2100	58.382	159.767	113.062	98.081	-688.659	-299.131	7.440
2200	58.743	162.491	115.247	103.938	-686.936	-280.623	6.663
2300	59.115	165.111	117.358	109.830	-685.201	-262.193	5.955
2400	59.496	167.634	119.401	115.761	-683.456	-243.839	5.307
2500	59.899	170.071	121.379	121.731	-681.704	-225.557	4.713
2600	60.291	172.428	123.298	127.740	-679.950	-207.346	4.166
2700	60.668	174.711	125.160	133.788	-678.201	-189.202	3.660
2800	61.045	176.924	126.969	139.874	-676.464	-171.123	3.192
2900	61.421	179.073	128.729	145.997	-674.747	-153.105	2.758
3000	61.798	181.161	130.442	152.158	-673.058	-135.147	2.353
