Sodium Borate (NaBO2)	B1Na1O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.703	-645.879	-645.879	INFINITE
100	41.612	233.779	333.819	-10.004	-646.448	-650.083	339.569
200	50.926	265.464	292.357	-5.379	-647.523	-653.295	170.623
250	54.980	277.277	288.189	-2.728	-648.025	-654.680	136.788
298.15	58.233	287.248	287.248	0.	-648.520	-655.918	114.914
300	58.346	287.608	287.249	0.108	-648.540	-655.964	114.213
350	61.142	296.819	287.970	3.097	-649.107	-657.157	98.075
400	63.496	305.141	289.604	6.215	-652.388	-658.058	85.934
450	65.510	312.739	291.759	9.441	-653.069	-658.726	76.463
500	67.255	319.734	294.211	12.761	-653.733	-659.318	68.879
600	70.125	332.261	299.533	19.636	-655.015	-660.314	57.485
700	72.365	343.246	305.009	26.765	-656.247	-661.100	49.332
800	74.131	353.029	310.412	34.094	-657.448	-661.711	43.205
900	75.536	361.844	315.645	41.580	-658.636	-662.172	38.431
1000	76.662	369.863	320.672	49.192	-659.836	-662.501	34.605
1100	77.572	377.214	325.482	56.905	-661.070	-662.708	31.469
1200	78.314	383.996	330.079	64.700	-759.123	-660.360	28.745
1300	78.924	390.290	334.472	72.563	-759.563	-652.112	26.202
1400	79.431	396.158	338.671	80.482	-760.027	-643.830	24.022
1500	79.855	401.653	342.688	88.446	-760.516	-635.513	22.131
1600	80.212	406.818	346.537	96.450	-761.034	-627.163	20.475
1700	80.517	411.690	350.227	104.487	-761.584	-618.779	19.013
1800	80.777	416.300	353.771	112.552	-762.169	-610.363	17.712
1900	81.002	420.674	357.178	120.641	-762.790	-601.912	16.548
2000	81.196	424.834	360.458	128.752	-763.450	-593.428	15.499
2100	81.366	428.799	363.619	136.880	-764.150	-584.910	14.549
2200	81.515	432.588	366.668	145.024	-764.894	-576.357	13.684
2300	81.647	436.215	369.614	153.182	-765.681	-567.770	12.894
2400	81.763	439.692	372.462	161.353	-816.774	-558.079	12.146
2500	81.866	443.032	375.218	169.535	-817.733	-547.280	11.435
2600	81.959	446.244	377.888	177.726	-818.708	-536.443	10.777
2700	82.042	449.339	380.478	185.926	-819.700	-525.567	10.168
2800	82.116	452.324	382.991	194.134	-820.711	-514.655	9.601
2900	82.184	455.207	385.431	202.349	-821.743	-503.707	9.073
3000	82.245	457.994	387.804	210.570	-822.798	-492.722	8.579
3100	82.300	460.692	390.112	218.798	-823.876	-481.701	8.117
3200	82.351	463.306	392.359	227.030	-824.979	-470.646	7.683
3300	82.397	465.840	394.547	235.268	-826.107	-459.556	7.274
3400	82.439	468.301	396.680	243.509	-827.264	-448.431	6.889
3500	82.478	470.691	398.761	251.755	-828.451	-437.272	6.526
3600	82.513	473.015	400.791	260.005	-829.668	-426.078	6.182
3700	82.546	475.276	402.774	268.258	-830.919	-414.851	5.857
3800	82.577	477.478	404.711	276.514	-832.205	-403.588	5.548
3900	82.605	479.623	406.605	284.773	-833.527	-392.291	5.254
4000	82.631	481.715	408.456	293.035	-834.889	-380.960	4.975
4100	82.655	483.756	410.268	301.299	-836.292	-369.595	4.709
4200	82.678	485.748	412.042	309.566	-1317.585	-351.171	4.367
4300	82.699	487.694	413.779	317.835	-1317.991	-328.156	3.986
4400	82.719	489.595	415.480	326.106	-1318.406	-305.135	3.622
4500	82.737	491.454	417.148	334.379	-1318.893	-282.102	3.275
4600	82.754	493.273	418.783	342.653	-1319.443	-259.056	2.942
4700	82.771	495.053	420.387	350.930	-1320.051	-235.998	2.623
4800	82.786	496.796	421.961	359.207	-1320.719	-212.926	2.317
4900	82.800	498.503	423.505	367.487	-1321.451	-189.839	2.024
5000	82.814	500.176	425.022	375.767	-1322.243	-166.737	1.742
5100	82.826	501.816	426.512	384.049	-1323.111	-143.618	1.471
5200	82.838	503.424	427.976	392.333	-1324.054	-120.483	1.210
5300	82.850	505.002	429.414	400.617	-1325.075	-97.327	0.959
5400	82.860	506.551	430.828	408.903	-1326.178	-74.152	0.717
5500	82.870	508.071	432.219	417.189	-1327.366	-50.956	0.484
5600	82.880	509.565	433.587	425.477	-1328.643	-27.736	0.259
5700	82.889	511.032	434.933	433.765	-1330.012	-4.494	0.041
5800	82.898	512.473	436.257	442.054	-1331.478	18.774	-0.169
5900	82.906	513.890	437.561	450.345	-1333.043	42.066	-0.372
6000	82.914	515.284	438.845	458.636	-1334.552	65.369	-0.569
