Cyanogen Fluoride (FCN)	C1F1N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.272	35.509	35.509	INFINITE
100	30.550	186.140	259.533	-7.339	35.477	33.468	-17.482
200	37.491	209.468	229.132	-3.933	35.638	31.424	-8.207
250	40.199	218.136	226.088	-1.988	35.808	30.352	-6.342
298.15	42.312	225.403	225.403	0.	35.982	29.285	-5.131
300	42.385	225.665	225.404	0.078	35.989	29.243	-5.092
350	44.203	232.339	225.927	2.244	36.161	28.105	-4.194
400	45.750	238.345	227.110	4.494	36.314	26.944	-3.518
450	47.097	243.814	228.667	6.816	36.441	25.764	-2.991
500	48.291	248.839	230.436	9.201	36.542	24.573	-2.567
600	50.339	257.830	234.270	14.136	36.670	22.165	-1.930
700	52.041	265.722	238.211	19.258	36.721	19.743	-1.473
800	53.470	272.767	242.098	24.535	36.719	17.317	-1.131
900	54.669	279.136	245.865	29.944	36.677	14.894	-0.864
1000	55.674	284.950	249.487	35.463	36.608	12.477	-0.652
1100	56.518	290.297	252.957	41.073	36.516	10.068	-0.478
1200	57.227	295.246	256.278	46.762	36.406	7.668	-0.334
1300	57.826	299.851	259.454	52.515	36.279	5.279	-0.212
1400	58.333	304.155	262.495	58.324	36.136	2.899	-0.108
1500	58.765	308.195	265.408	64.179	35.977	0.531	-0.018
1600	59.135	311.999	268.203	70.075	35.804	-1.827	0.060
1700	59.453	315.594	270.886	76.005	35.616	-4.173	0.128
1800	59.729	319.000	273.465	81.964	35.415	-6.508	0.189
1900	59.969	322.236	275.947	87.949	35.200	-8.831	0.243
2000	60.178	325.318	278.339	93.957	34.973	-11.143	0.291
2100	60.362	328.258	280.647	99.984	34.736	-13.443	0.334
2200	60.524	331.070	282.876	106.028	34.489	-15.731	0.374
2300	60.668	333.764	285.030	112.088	34.234	-18.008	0.409
2400	60.796	336.349	287.115	118.162	33.974	-20.274	0.441
2500	60.910	338.833	289.134	124.247	33.708	-22.529	0.471
2600	61.013	341.224	291.092	130.343	33.440	-24.773	0.498
2700	61.105	343.528	292.992	136.449	33.171	-27.007	0.522
2800	61.188	345.752	294.836	142.564	32.902	-29.231	0.545
2900	61.264	347.901	296.629	148.687	32.634	-31.445	0.566
3000	61.332	349.979	298.373	154.816	32.369	-33.650	0.586
3100	61.394	351.991	300.071	160.953	32.107	-35.847	0.604
3200	61.451	353.941	301.724	167.095	31.850	-38.035	0.621
3300	61.503	355.833	303.335	173.243	31.598	-40.215	0.637
3400	61.551	357.669	304.906	179.395	31.352	-42.387	0.651
3500	61.595	359.454	306.439	185.553	31.112	-44.552	0.665
3600	61.635	361.190	307.936	191.714	30.878	-46.711	0.678
3700	61.672	362.879	309.398	197.880	30.652	-48.863	0.690
3800	61.707	364.524	310.827	204.049	30.432	-51.009	0.701
3900	61.739	366.128	312.225	210.221	30.218	-53.149	0.712
4000	61.769	367.691	313.592	216.396	30.012	-55.284	0.722
4100	61.796	369.217	314.930	222.575	29.812	-57.414	0.731
4200	61.822	370.706	316.241	228.756	29.618	-59.539	0.740
4300	61.846	372.161	317.524	234.939	29.430	-61.660	0.749
4400	61.869	373.583	318.782	241.125	29.248	-63.776	0.757
4500	61.890	374.974	320.015	247.313	29.072	-65.888	0.765
4600	61.909	376.334	321.225	253.503	28.901	-67.997	0.772
4700	61.928	377.666	322.412	259.695	28.735	-70.101	0.779
4800	61.945	378.970	323.577	265.888	28.572	-72.203	0.786
4900	61.962	380.247	324.720	272.084	28.414	-74.300	0.792
5000	61.977	381.499	325.843	278.281	28.259	-76.395	0.798
5100	61.992	382.727	326.947	284.479	28.108	-78.487	0.804
5200	62.005	383.931	328.031	290.679	27.959	-80.575	0.809
5300	62.018	385.112	329.097	296.880	27.812	-82.661	0.815
5400	62.031	386.271	330.145	303.083	27.667	-84.744	0.820
5500	62.042	387.410	331.176	309.286	27.523	-86.824	0.825
5600	62.053	388.528	332.190	315.491	27.380	-88.902	0.829
5700	62.064	389.626	333.188	321.697	27.238	-90.978	0.834
5800	62.074	390.706	334.170	327.904	27.095	-93.050	0.838
5900	62.083	391.767	335.138	334.112	26.952	-95.120	0.842
6000	62.092	392.810	336.090	340.320	26.808	-97.188	0.846
