Potassium Chloride ((KCl)2)	Cl2K2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-20.133	-614.430	-614.430	INFINITE
100	67.552	269.905	422.606	-15.270	-615.944	-616.913	322.242
200	78.301	321.028	360.199	-7.834	-616.734	-617.550	161.287
250	79.953	338.697	354.191	-3.874	-617.141	-617.708	129.063
298.15	80.865	352.864	352.864	0.	-617.642	-617.774	108.232
300	80.892	353.364	352.866	0.150	-617.665	-617.775	107.564
350	81.473	365.881	353.853	4.210	-623.105	-617.548	92.164
400	81.857	376.787	356.053	8.294	-623.947	-616.696	80.532
450	82.122	386.444	358.903	12.394	-624.751	-615.741	71.473
500	82.314	395.107	362.098	16.505	-625.523	-614.699	64.217
600	82.565	410.139	368.889	24.750	-626.989	-612.395	53.314
700	82.718	422.879	375.715	33.014	-628.388	-609.851	45.508
800	82.817	433.931	382.317	41.292	-629.764	-607.109	39.640
900	82.885	443.690	388.604	49.577	-631.164	-604.194	35.066
1000	82.934	452.425	394.557	57.868	-632.636	-601.119	31.399
1100	82.971	460.332	400.183	66.163	-792.128	-588.672	27.954
1200	82.998	467.552	405.501	74.462	-791.749	-570.192	24.820
1300	83.020	474.197	410.533	82.763	-791.377	-551.745	22.169
1400	83.037	480.350	415.303	91.066	-791.014	-533.325	19.899
1500	83.051	486.079	419.832	99.370	-790.660	-514.931	17.931
1600	83.062	491.439	424.142	107.676	-790.316	-496.560	16.211
1700	83.071	496.475	428.250	115.982	-789.982	-478.211	14.694
1800	83.079	501.224	432.174	124.290	-789.663	-459.881	13.345
1900	83.086	505.716	435.927	132.598	-789.360	-441.568	12.140
2000	83.092	509.978	439.524	140.907	-789.077	-423.270	11.055
2100	83.096	514.032	442.976	149.217	-788.819	-404.986	10.073
2200	83.101	517.898	446.295	157.526	-788.590	-386.714	9.182
2300	83.104	521.592	449.489	165.837	-788.398	-368.452	8.368
2400	83.108	525.129	452.567	174.147	-788.247	-350.197	7.622
2500	83.110	528.521	455.538	182.458	-788.144	-331.947	6.936
2600	83.113	531.781	458.408	190.769	-788.095	-313.700	6.302
2700	83.115	534.918	461.184	199.081	-788.109	-295.454	5.716
2800	83.117	537.941	463.872	207.392	-788.190	-277.206	5.171
2900	83.119	540.857	466.477	215.704	-788.347	-258.954	4.664
3000	83.121	543.675	469.003	224.016	-788.587	-240.695	4.191
3100	83.122	546.401	471.456	232.328	-788.915	-222.427	3.748
3200	83.124	549.040	473.840	240.641	-789.340	-204.147	3.332
3300	83.125	551.598	476.157	248.953	-789.849	-185.853	2.942
3400	83.126	554.079	478.413	257.266	-790.478	-167.541	2.574
3500	83.127	556.489	480.609	265.578	-791.216	-149.209	2.227
3600	83.128	558.831	482.750	273.891	-792.079	-130.854	1.899
3700	83.129	561.108	484.837	282.204	-793.069	-112.474	1.588
3800	83.130	563.325	486.873	290.517	-794.194	-94.065	1.293
3900	83.130	565.484	488.861	298.830	-795.459	-75.624	1.013
4000	83.131	567.589	490.803	307.143	-796.859	-57.150	0.746
4100	83.132	569.642	492.701	315.456	-798.415	-38.639	0.492
4200	83.132	571.645	494.557	323.769	-800.139	-20.087	0.250
4300	83.133	573.601	496.373	332.082	-802.032	-1.493	0.018
4400	83.133	575.512	498.150	340.396	-803.545	17.094	-0.203
4500	83.134	577.381	499.890	348.709	-805.656	35.768	-0.415
4600	83.134	579.208	501.594	357.022	-807.931	54.491	-0.619
4700	83.135	580.996	503.265	365.336	-810.331	73.261	-0.814
4800	83.135	582.746	504.902	373.649	-812.681	92.060	-1.002
4900	83.135	584.460	506.509	381.963	-815.404	110.937	-1.183
5000	83.136	586.140	508.085	390.276	-818.294	129.871	-1.357
5100	83.136	587.786	509.631	398.590	-821.350	148.864	-1.525
5200	83.136	589.400	511.150	406.904	-824.573	167.919	-1.687
5300	83.137	590.984	512.641	415.217	-827.962	187.038	-1.843
5400	83.137	592.538	514.106	423.531	-831.516	206.222	-1.995
5500	83.137	594.064	515.546	431.845	-835.233	225.473	-2.141
5600	83.137	595.562	516.962	440.158	-839.109	244.794	-2.283
5700	83.138	597.033	518.354	448.472	-842.452	264.089	-2.420
5800	83.138	598.479	519.723	456.786	-846.551	283.538	-2.554
5900	83.138	599.900	521.070	465.100	-850.789	303.058	-2.683
6000	83.138	601.298	522.395	473.413	-855.163	322.651	-2.809
