Chlorine Oxide (ClO2)	Cl1O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.803	107.071	107.071	INFINITE
100	33.828	216.682	291.366	-7.468	106.045	111.158	-58.063
200	37.643	241.204	260.743	-3.908	105.175	116.628	-30.460
298.15	41.995	257.229	257.229	0.	104.600	122.327	-21.431
300	42.078	257.489	257.230	0.078	104.592	122.437	-21.318
400	46.070	270.163	258.931	4.493	104.301	128.437	-16.772
500	49.137	280.788	262.268	9.260	104.224	134.484	-14.049
600	51.375	289.954	266.136	14.291	104.279	140.532	-12.234
700	53.007	298.001	270.125	19.513	104.411	146.564	-10.937
800	54.212	305.161	274.065	24.877	104.587	152.575	-9.962
900	55.128	311.601	277.884	30.346	104.791	158.561	-9.203
1000	55.840	317.447	281.553	35.895	105.010	164.524	-8.594
1100	56.321	322.792	285.062	41.503	105.234	170.465	-8.095
1200	56.762	327.712	288.414	47.158	105.459	176.385	-7.678
1300	57.162	332.272	291.615	52.854	105.686	182.286	-7.324
1400	57.521	336.521	294.672	58.589	105.916	188.170	-7.021
1500	57.840	340.501	297.596	64.357	106.148	194.037	-6.757
1600	58.062	344.241	300.396	70.152	106.376	199.889	-6.526
1700	58.272	347.767	303.080	75.969	106.596	205.727	-6.321
1800	58.468	351.104	305.656	81.806	106.809	211.551	-6.139
1900	58.652	354.270	308.132	87.662	107.012	217.365	-5.976
2000	58.823	357.283	310.515	93.536	107.205	223.168	-5.829
2100	58.965	360.156	312.811	99.426	107.384	228.962	-5.695
2200	59.103	362.902	315.025	105.329	107.549	234.748	-5.574
2300	59.235	365.532	317.165	111.246	107.698	240.526	-5.463
2400	59.362	368.056	319.233	117.176	107.831	246.297	-5.361
2500	59.484	370.482	321.235	123.118	107.946	252.064	-5.267
2600	59.596	372.817	323.174	129.072	108.043	257.827	-5.180
2700	59.705	375.068	325.055	135.037	108.121	263.587	-5.099
2800	59.811	377.242	326.880	141.013	108.179	269.344	-5.025
2900	59.915	379.342	328.653	146.999	108.219	275.098	-4.955
3000	60.015	381.375	330.377	152.996	108.239	280.853	-4.890
3100	60.110	383.345	332.054	159.002	108.241	286.607	-4.829
3200	60.203	385.255	333.686	165.018	108.225	292.360	-4.772
3300	60.295	387.108	335.277	171.043	108.192	298.115	-4.719
3400	60.386	388.910	336.828	177.077	108.143	303.871	-4.668
3500	60.476	390.662	338.342	183.120	108.080	309.628	-4.621
3600	60.563	392.366	339.819	189.172	108.003	315.388	-4.576
3700	60.650	394.027	341.261	195.233	107.915	321.150	-4.534
3800	60.737	395.646	342.671	201.302	107.816	326.915	-4.494
3900	60.822	397.224	344.050	207.380	107.709	332.682	-4.456
4000	60.906	398.765	345.399	213.466	107.595	338.452	-4.420
4100	60.989	400.270	346.719	219.561	107.476	344.225	-4.385
4200	61.072	401.741	348.011	225.664	107.353	350.000	-4.353
4300	61.154	403.179	349.278	231.775	107.228	355.780	-4.322
4400	61.236	404.586	350.519	237.895	107.102	361.561	-4.292
4500	61.317	405.963	351.736	244.023	106.977	367.345	-4.264
4600	61.397	407.311	352.929	250.158	106.852	373.132	-4.237
4700	61.477	408.633	354.100	256.302	106.731	378.922	-4.211
4800	61.556	409.928	355.250	262.453	106.612	384.715	-4.187
4900	61.635	411.198	356.379	268.613	106.498	390.511	-4.163
5000	61.714	412.444	357.488	274.781	106.388	396.308	-4.140
5100	61.792	413.667	358.577	280.956	106.283	402.108	-4.118
5200	61.871	414.867	359.648	287.139	106.183	407.908	-4.097
5300	61.948	416.047	360.701	293.330	106.089	413.712	-4.077
5400	62.026	417.205	361.737	299.529	105.999	419.517	-4.058
5500	62.103	418.344	362.756	305.735	105.914	425.323	-4.039
5600	62.180	419.464	363.759	311.949	105.834	431.132	-4.021
5700	62.256	420.565	364.746	318.171	105.757	436.941	-4.004
5800	62.333	421.648	365.717	324.401	105.684	442.753	-3.987
5900	62.408	422.715	366.674	330.638	105.613	448.564	-3.971
6000	62.484	423.764	367.617	336.882	105.544	454.378	-3.956
