Hydrogen, Ion (H+)	H1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	1528.085				
100	20.786	86.239	127.427	-4.119						
200	20.786	100.647	110.848	-2.040						
250	20.786	105.285	109.289	-1.001						
298.15	20.786	108.946	108.946	0.	1536.246	1516.990	-265.770
300	20.786	109.075	108.947	0.038	1536.297	1516.871	-264.111
350	20.786	112.279	109.200	1.078	1537.651	1513.526	-225.881
400	20.786	115.055	109.762	2.117	1539.001	1509.987	-197.184
450	20.786	117.503	110.489	3.156	1540.349	1506.280	-174.844
500	20.786	119.693	111.302	4.196	1541.697	1502.422	-156.957
600	20.786	123.483	113.026	6.274	1544.389	1494.314	-130.092
700	20.786	126.687	114.754	8.353	1547.078	1485.755	-110.868
800	20.786	129.463	116.423	10.431	1549.758	1476.812	-96.426
900	20.786	131.911	118.011	12.510	1552.428	1467.533	-85.173
1000	20.786	134.101	119.512	14.589	1555.084	1457.958	-76.156
1100	20.786	136.082	120.930	16.667	1557.721	1448.117	-68.765
1200	20.786	137.891	122.269	18.746	1560.339	1438.038	-62.596
1300	20.786	139.554	123.536	20.824	1562.936	1427.740	-57.367
1400	20.786	141.095	124.735	22.903	1565.511	1417.244	-52.878
1500	20.786	142.529	125.874	24.982	1568.065	1406.564	-48.981
1600	20.786	143.870	126.958	27.060	1570.596	1395.715	-45.565
1700	20.786	145.130	127.990	29.139	1573.107	1384.708	-42.547
1800	20.786	146.319	128.976	31.217	1575.597	1373.554	-39.859
1900	20.786	147.442	129.918	33.296	1578.068	1362.261	-37.451
2000	20.786	148.509	130.821	35.375	1580.520	1350.840	-35.280
2100	20.786	149.523	131.688	37.453	1582.954	1339.296	-33.313
2200	20.786	150.490	132.521	39.532	1585.372	1327.636	-31.522
2300	20.786	151.414	133.322	41.610	1587.774	1315.867	-29.884
2400	20.786	152.298	134.095	43.689	1590.161	1303.994	-28.381
2500	20.786	153.147	134.840	45.768	1592.533	1292.021	-26.995
2600	20.786	153.962	135.560	47.846	1594.891	1279.954	-25.715
2700	20.786	154.747	136.256	49.925	1597.236	1267.797	-24.527
2800	20.786	155.503	136.930	52.004	1599.569	1255.553	-23.423
2900	20.786	156.232	137.583	54.082	1601.889	1243.225	-22.393
3000	20.786	156.937	138.216	56.161	1604.198	1230.818	-21.430
3100	20.786	157.618	138.831	58.239	1606.495	1218.334	-20.529
3200	20.786	158.278	139.429	60.318	1608.781	1205.777	-19.682
3300	20.786	158.918	140.010	62.397	1611.057	1193.148	-18.886
3400	20.786	159.538	140.575	64.475	1613.322	1180.450	-18.135
3500	20.786	160.141	141.125	66.554	1615.576	1167.685	-17.427
3600	20.786	160.726	141.662	68.632	1617.821	1154.857	-16.757
3700	20.786	161.296	142.185	70.711	1620.056	1141.966	-16.122
3800	20.786	161.850	142.695	72.790	1622.281	1129.014	-15.519
3900	20.786	162.390	143.193	74.868	1624.497	1116.005	-14.947
4000	20.786	162.916	143.680	76.947	1626.703	1102.938	-14.403
4100	20.786	163.430	144.155	79.025	1628.899	1089.817	-13.884
4200	20.786	163.931	144.620	81.104	1631.087	1076.642	-13.390
4300	20.786	164.420	145.075	83.183	1633.265	1063.416	-12.918
4400	20.786	164.897	145.520	85.261	1635.435	1050.138	-12.467
4500	20.786	165.365	145.956	87.340	1637.596	1036.812	-12.035
4600	20.786	165.821	146.383	89.418	1639.748	1023.437	-11.621
4700	20.786	166.268	146.801	91.497	1641.891	1010.016	-11.225
4800	20.786	166.706	147.211	93.576	1644.027	996.549	-10.845
4900	20.786	167.135	147.613	95.654	1646.154	983.038	-10.479
5000	20.786	167.555	148.008	97.733	1648.274	969.484	-10.128
5100	20.786	167.966	148.395	99.811	1650.386	955.887	-9.790
5200	20.786	168.370	148.776	101.890	1652.491	942.249	-9.465
5300	20.786	168.766	149.149	103.969	1654.588	928.570	-9.152
5400	20.786	169.154	149.516	106.047	1656.680	914.852	-8.849
5500	20.786	169.536	149.877	108.126	1658.765	901.095	-8.558
5600	20.786	169.910	150.231	110.204	1660.845	887.301	-8.276
5700	20.786	170.278	150.579	112.283	1662.919	873.469	-8.004
5800	20.786	170.640	150.922	114.362	1664.988	859.601	-7.742
5900	20.786	170.995	151.259	116.440	1667.053	845.697	-7.487
6000	20.786	171.344	151.591	118.519	1669.113	831.758	-7.241
