Cyanide (CN-)	C1N1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.670	63.581				
100	29.105	164.176	221.860	-5.768						
200	29.109	184.351	198.640	-2.858						
250	29.114	190.847	196.456	-1.402						
298.15	29.133	195.976	195.976	0.	60.668	38.768	-6.792
300	29.135	196.156	195.977	0.054	60.641	38.632	-6.726
350	29.190	200.651	196.332	1.512	59.860	35.025	-5.227
400	29.297	204.555	197.121	2.974	59.001	31.535	-4.118
450	29.466	208.015	198.143	4.443	58.069	28.157	-3.268
500	29.695	211.131	199.288	5.921	57.073	24.886	-2.600
600	30.291	216.595	201.730	8.919	54.923	18.647	-1.623
700	30.986	221.316	204.198	11.983	52.613	12.782	-0.954
800	31.693	225.500	206.604	15.117	50.193	7.256	-0.474
900	32.362	229.272	208.917	18.320	47.695	2.038	-0.118
1000	32.969	232.714	211.127	21.587	45.140	-2.898	0.151
1100	33.506	235.882	213.235	24.912	42.544	-7.576	0.360
1200	33.976	238.818	215.246	28.286	39.914	-12.017	0.523
1300	34.385	241.554	217.166	31.705	37.258	-16.237	0.652
1400	34.741	244.116	219.000	35.161	34.580	-20.252	0.756
1500	35.050	246.523	220.756	38.651	31.882	-24.074	0.838
1600	35.321	248.794	222.438	42.170	29.168	-27.716	0.905
1700	35.557	250.943	224.052	45.714	26.439	-31.188	0.958
1800	35.766	252.981	225.603	49.281	23.695	-34.499	1.001
1900	35.950	254.920	227.095	52.867	20.939	-37.657	1.035
2000	36.114	256.768	228.533	56.470	18.170	-40.669	1.062
2100	36.260	258.534	229.920	60.089	15.389	-43.542	1.083
2200	36.391	260.224	231.259	63.722	12.596	-46.283	1.099
2300	36.510	261.844	232.554	67.367	9.793	-48.897	1.110
2400	36.617	263.400	233.807	71.023	6.978	-51.388	1.118
2500	36.714	264.897	235.021	74.690	4.153	-53.762	1.123
2600	36.804	266.339	236.198	78.366	1.317	-56.023	1.126
2700	36.885	267.729	237.340	82.050	-1.529	-58.174	1.125
2800	36.961	269.072	238.450	85.743	-4.386	-60.220	1.123
2900	37.030	270.370	239.528	89.442	-7.252	-62.164	1.120
3000	37.095	271.627	240.577	93.149	-10.129	-64.008	1.114
3100	37.155	272.844	241.599	96.861	-13.016	-65.757	1.108
3200	37.212	274.025	242.593	100.579	-15.912	-67.412	1.100
3300	37.265	275.170	243.563	104.303	-18.819	-68.976	1.092
3400	37.314	276.284	244.509	108.032	-21.735	-70.452	1.082
3500	37.361	277.366	245.433	111.766	-24.661	-71.843	1.072
3600	37.406	278.419	246.335	115.504	-27.597	-73.149	1.061
3700	37.448	279.445	247.216	119.247	-30.543	-74.374	1.050
3800	37.488	280.444	248.077	122.994	-33.499	-75.519	1.038
3900	37.526	281.418	248.919	126.745	-36.464	-76.586	1.026
4000	37.563	282.369	249.744	130.499	-39.439	-77.577	1.013
4100	37.598	283.297	250.551	134.257	-42.424	-78.493	1.000
4200	37.632	284.203	251.341	138.019	-45.418	-79.337	0.987
4300	37.664	285.089	252.116	141.784	-48.422	-80.109	0.973
4400	37.696	285.955	252.875	145.552	-51.436	-80.811	0.959
4500	37.726	286.803	253.620	149.323	-54.460	-81.445	0.945
4600	37.755	287.632	254.350	153.097	-57.493	-82.011	0.931
4700	37.783	288.444	255.067	156.874	-60.536	-82.511	0.917
4800	37.811	289.240	255.771	160.653	-63.588	-82.947	0.903
4900	37.838	290.020	256.462	164.436	-66.650	-83.318	0.888
5000	37.864	290.785	257.141	168.221	-69.723	-83.627	0.874
5100	37.889	291.535	257.808	172.009	-72.805	-83.875	0.859
5200	37.914	292.271	258.463	175.799	-75.897	-84.062	0.844
5300	37.939	292.993	259.108	179.591	-78.998	-84.189	0.830
5400	37.962	293.703	259.742	183.386	-82.110	-84.258	0.815
5500	37.986	294.399	260.366	187.184	-85.231	-84.269	0.800
5600	38.009	295.084	260.980	190.984	-88.362	-84.223	0.786
5700	38.031	295.757	261.584	194.786	-91.504	-84.121	0.771
5800	38.053	296.419	262.179	198.590	-94.655	-83.964	0.756
5900	38.075	297.069	262.765	202.396	-97.817	-83.753	0.741
6000	38.096	297.709	263.342	206.205	-100.989	-83.488	0.727
